selected_feature_group,quota_token_fraction,baseline_p95_kl,predicted_selected_requests,predicted_p95_kl,predicted_p95_reduction_pct,random_p95_kl_mean,random_p95_reduction_pct,oracle_p95_kl,oracle_p95_reduction_pct
post_prefill_all,0.1,0.03784655792506656,3,0.03784655792506656,0.0,0.03755550700613828,0.7690287700787501,0.03422398341922301,9.571741010149415
post_prefill_all,0.25,0.03784655792506656,8,0.03784655792506656,0.0,0.03683946047665561,2.6610014321644004,0.026639113839216976,29.612849094598015
post_prefill_all,0.5,0.03784655792506656,16,0.032662292446677114,13.698116189730957,0.03437763341410886,9.165759585920386,0.0230320276237848,39.14366619710425
