selected_feature_group,quota_token_fraction,baseline_p95_kl,predicted_selected_requests,predicted_p95_kl,predicted_p95_reduction_pct,random_p95_kl_mean,random_p95_reduction_pct,oracle_p95_kl,oracle_p95_reduction_pct
post_prefill_all,0.1,0.03784655792506661,3,0.03784655792506661,0.0,0.037516456621838376,0.8722095781650951,0.03422398341922309,9.571741010149315
post_prefill_all,0.25,0.03784655792506661,8,0.03784655792506661,0.0,0.03687724979252327,2.5611526798883455,0.026639113839217056,29.61284909459789
post_prefill_all,0.5,0.03784655792506661,16,0.032662292446677135,13.698116189731014,0.03437464089224657,9.173666571459883,0.023032027623784826,39.14366619710427
