block,rows,first_arm,bf16_us,fp8_us
0,16,BF16,93.72799843549728,227.64800488948822
0,2048,BF16,90.20800143480301,215.80800414085388
0,1024,BF16,92.03200042247772,217.056006193161
0,4096,BF16,155.32800555229187,215.90399742126465
0,2,BF16,76.51200145483017,205.34400641918182
0,8,BF16,73.21599870920181,208.54400098323822
0,32,BF16,74.23999905586243,204.92799580097198
0,4,BF16,71.19999825954437,200.6080001592636
0,512,BF16,75.55200159549713,203.48800718784332
0,64,BF16,73.95199686288834,202.43200659751892
0,1,FP8,73.98399710655212,191.83999300003052
0,256,BF16,69.60000097751617,219.16800737380981
0,128,BF16,75.68000257015228,204.352006316185
1,4,FP8,74.72000271081924,201.63199305534363
1,1,BF16,67.35999882221222,195.5839991569519
1,16,FP8,73.15199822187424,198.81600141525269
1,256,FP8,72.35199958086014,212.6079946756363
1,64,FP8,73.44000041484833,204.8639953136444
1,2,FP8,70.23999840021133,191.9039934873581
1,128,FP8,71.45600020885468,201.02399587631226
1,2048,FP8,87.36000210046768,206.81600272655487
1,8,FP8,72.03199714422226,204.70400154590607
1,1024,FP8,84.95999872684479,203.77600193023682
1,32,FP8,71.26399874687195,202.39999890327454
1,4096,FP8,154.01600301265717,208.03199708461761
1,512,FP8,79.29600030183792,205.1839977502823
2,4096,BF16,150.52799880504608,212.0320051908493
2,128,BF16,73.2479989528656,202.84800231456757
2,512,BF16,74.40000027418137,209.02399718761444
2,8,BF16,73.40800017118454,202.5279998779297
2,32,BF16,70.11199742555618,203.80799472332
2,2048,BF16,87.45600283145905,208.22399854660034
2,64,BF16,73.98399710655212,207.74400234222412
2,1,FP8,73.5040009021759,191.8720006942749
2,256,BF16,67.84000247716904,204.41600680351257
2,2,BF16,73.44000041484833,192.89599359035492
2,4,BF16,70.46400010585785,205.6639939546585
2,1024,BF16,85.50400286912918,206.88000321388245
2,16,BF16,71.68000191450119,201.9519954919815
3,4,FP8,77.98399776220322,199.68000054359436
3,8,FP8,70.72000205516815,200.15999674797058
3,1024,FP8,82.62400329113007,208.3519995212555
3,512,FP8,72.48000055551529,203.42400670051575
3,1,BF16,68.12799721956253,193.9840018749237
3,16,FP8,71.68000191450119,197.24799692630768
3,128,FP8,71.00799679756165,199.35999810695648
3,64,FP8,71.16799801588058,200.6080001592636
3,256,FP8,70.72000205516815,203.48800718784332
3,32,FP8,71.00799679756165,205.56800067424774
3,2,FP8,72.89600372314453,193.12000274658203
3,4096,FP8,154.4640064239502,205.1839977502823
3,2048,FP8,86.01599931716919,205.63200116157532
4,1024,BF16,80.19199967384338,206.08000457286835
4,2048,BF16,83.67999643087387,211.87199652194977
4,4096,BF16,154.36799824237823,205.1520049571991
4,32,BF16,75.23199915885925,208.41600000858307
4,8,BF16,71.16799801588058,201.4400064945221
4,128,BF16,72.12799787521362,201.50400698184967
4,1,FP8,72.28799909353256,189.02400135993958
4,4,BF16,67.84000247716904,206.91199600696564
4,256,BF16,73.2479989528656,205.1839977502823
4,2,BF16,71.77600264549255,192.60799884796143
4,512,BF16,72.48000055551529,202.01599597930908
4,64,BF16,72.28799909353256,200.8959949016571
4,16,BF16,72.22399860620499,200.25600492954254
5,8,FP8,71.96799665689468,197.1839964389801
5,16,FP8,70.68800181150436,206.4639925956726
5,128,FP8,71.9359964132309,200.41599869728088
5,2,FP8,72.1919983625412,195.80799341201782
5,64,FP8,71.71200215816498,201.4400064945221
5,4096,FP8,151.58399939537048,205.37599921226501
5,2048,FP8,87.90399879217148,211.84000372886658
5,4,FP8,72.03199714422226,205.59999346733093
5,32,FP8,70.65600156784058,201.27999782562256
5,512,FP8,72.09599763154984,203.8400024175644
5,1024,FP8,83.8719978928566,208.80000293254852
5,1,BF16,69.5360004901886,195.26399672031403
5,256,FP8,72.92799651622772,199.42399859428406
6,16,BF16,68.44799965620041,208.6080014705658
6,4096,BF16,156.09599649906158,208.22399854660034
6,1024,BF16,82.49600231647491,203.96800339221954
6,8,BF16,72.35199958086014,199.5519995689392
6,512,BF16,72.48000055551529,207.10399746894836
6,2,BF16,73.18399846553802,192.86400079727173
6,64,BF16,71.32799923419952,201.37600600719452
6,4,BF16,71.32799923419952,201.85600221157074
6,2048,BF16,86.07999980449677,204.28800582885742
6,128,BF16,72.86400347948074,201.79200172424316
6,1,FP8,72.41600006818771,190.23999571800232
6,32,BF16,70.94399631023407,202.87999510765076
6,256,BF16,71.58400118350983,202.5279998779297
7,2,FP8,82.62400329113007,189.98399376869202
7,8,FP8,70.75200229883194,200.70399343967438
7,256,FP8,72.95999675989151,206.01600408554077
7,4096,FP8,153.3759981393814,206.56000077724457
7,2048,FP8,84.25600081682205,203.87199521064758
7,128,FP8,72.80000299215317,204.57600057125092
7,32,FP8,71.16799801588058,204.28800582885742
7,512,FP8,72.09599763154984,201.9840031862259
7,16,FP8,70.8480030298233,202.91200280189514
7,64,FP8,70.8480030298233,200.6399929523468
7,4,FP8,71.10399752855301,201.85600221157074
7,1,BF16,67.61600077152252,195.26399672031403
7,1024,FP8,84.6719965338707,204.352006316185
8,128,BF16,68.83200258016586,206.1759978532791
8,256,BF16,71.48800045251846,206.62400126457214
8,1,FP8,70.01599669456482,190.91199338436127
8,16,BF16,66.52799993753433,203.19999754428864
8,2048,BF16,82.33600109815598,204.28800582885742
8,512,BF16,74.62400197982788,208.8959962129593
8,4,BF16,71.77600264549255,205.9199959039688
8,8,BF16,71.68000191450119,201.4400064945221
8,1024,BF16,82.46400207281113,202.65600085258484
8,4096,BF16,151.0400027036667,204.28800582885742
8,32,BF16,72.73600250482559,203.64800095558167
8,64,BF16,73.2479989528656,203.71200144290924
8,2,BF16,72.86400347948074,199.96799528598785
9,1,BF16,73.40800017118454,195.80799341201782
9,8,FP8,72.7040022611618,198.33600521087646
9,1024,FP8,83.26400071382523,205.88800311088562
9,64,FP8,73.18399846553802,204.16000485420227
9,2,FP8,69.82400268316269,192.47999787330627
9,2048,FP8,83.48800241947174,203.23200523853302
9,512,FP8,71.16799801588058,202.87999510765076
9,16,FP8,70.65600156784058,208.41600000858307
9,4,FP8,71.00799679756165,200.54399967193604
9,4096,FP8,153.21600437164307,204.67199385166168
9,32,FP8,70.3359991312027,201.6959935426712
9,128,FP8,70.04799693822861,199.74400103092194
9,256,FP8,71.35999947786331,210.207998752594
10,32,BF16,67.10399687290192,205.53599298000336
10,2,BF16,71.6480016708374,193.12000274658203
10,512,BF16,71.77600264549255,203.07199656963348
10,128,BF16,72.22399860620499,199.8080015182495
10,256,BF16,71.32799923419952,201.24800503253937
10,8,BF16,71.16799801588058,199.23199713230133
10,4096,BF16,156.70399367809296,204.12799715995789
10,4,BF16,71.61600142717361,203.45599949359894
10,16,BF16,70.27199864387512,205.6639939546585
10,1,FP8,69.92000341415405,189.60000574588776
10,2048,BF16,83.61600339412689,206.9759964942932
10,1024,BF16,82.97599852085114,201.9840031862259
10,64,BF16,77.504001557827,203.45599949359894
11,4,FP8,71.45600020885468,197.76000082492828
11,2,FP8,71.52000069618225,194.36800479888916
11,16,FP8,72.60800153017044,199.10399615764618
11,4096,FP8,151.5520066022873,205.53599298000336
11,64,FP8,71.71200215816498,204.28800582885742
11,256,FP8,72.12799787521362,207.32800662517548
11,8,FP8,69.08799707889557,199.68000054359436
11,128,FP8,70.39999961853027,198.0160027742386
11,2048,FP8,84.51200276613235,204.0639966726303
11,32,FP8,70.88000327348709,201.56799256801605
11,512,FP8,71.68000191450119,199.45600628852844
11,1,BF16,66.84800237417221,197.66399264335632
11,1024,FP8,84.03199911117554,197.88800179958344
12,1,FP8,70.27199864387512,198.4959989786148
12,64,BF16,69.24799829721451,204.6079933643341
12,4,BF16,71.19999825954437,201.4400064945221
12,16,BF16,70.04799693822861,200.76799392700195
12,8,BF16,69.85600292682648,196.76800072193146
12,2048,BF16,83.36000144481659,206.56000077724457
12,32,BF16,71.9040036201477,200.8640021085739
12,2,BF16,70.88000327348709,191.103994846344
12,4096,BF16,156.6080003976822,205.24799823760986
12,256,BF16,72.31999933719635,204.8960030078888
12,1024,BF16,83.39200168848038,204.0639966726303
12,512,BF16,72.12799787521362,210.30400693416595
12,128,BF16,71.99999690055847,199.45600628852844
13,32,FP8,71.1359977722168,202.14399695396423
13,128,FP8,70.23999840021133,199.2959976196289
13,2048,FP8,84.54400300979614,204.16000485420227
13,64,FP8,71.74400240182877,202.2400051355362
13,4096,FP8,152.8639942407608,205.34400641918182
13,8,FP8,70.78400254249573,201.4400064945221
13,1024,FP8,84.35200154781342,200.47999918460846
13,512,FP8,72.35199958086014,203.07199656963348
13,1,BF16,67.10399687290192,195.51999866962433
13,256,FP8,72.80000299215317,201.1840045452118
13,2,FP8,71.74400240182877,193.15199553966522
13,16,FP8,71.1359977722168,210.7200026512146
13,4,FP8,70.11199742555618,204.54399287700653
14,8,BF16,68.31999868154526,205.53599298000336
14,256,BF16,71.35999947786331,205.4399996995926
14,1024,BF16,83.74399691820145,204.352006316185
14,4,BF16,70.49600034952164,199.68000054359436
14,512,BF16,71.23199850320816,201.05600357055664
14,4096,BF16,154.88000214099884,203.45599949359894
14,16,BF16,72.22399860620499,201.9840031862259
14,32,BF16,70.75200229883194,201.60000026226044
14,128,BF16,71.3919997215271,199.8080015182495
14,64,BF16,72.38399982452393,199.0080028772354
14,2,BF16,72.54400104284286,202.2400051355362
14,1,FP8,71.10399752855301,189.34400379657745
14,2048,BF16,82.43200182914734,209.50399339199066
15,32,FP8,73.31199944019318,204.19199764728546
15,1024,FP8,84.25600081682205,202.78400182724
15,256,FP8,71.16799801588058,207.45599269866943
15,16,FP8,72.12799787521362,204.03200387954712
15,512,FP8,73.53600114583969,202.78400182724
15,64,FP8,70.30399888753891,202.4639993906021
15,4096,FP8,154.1759967803955,209.6640020608902
15,4,FP8,70.46400010585785,205.05599677562714
15,2,FP8,69.76000219583511,192.44800508022308
15,8,FP8,69.72800195217133,199.0399956703186
15,128,FP8,71.77600264549255,206.27200603485107
15,2048,FP8,85.40800213813782,202.4960070848465
15,1,BF16,67.10399687290192,196.51199877262115
16,1,FP8,68.83200258016586,188.86399269104004
16,256,BF16,67.52000004053116,214.1440063714981
16,64,BF16,71.71200215816498,203.13599705696106
16,1024,BF16,85.95199882984161,207.5520008802414
16,32,BF16,72.1919983625412,205.31199872493744
16,512,BF16,72.22399860620499,199.8720020055771
16,2,BF16,70.14399766921997,192.60799884796143
16,4,BF16,71.45600020885468,198.04799556732178
16,8,BF16,69.82400268316269,202.62399315834045
16,4096,BF16,156.25600516796112,207.20000565052032
16,128,BF16,71.3919997215271,200.76799392700195
16,2048,BF16,85.50400286912918,203.80799472332
16,16,BF16,71.68000191450119,203.36000621318817
17,2,FP8,72.09599763154984,191.00800156593323
17,256,FP8,71.74400240182877,206.62400126457214
17,8,FP8,69.18399780988693,199.0399956703186
