cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,2.3244656436964553,1.0,2.3244656436964553,16,1.7960703261196613,0.18841613518695038,,
1,0,steady,6,True,COMPLETE,1.257819718070741,0.5625,2.236123943236873,16,1.9440798629075289,0.1975916877388954,0.4782516891891892,5.7702220356142195
2,0,bursty,6,False,COMPLETE,1.9941195516928611,0.875,2.27899377336327,16,1.8565720915794373,0.19300170528391997,,
3,0,bursty,6,True,COMPLETE,0.9218027922137654,0.4375,2.1069778107743207,16,2.302598787471652,0.20762511206169923,0.4782516891891892,5.7702220356142195
