global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
31,1,15,uniform_full,32,0,,51484,0,0.0,26565744.0,26565744.0,3929340.0,3929340.0,157.1736,0,0.0,0.0,0.0,157.1736,7166.0,7615.0
32,2,0,uniform_full,32,0,,47352,0,0.0,24433632.0,24433632.0,3919020.0,3919020.0,156.7608,0,0.0,0.0,0.0,156.7608,7595.0,7298.0
33,2,1,uniform_full,32,0,,47580,0,0.0,24551280.0,24551280.0,4108908.0,4108908.0,164.35632,0,0.0,0.0,0.0,164.35632,7592.0,7963.0
34,2,2,uniform_full,32,0,,47727,0,0.0,24627132.0,24627132.0,4518096.0,4518096.0,180.72384,0,0.0,0.0,0.0,180.72384,8756.0,7880.0
35,2,3,uniform_full,32,0,,48113,0,0.0,24826308.0,24826308.0,4278672.0,4278672.0,171.14688,0,0.0,0.0,0.0,171.14688,7354.0,8292.0
36,2,4,uniform_full,32,0,,47579,0,0.0,24550764.0,24550764.0,3971136.0,3971136.0,158.84544,0,0.0,0.0,0.0,158.84544,7211.0,7696.0
37,2,5,uniform_full,32,0,,47676,0,0.0,24600816.0,24600816.0,4151220.0,4151220.0,166.0488,0,0.0,0.0,0.0,166.0488,6782.0,8045.0
38,2,6,uniform_full,32,0,,47986,0,0.0,24760776.0,24760776.0,4051632.0,4051632.0,162.06528,0,0.0,0.0,0.0,162.06528,6580.0,7852.0
39,2,7,uniform_full,32,0,,48346,0,0.0,24946536.0,24946536.0,4117680.0,4117680.0,164.7072,0,0.0,0.0,0.0,164.7072,7205.0,7980.0
40,2,8,uniform_full,32,0,,47852,0,0.0,24691632.0,24691632.0,4114584.0,4114584.0,164.58336,0,0.0,0.0,0.0,164.58336,7023.0,7974.0
41,2,9,uniform_full,32,0,,47746,0,0.0,24636936.0,24636936.0,4123356.0,4123356.0,164.93424,0,0.0,0.0,0.0,164.93424,7225.0,7991.0
42,2,10,uniform_full,32,0,,48096,0,0.0,24817536.0,24817536.0,3903540.0,3903540.0,156.1416,0,0.0,0.0,0.0,156.1416,7042.0,7565.0
43,2,11,uniform_full,32,0,,47949,0,0.0,24741684.0,24741684.0,4212624.0,4212624.0,168.50496,0,0.0,0.0,0.0,168.50496,7101.0,8164.0
44,2,12,uniform_full,32,0,,48242,0,0.0,24892872.0,24892872.0,4201788.0,4201788.0,168.07152,0,0.0,0.0,0.0,168.07152,7592.0,8143.0
45,2,13,uniform_full,32,0,,48027,0,0.0,24781932.0,24781932.0,3946368.0,3946368.0,157.85472,0,0.0,0.0,0.0,157.85472,6909.0,7648.0
46,2,14,uniform_full,32,0,,47548,0,0.0,24534768.0,24534768.0,3756996.0,3756996.0,150.27984,0,0.0,0.0,0.0,150.27984,6457.0,7281.0
47,2,15,uniform_full,32,0,,48046,0,0.0,24791736.0,24791736.0,4214172.0,4214172.0,168.56688,0,0.0,0.0,0.0,168.56688,6721.0,8167.0
48,3,0,uniform_full,32,0,,47325,0,0.0,24419700.0,24419700.0,3936564.0,3936564.0,157.46256,0,0.0,0.0,0.0,157.46256,7629.0,6509.0
49,3,1,uniform_full,32,0,,47614,0,0.0,24568824.0,24568824.0,3858648.0,3858648.0,154.34592,0,0.0,0.0,0.0,154.34592,7478.0,6977.0
50,3,2,uniform_full,32,0,,46769,0,0.0,24132804.0,24132804.0,4389612.0,4389612.0,175.58448,0,0.0,0.0,0.0,175.58448,8507.0,6717.0
51,3,3,uniform_full,32,0,,46797,0,0.0,24147252.0,24147252.0,3722940.0,3722940.0,148.9176,0,0.0,0.0,0.0,148.9176,7215.0,7107.0
52,3,4,uniform_full,32,0,,47008,0,0.0,24256128.0,24256128.0,3774540.0,3774540.0,150.9816,0,0.0,0.0,0.0,150.9816,7315.0,6539.0
53,3,5,uniform_full,32,0,,47085,0,0.0,24295860.0,24295860.0,3510348.0,3510348.0,140.41392,0,0.0,0.0,0.0,140.41392,6629.0,6803.0
54,3,6,uniform_full,32,0,,47079,0,0.0,24292764.0,24292764.0,3400440.0,3400440.0,136.0176,0,0.0,0.0,0.0,136.0176,6269.0,6590.0
55,3,7,uniform_full,32,0,,47090,0,0.0,24298440.0,24298440.0,3522216.0,3522216.0,140.88864,0,0.0,0.0,0.0,140.88864,6812.0,6826.0
56,3,8,uniform_full,32,0,,46576,0,0.0,24033216.0,24033216.0,3495900.0,3495900.0,139.836,0,0.0,0.0,0.0,139.836,6621.0,6775.0
57,3,9,uniform_full,32,0,,47421,0,0.0,24469236.0,24469236.0,3572784.0,3572784.0,142.91136,0,0.0,0.0,0.0,142.91136,6924.0,6821.0
58,3,10,uniform_full,32,0,,47220,0,0.0,24365520.0,24365520.0,3548532.0,3548532.0,141.94128,0,0.0,0.0,0.0,141.94128,6877.0,6587.0
59,3,11,uniform_full,32,0,,47218,0,0.0,24364488.0,24364488.0,3641412.0,3641412.0,145.65648,0,0.0,0.0,0.0,145.65648,6779.0,7057.0
60,3,12,uniform_full,32,0,,47347,0,0.0,24431052.0,24431052.0,3688884.0,3688884.0,147.55536,0,0.0,0.0,0.0,147.55536,7149.0,6896.0
61,3,13,uniform_full,32,0,,47400,0,0.0,24458400.0,24458400.0,3666696.0,3666696.0,146.66784,0,0.0,0.0,0.0,146.66784,7106.0,6660.0
62,3,14,uniform_full,32,0,,47400,0,0.0,24458400.0,24458400.0,3419532.0,3419532.0,136.78128,0,0.0,0.0,0.0,136.78128,6563.0,6627.0
63,3,15,uniform_full,32,0,,47564,0,0.0,24543024.0,24543024.0,3576396.0,3576396.0,143.05584,0,0.0,0.0,0.0,143.05584,6636.0,6931.0
