model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-0.5632315611638811,-0.6468505775183571,-0.48826773711746585
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-1.1301045155324725,-1.297281793281449,-0.9801160270840491
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,0.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,0.1,uniform_full,0.0,0.0,-0.011938545683839563,-0.011505476161850714,-0.008253687110599395
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,0.2,uniform_full,0.0,0.0,-0.027518484572389368,-0.026591590568436407,-0.020087927070316192
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,0.5,uniform_full,0.0,0.0,-0.07425830123803878,-0.07184993378819349,-0.05559064694946658
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,1.0,uniform_full,0.0,0.0,-0.1521579956807878,-0.14728050582112195,-0.11476184674805057
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,2.0,uniform_full,0.0,0.0,-0.30795738456628585,-0.2981416498869789,-0.23310424634521854
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,5.0,uniform_full,0.0,0.0,-0.77535555122278,-0.7507250820845497,-0.5881314451367224
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm_ucb95,10.0,uniform_full,0.0,0.0,-1.5543524956502703,-1.5050308024138344,-1.1798434431225622
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.1,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.2,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.5,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,1.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,2.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,5.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,10.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,0.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,0.1,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,0.2,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,0.5,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,1.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm_ucb95,2.0,uniform_full,0.0,0.0,-1.1435375789415656,-0.9579621145414352,-0.7392049010495749
