model,origin_mode,saving_basis,harm_basis,lambda,arm,winner_probability,winner_margin_ci_low,winner_margin_ci_high
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,5.0,calib_static,1.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,5.0,causal_no_hysteresis,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,5.0,controller,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,10.0,calib_static,1.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,10.0,causal_no_hysteresis,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,10.0,controller,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.0,uniform_full,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.0,calib_static,1.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.0,causal_no_hysteresis,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.0,controller,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.1,uniform_full,0.128,8.624343541064554e-06,0.0011310718901334927
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.1,calib_static,0.474,8.624343541064554e-06,0.0011310718901334927
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.1,causal_no_hysteresis,0.01,8.624343541064554e-06,0.0011310718901334927
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.1,controller,0.388,8.624343541064554e-06,0.0011310718901334927
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.2,uniform_full,0.776,7.239053441753139e-05,0.0052153060646042484
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.2,calib_static,0.154,7.239053441753139e-05,0.0052153060646042484
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.2,causal_no_hysteresis,0.004,7.239053441753139e-05,0.0052153060646042484
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.2,controller,0.066,7.239053441753139e-05,0.0052153060646042484
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.5,uniform_full,0.998,0.0017895929542000259,0.018454527915275725
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.5,calib_static,0.002,0.0017895929542000259,0.018454527915275725
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.5,causal_no_hysteresis,0.0,0.0017895929542000259,0.018454527915275725
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.5,controller,0.0,0.0017895929542000259,0.018454527915275725
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,1.0,uniform_full,1.0,0.007159738757517454,0.04052154986635509
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,1.0,calib_static,0.0,0.007159738757517454,0.04052154986635509
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,1.0,causal_no_hysteresis,0.0,0.007159738757517454,0.04052154986635509
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,1.0,controller,0.0,0.007159738757517454,0.04052154986635509
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,2.0,uniform_full,1.0,0.01790003036415231,0.08465559376851382
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,2.0,calib_static,0.0,0.01790003036415231,0.08465559376851382
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,2.0,causal_no_hysteresis,0.0,0.01790003036415231,0.08465559376851382
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,2.0,controller,0.0,0.01790003036415231,0.08465559376851382
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,5.0,uniform_full,1.0,0.050120905184056874,0.21705772547499003
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,5.0,calib_static,0.0,0.050120905184056874,0.21705772547499003
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,5.0,causal_no_hysteresis,0.0,0.050120905184056874,0.21705772547499003
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,5.0,controller,0.0,0.050120905184056874,0.21705772547499003
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,10.0,uniform_full,1.0,0.10382236321723115,0.43772794498578366
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,10.0,calib_static,0.0,0.10382236321723115,0.43772794498578366
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,10.0,causal_no_hysteresis,0.0,0.10382236321723115,0.43772794498578366
olmoe,hotspot,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,10.0,controller,0.0,0.10382236321723115,0.43772794498578366
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.0,uniform_full,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.0,calib_static,1.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.0,causal_no_hysteresis,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.0,controller,0.0,6.0754959975262146e-05,6.0754959975262146e-05
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.1,uniform_full,0.996,0.0012401926519653068,0.008253687110599395
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.1,calib_static,0.002,0.0012401926519653068,0.008253687110599395
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.1,causal_no_hysteresis,0.002,0.0012401926519653068,0.008253687110599395
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.1,controller,0.0,0.0012401926519653068,0.008253687110599395
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.2,uniform_full,1.0,0.005778045709019852,0.020087927070316192
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.2,calib_static,0.0,0.005778045709019852,0.020087927070316192
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.2,causal_no_hysteresis,0.0,0.005778045709019852,0.020087927070316192
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.2,controller,0.0,0.005778045709019852,0.020087927070316192
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.5,uniform_full,1.0,0.019816004390603256,0.05559064694946658
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.5,calib_static,0.0,0.019816004390603256,0.05559064694946658
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.5,causal_no_hysteresis,0.0,0.019816004390603256,0.05559064694946658
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,0.5,controller,0.0,0.019816004390603256,0.05559064694946658
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,1.0,uniform_full,1.0,0.043212602193242265,0.11476184674805057
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,1.0,calib_static,0.0,0.043212602193242265,0.11476184674805057
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,1.0,causal_no_hysteresis,0.0,0.043212602193242265,0.11476184674805057
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,1.0,controller,0.0,0.043212602193242265,0.11476184674805057
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,2.0,uniform_full,1.0,0.09000579779852028,0.23310424634521854
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,2.0,calib_static,0.0,0.09000579779852028,0.23310424634521854
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,2.0,causal_no_hysteresis,0.0,0.09000579779852028,0.23310424634521854
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,2.0,controller,0.0,0.09000579779852028,0.23310424634521854
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,5.0,uniform_full,1.0,0.23038538461435434,0.5881314451367224
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,5.0,calib_static,0.0,0.23038538461435434,0.5881314451367224
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,5.0,causal_no_hysteresis,0.0,0.23038538461435434,0.5881314451367224
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,5.0,controller,0.0,0.23038538461435434,0.5881314451367224
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,10.0,uniform_full,1.0,0.4643513626407444,1.1798434431225622
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,10.0,calib_static,0.0,0.4643513626407444,1.1798434431225622
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,10.0,causal_no_hysteresis,0.0,0.4643513626407444,1.1798434431225622
olmoe,hotspot,simulated_saving_optimistic_codec,cvar_incremental_positive_nll_harm,10.0,controller,0.0,0.4643513626407444,1.1798434431225622
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.1,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.1,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.1,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.1,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.2,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.2,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.2,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.2,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.5,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.5,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.5,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.5,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,1.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,1.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,1.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,1.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,2.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,2.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,2.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,2.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,5.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,5.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,5.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,5.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,10.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,10.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,10.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,10.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.1,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.1,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.1,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.1,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.2,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.2,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.2,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.2,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.5,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.5,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.5,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,1.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,1.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,1.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,2.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,2.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,2.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,5.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,5.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,5.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,10.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,10.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,10.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.1,uniform_full,1.0,0.7405403203728702,0.7434919155879971
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.1,calib_static,0.0,0.7405403203728702,0.7434919155879971
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.1,causal_no_hysteresis,0.0,0.7405403203728702,0.7434919155879971
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.1,controller,0.0,0.7405403203728702,0.7434919155879971
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.2,uniform_full,1.0,0.7418757396961656,0.7477789301264194
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.2,calib_static,0.0,0.7418757396961656,0.7477789301264194
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.2,causal_no_hysteresis,0.0,0.7418757396961656,0.7477789301264194
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.2,controller,0.0,0.7418757396961656,0.7477789301264194
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.5,uniform_full,1.0,0.7458819976660517,0.760639973741686
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.5,calib_static,0.0,0.7458819976660517,0.760639973741686
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.5,causal_no_hysteresis,0.0,0.7458819976660517,0.760639973741686
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.5,controller,0.0,0.7458819976660517,0.760639973741686
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,1.0,uniform_full,1.0,0.7525590942825284,0.7820750464337972
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,1.0,calib_static,0.0,0.7525590942825284,0.7820750464337972
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,1.0,causal_no_hysteresis,0.0,0.7525590942825284,0.7820750464337972
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,1.0,controller,0.0,0.7525590942825284,0.7820750464337972
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,2.0,uniform_full,1.0,0.765913287515482,0.8249451918180195
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,2.0,calib_static,0.0,0.765913287515482,0.8249451918180195
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,2.0,causal_no_hysteresis,0.0,0.765913287515482,0.8249451918180195
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,2.0,controller,0.0,0.765913287515482,0.8249451918180195
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,5.0,uniform_full,1.0,0.8059758672143427,0.9535556279706863
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,5.0,calib_static,0.0,0.8059758672143427,0.9535556279706863
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,5.0,causal_no_hysteresis,0.0,0.8059758672143427,0.9535556279706863
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,5.0,controller,0.0,0.8059758672143427,0.9535556279706863
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,10.0,uniform_full,1.0,0.8727468333791104,1.1679063548917976
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,10.0,calib_static,0.0,0.8727468333791104,1.1679063548917976
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,10.0,causal_no_hysteresis,0.0,0.8727468333791104,1.1679063548917976
olmoe,hotspot,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,10.0,controller,0.0,0.8727468333791104,1.1679063548917976
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.0,uniform_full,1.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.0,calib_static,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.0,causal_no_hysteresis,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.0,controller,0.0,0.7392049010495749,0.7392049010495749
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.1,uniform_full,1.0,0.744304781744918,0.7510391410092917
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.1,calib_static,0.0,0.744304781744918,0.7510391410092917
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.1,causal_no_hysteresis,0.0,0.744304781744918,0.7510391410092917
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.1,controller,0.0,0.744304781744918,0.7510391410092917
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.2,uniform_full,1.0,0.7494046624402609,0.7628733809690085
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.2,calib_static,0.0,0.7494046624402609,0.7628733809690085
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.2,causal_no_hysteresis,0.0,0.7494046624402609,0.7628733809690085
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.2,controller,0.0,0.7494046624402609,0.7628733809690085
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.5,uniform_full,1.0,0.76470430452629,0.7983761008481589
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.5,calib_static,0.0,0.76470430452629,0.7983761008481589
olmoe,hotspot,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.5,causal_no_hysteresis,0.0,0.76470430452629,0.7983761008481589
