cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,1.9609229429550243,0.875,2.2410547919485992,16,1.7834865171462297,0.19292806026836234,,
1,0,steady,6,True,COMPLETE,2.1029941143637743,0.9375,2.243193721988026,16,2.0247751642018557,0.19668187871575354,0.47637774493243246,5.723889994460183
2,0,bursty,6,False,COMPLETE,2.3106118946337353,1.0,2.3106118946337353,16,1.8509008195251226,0.19001889203985534,,
3,0,bursty,6,True,COMPLETE,2.309339854948705,1.0,2.309339854948705,16,1.8710381109267473,0.19138826889296373,0.47637774493243246,5.723889994460183
