cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,1.3081298666689958,0.75,1.744173155558661,16,2.2600480169057846,0.19427328978975614,,
1,0,steady,6,True,COMPLETE,1.3142561254667202,0.75,1.7523415006222935,16,2.2626185584813356,0.19170279341439406,0.4110514322916667,5.975756514817476
2,0,bursty,6,False,COMPLETE,1.4425461525521943,0.8125,1.7754414185257776,16,2.191725989803672,0.19078401153286298,,
3,0,bursty,6,True,COMPLETE,1.3349838225770465,0.75,1.7799784301027288,16,2.2894874792546034,0.18888334557414055,0.4110514322916667,5.975756514817476
