sample_id,layer,bucket,predictor,accuracy,n_tokens
30,0,early,topk_transition,0.4140625,256
30,1,early,freq_baseline,0.05859375,256
30,1,early,top1_transition,0.14453125,256
30,1,early,topk_transition,0.0625,256
30,2,early,freq_baseline,0.078125,256
30,2,early,top1_transition,0.2265625,256
30,2,early,topk_transition,0.09375,256
30,3,early,freq_baseline,0.11328125,256
30,3,early,top1_transition,0.28125,256
30,3,early,topk_transition,0.140625,256
30,4,early,freq_baseline,0.04296875,256
30,4,early,top1_transition,0.33203125,256
30,4,early,topk_transition,0.05078125,256
30,5,early,freq_baseline,0.0859375,256
30,5,early,top1_transition,0.30859375,256
30,5,early,topk_transition,0.08984375,256
30,6,early,freq_baseline,0.0234375,256
30,6,early,top1_transition,0.24609375,256
30,6,early,topk_transition,0.05859375,256
30,7,early,freq_baseline,0.1640625,256
30,7,early,top1_transition,0.3671875,256
30,7,early,topk_transition,0.21484375,256
30,8,late,freq_baseline,0.09375,256
30,8,late,top1_transition,0.2109375,256
30,8,late,topk_transition,0.10546875,256
30,9,late,freq_baseline,0.1484375,256
30,9,late,top1_transition,0.234375,256
30,9,late,topk_transition,0.18359375,256
30,10,late,freq_baseline,0.15625,256
30,10,late,top1_transition,0.28515625,256
30,10,late,topk_transition,0.1796875,256
30,11,late,freq_baseline,0.46875,256
30,11,late,top1_transition,0.2734375,256
30,11,late,topk_transition,0.48046875,256
30,12,late,freq_baseline,0.3046875,256
30,12,late,top1_transition,0.3359375,256
30,12,late,topk_transition,0.31640625,256
30,13,late,freq_baseline,0.15234375,256
30,13,late,top1_transition,0.26953125,256
30,13,late,topk_transition,0.15625,256
30,14,late,freq_baseline,0.21484375,256
30,14,late,top1_transition,0.37890625,256
30,14,late,topk_transition,0.22265625,256
30,0,early,neighbor_same_layer,0.43529411764705883,255
30,0,early,freq_baseline_same_layer,0.45098039215686275,255
30,1,early,neighbor_same_layer,0.3803921568627451,255
30,1,early,freq_baseline_same_layer,0.3843137254901961,255
30,2,early,neighbor_same_layer,0.1607843137254902,255
30,2,early,freq_baseline_same_layer,0.054901960784313725,255
30,3,early,neighbor_same_layer,0.20392156862745098,255
30,3,early,freq_baseline_same_layer,0.07450980392156863,255
30,4,early,neighbor_same_layer,0.17647058823529413,255
30,4,early,freq_baseline_same_layer,0.11372549019607843,255
30,5,early,neighbor_same_layer,0.23137254901960785,255
30,5,early,freq_baseline_same_layer,0.043137254901960784,255
30,6,early,neighbor_same_layer,0.3058823529411765,255
30,6,early,freq_baseline_same_layer,0.08627450980392157,255
30,7,early,neighbor_same_layer,0.23137254901960785,255
30,7,early,freq_baseline_same_layer,0.023529411764705882,255
30,8,late,neighbor_same_layer,0.18823529411764706,255
30,8,late,freq_baseline_same_layer,0.16470588235294117,255
30,9,late,neighbor_same_layer,0.3333333333333333,255
30,9,late,freq_baseline_same_layer,0.09411764705882353,255
30,10,late,neighbor_same_layer,0.1803921568627451,255
30,10,late,freq_baseline_same_layer,0.14901960784313725,255
30,11,late,neighbor_same_layer,0.20784313725490197,255
30,11,late,freq_baseline_same_layer,0.1568627450980392,255
30,12,late,neighbor_same_layer,0.403921568627451,255
30,12,late,freq_baseline_same_layer,0.47058823529411764,255
30,13,late,neighbor_same_layer,0.29411764705882354,255
30,13,late,freq_baseline_same_layer,0.3058823529411765,255
30,14,late,neighbor_same_layer,0.33725490196078434,255
30,14,late,freq_baseline_same_layer,0.15294117647058825,255
30,15,late,neighbor_same_layer,0.2784313725490196,255
30,15,late,freq_baseline_same_layer,0.21568627450980393,255
31,0,early,freq_baseline,0.16015625,256
31,0,early,top1_transition,0.23046875,256
31,0,early,topk_transition,0.20703125,256
31,1,early,freq_baseline,0.04296875,256
31,1,early,top1_transition,0.21484375,256
31,1,early,topk_transition,0.05078125,256
31,2,early,freq_baseline,0.0546875,256
31,2,early,top1_transition,0.1953125,256
31,2,early,topk_transition,0.05859375,256
31,3,early,freq_baseline,0.07421875,256
31,3,early,top1_transition,0.26953125,256
31,3,early,topk_transition,0.07421875,256
31,4,early,freq_baseline,0.08203125,256
31,4,early,top1_transition,0.27734375,256
31,4,early,topk_transition,0.08984375,256
31,5,early,freq_baseline,0.09765625,256
31,5,early,top1_transition,0.3046875,256
31,5,early,topk_transition,0.10546875,256
31,6,early,freq_baseline,0.078125,256
31,6,early,top1_transition,0.2421875,256
31,6,early,topk_transition,0.109375,256
31,7,early,freq_baseline,0.1484375,256
31,7,early,top1_transition,0.28125,256
31,7,early,topk_transition,0.1640625,256
31,8,late,freq_baseline,0.05859375,256
31,8,late,top1_transition,0.26171875,256
31,8,late,topk_transition,0.09375,256
31,9,late,freq_baseline,0.16015625,256
31,9,late,top1_transition,0.265625,256
31,9,late,topk_transition,0.17578125,256
31,10,late,freq_baseline,0.08984375,256
31,10,late,top1_transition,0.20703125,256
31,10,late,topk_transition,0.10546875,256
31,11,late,freq_baseline,0.47265625,256
31,11,late,top1_transition,0.1328125,256
31,11,late,topk_transition,0.484375,256
31,12,late,freq_baseline,0.36328125,256
31,12,late,top1_transition,0.39453125,256
31,12,late,topk_transition,0.3671875,256
31,13,late,freq_baseline,0.09375,256
31,13,late,top1_transition,0.2578125,256
31,13,late,topk_transition,0.1015625,256
31,14,late,freq_baseline,0.10546875,256
31,14,late,top1_transition,0.29296875,256
31,14,late,topk_transition,0.109375,256
31,0,early,neighbor_same_layer,0.2627450980392157,255
31,0,early,freq_baseline_same_layer,0.26666666666666666,255
31,1,early,neighbor_same_layer,0.1803921568627451,255
31,1,early,freq_baseline_same_layer,0.1607843137254902,255
31,2,early,neighbor_same_layer,0.1607843137254902,255
31,2,early,freq_baseline_same_layer,0.0392156862745098,255
31,3,early,neighbor_same_layer,0.20392156862745098,255
31,3,early,freq_baseline_same_layer,0.050980392156862744,255
31,4,early,neighbor_same_layer,0.1843137254901961,255
31,4,early,freq_baseline_same_layer,0.07450980392156863,255
31,5,early,neighbor_same_layer,0.23529411764705882,255
31,5,early,freq_baseline_same_layer,0.08235294117647059,255
31,6,early,neighbor_same_layer,0.23137254901960785,255
31,6,early,freq_baseline_same_layer,0.09803921568627451,255
31,7,early,neighbor_same_layer,0.23137254901960785,255
31,7,early,freq_baseline_same_layer,0.0784313725490196,255
31,8,late,neighbor_same_layer,0.22745098039215686,255
31,8,late,freq_baseline_same_layer,0.14901960784313725,255
31,9,late,neighbor_same_layer,0.28627450980392155,255
31,9,late,freq_baseline_same_layer,0.058823529411764705,255
31,10,late,neighbor_same_layer,0.1607843137254902,255
31,10,late,freq_baseline_same_layer,0.1607843137254902,255
31,11,late,neighbor_same_layer,0.20784313725490197,255
31,11,late,freq_baseline_same_layer,0.09019607843137255,255
31,12,late,neighbor_same_layer,0.3686274509803922,255
31,12,late,freq_baseline_same_layer,0.4745098039215686,255
31,13,late,neighbor_same_layer,0.36470588235294116,255
31,13,late,freq_baseline_same_layer,0.36470588235294116,255
31,14,late,neighbor_same_layer,0.25098039215686274,255
31,14,late,freq_baseline_same_layer,0.09411764705882353,255
31,15,late,neighbor_same_layer,0.20784313725490197,255
31,15,late,freq_baseline_same_layer,0.10588235294117647,255
32,0,early,freq_baseline,0.12890625,256
32,0,early,top1_transition,0.2578125,256
32,0,early,topk_transition,0.16796875,256
32,1,early,freq_baseline,0.0625,256
32,1,early,top1_transition,0.09765625,256
32,1,early,topk_transition,0.06640625,256
32,2,early,freq_baseline,0.12890625,256
32,2,early,top1_transition,0.15234375,256
32,2,early,topk_transition,0.12890625,256
32,3,early,freq_baseline,0.1171875,256
32,3,early,top1_transition,0.2890625,256
32,3,early,topk_transition,0.125,256
32,4,early,freq_baseline,0.078125,256
32,4,early,top1_transition,0.26953125,256
32,4,early,topk_transition,0.08203125,256
32,5,early,freq_baseline,0.05859375,256
32,5,early,top1_transition,0.33984375,256
32,5,early,topk_transition,0.0859375,256
32,6,early,freq_baseline,0.03125,256
32,6,early,top1_transition,0.21484375,256
32,6,early,topk_transition,0.09765625,256
32,7,early,freq_baseline,0.1875,256
32,7,early,top1_transition,0.3203125,256
32,7,early,topk_transition,0.1953125,256
32,8,late,freq_baseline,0.04296875,256
32,8,late,top1_transition,0.19921875,256
32,8,late,topk_transition,0.0546875,256
32,9,late,freq_baseline,0.10546875,256
32,9,late,top1_transition,0.19921875,256
32,9,late,topk_transition,0.1171875,256
32,10,late,freq_baseline,0.05078125,256
32,10,late,top1_transition,0.1640625,256
32,10,late,topk_transition,0.0703125,256
32,11,late,freq_baseline,0.0,256
32,11,late,top1_transition,0.17578125,256
32,11,late,topk_transition,0.00390625,256
32,12,late,freq_baseline,0.22265625,256
32,12,late,top1_transition,0.28125,256
32,12,late,topk_transition,0.23046875,256
32,13,late,freq_baseline,0.078125,256
32,13,late,top1_transition,0.2421875,256
32,13,late,topk_transition,0.08203125,256
32,14,late,freq_baseline,0.02734375,256
32,14,late,top1_transition,0.23046875,256
32,14,late,topk_transition,0.03515625,256
32,0,early,neighbor_same_layer,0.38823529411764707,255
32,0,early,freq_baseline_same_layer,0.4,255
32,1,early,neighbor_same_layer,0.23529411764705882,255
32,1,early,freq_baseline_same_layer,0.12941176470588237,255
32,2,early,neighbor_same_layer,0.09019607843137255,255
32,2,early,freq_baseline_same_layer,0.058823529411764705,255
32,3,early,neighbor_same_layer,0.1568627450980392,255
32,3,early,freq_baseline_same_layer,0.12549019607843137,255
32,4,early,neighbor_same_layer,0.14901960784313725,255
32,4,early,freq_baseline_same_layer,0.11764705882352941,255
32,5,early,neighbor_same_layer,0.2196078431372549,255
32,5,early,freq_baseline_same_layer,0.0784313725490196,255
32,6,early,neighbor_same_layer,0.2196078431372549,255
32,6,early,freq_baseline_same_layer,0.058823529411764705,255
32,7,early,neighbor_same_layer,0.21568627450980393,255
32,7,early,freq_baseline_same_layer,0.03137254901960784,255
32,8,late,neighbor_same_layer,0.3176470588235294,255
32,8,late,freq_baseline_same_layer,0.18823529411764706,255
32,9,late,neighbor_same_layer,0.23529411764705882,255
32,9,late,freq_baseline_same_layer,0.043137254901960784,255
32,10,late,neighbor_same_layer,0.19607843137254902,255
32,10,late,freq_baseline_same_layer,0.10588235294117647,255
32,11,late,neighbor_same_layer,0.21176470588235294,255
32,11,late,freq_baseline_same_layer,0.050980392156862744,255
32,12,late,neighbor_same_layer,0.29411764705882354,255
32,12,late,freq_baseline_same_layer,0.0,255
32,13,late,neighbor_same_layer,0.24313725490196078,255
32,13,late,freq_baseline_same_layer,0.2235294117647059,255
32,14,late,neighbor_same_layer,0.19215686274509805,255
32,14,late,freq_baseline_same_layer,0.0784313725490196,255
32,15,late,neighbor_same_layer,0.33725490196078434,255
32,15,late,freq_baseline_same_layer,0.027450980392156862,255
33,0,early,freq_baseline,0.31640625,256
33,0,early,top1_transition,0.2890625,256
33,0,early,topk_transition,0.328125,256
33,1,early,freq_baseline,0.0859375,256
33,1,early,top1_transition,0.203125,256
33,1,early,topk_transition,0.09375,256
33,2,early,freq_baseline,0.09375,256
33,2,early,top1_transition,0.1796875,256
33,2,early,topk_transition,0.09375,256
33,3,early,freq_baseline,0.140625,256
33,3,early,top1_transition,0.24609375,256
33,3,early,topk_transition,0.14453125,256
33,4,early,freq_baseline,0.04296875,256
33,4,early,top1_transition,0.24609375,256
33,4,early,topk_transition,0.05859375,256
33,5,early,freq_baseline,0.1015625,256
33,5,early,top1_transition,0.3203125,256
33,5,early,topk_transition,0.1328125,256
33,6,early,freq_baseline,0.09375,256
33,6,early,top1_transition,0.2890625,256
33,6,early,topk_transition,0.10546875,256
33,7,early,freq_baseline,0.0546875,256
33,7,early,top1_transition,0.2109375,256
33,7,early,topk_transition,0.0859375,256
33,8,late,freq_baseline,0.04296875,256
33,8,late,top1_transition,0.24609375,256
33,8,late,topk_transition,0.0625,256
33,9,late,freq_baseline,0.109375,256
33,9,late,top1_transition,0.25,256
33,9,late,topk_transition,0.13671875,256
33,10,late,freq_baseline,0.12890625,256
33,10,late,top1_transition,0.26171875,256
33,10,late,topk_transition,0.140625,256
33,11,late,freq_baseline,0.0078125,256
33,11,late,top1_transition,0.171875,256
33,11,late,topk_transition,0.01171875,256
33,12,late,freq_baseline,0.09375,256
33,12,late,top1_transition,0.22265625,256
33,12,late,topk_transition,0.09765625,256
33,13,late,freq_baseline,0.046875,256
33,13,late,top1_transition,0.32421875,256
33,13,late,topk_transition,0.05078125,256
33,14,late,freq_baseline,0.125,256
33,14,late,top1_transition,0.359375,256
33,14,late,topk_transition,0.1328125,256
33,0,early,neighbor_same_layer,0.15294117647058825,255
33,0,early,freq_baseline_same_layer,0.1450980392156863,255
33,1,early,neighbor_same_layer,0.2823529411764706,255
33,1,early,freq_baseline_same_layer,0.3176470588235294,255
33,2,early,neighbor_same_layer,0.13725490196078433,255
33,2,early,freq_baseline_same_layer,0.08235294117647059,255
33,3,early,neighbor_same_layer,0.1843137254901961,255
33,3,early,freq_baseline_same_layer,0.09019607843137255,255
33,4,early,neighbor_same_layer,0.13333333333333333,255
33,4,early,freq_baseline_same_layer,0.1411764705882353,255
33,5,early,neighbor_same_layer,0.17647058823529413,255
33,5,early,freq_baseline_same_layer,0.043137254901960784,255
33,6,early,neighbor_same_layer,0.21176470588235294,255
33,6,early,freq_baseline_same_layer,0.10196078431372549,255
33,7,early,neighbor_same_layer,0.27058823529411763,255
33,7,early,freq_baseline_same_layer,0.09411764705882353,255
33,8,late,neighbor_same_layer,0.16862745098039217,255
33,8,late,freq_baseline_same_layer,0.054901960784313725,255
33,9,late,neighbor_same_layer,0.3411764705882353,255
33,9,late,freq_baseline_same_layer,0.043137254901960784,255
33,10,late,neighbor_same_layer,0.23137254901960785,255
33,10,late,freq_baseline_same_layer,0.10980392156862745,255
33,11,late,neighbor_same_layer,0.19215686274509805,255
33,11,late,freq_baseline_same_layer,0.12941176470588237,255
33,12,late,neighbor_same_layer,0.23529411764705882,255
33,12,late,freq_baseline_same_layer,0.00784313725490196,255
33,13,late,neighbor_same_layer,0.18823529411764706,255
33,13,late,freq_baseline_same_layer,0.09411764705882353,255
33,14,late,neighbor_same_layer,0.16470588235294117,255
33,14,late,freq_baseline_same_layer,0.047058823529411764,255
33,15,late,neighbor_same_layer,0.24313725490196078,255
33,15,late,freq_baseline_same_layer,0.12549019607843137,255
34,0,early,freq_baseline,0.08203125,256
34,0,early,top1_transition,0.52734375,256
34,0,early,topk_transition,0.171875,256
34,1,early,freq_baseline,0.10546875,256
34,1,early,top1_transition,0.0859375,256
34,1,early,topk_transition,0.1015625,256
34,2,early,freq_baseline,0.1171875,256
34,2,early,top1_transition,0.23046875,256
34,2,early,topk_transition,0.140625,256
34,3,early,freq_baseline,0.09375,256
34,3,early,top1_transition,0.28125,256
34,3,early,topk_transition,0.11328125,256
34,4,early,freq_baseline,0.203125,256
34,4,early,top1_transition,0.19140625,256
34,4,early,topk_transition,0.21484375,256
34,5,early,freq_baseline,0.140625,256
34,5,early,top1_transition,0.27734375,256
34,5,early,topk_transition,0.1640625,256
34,6,early,freq_baseline,0.08203125,256
34,6,early,top1_transition,0.296875,256
34,6,early,topk_transition,0.1171875,256
34,7,early,freq_baseline,0.23046875,256
34,7,early,top1_transition,0.421875,256
34,7,early,topk_transition,0.25390625,256
34,8,late,freq_baseline,0.2109375,256
34,8,late,top1_transition,0.18359375,256
34,8,late,topk_transition,0.2578125,256
34,9,late,freq_baseline,0.07421875,256
34,9,late,top1_transition,0.3125,256
34,9,late,topk_transition,0.09765625,256
34,10,late,freq_baseline,0.15234375,256
34,10,late,top1_transition,0.2734375,256
34,10,late,topk_transition,0.16015625,256
34,11,late,freq_baseline,0.13671875,256
34,11,late,top1_transition,0.4140625,256
34,11,late,topk_transition,0.16015625,256
34,12,late,freq_baseline,0.32421875,256
34,12,late,top1_transition,0.42578125,256
34,12,late,topk_transition,0.33203125,256
34,13,late,freq_baseline,0.17578125,256
34,13,late,top1_transition,0.16796875,256
34,13,late,topk_transition,0.203125,256
34,14,late,freq_baseline,0.1796875,256
34,14,late,top1_transition,0.22265625,256
34,14,late,topk_transition,0.1875,256
34,0,early,neighbor_same_layer,0.6235294117647059,255
34,0,early,freq_baseline_same_layer,0.6392156862745098,255
34,1,early,neighbor_same_layer,0.6823529411764706,255
34,1,early,freq_baseline_same_layer,0.08235294117647059,255
34,2,early,neighbor_same_layer,0.1607843137254902,255
34,2,early,freq_baseline_same_layer,0.10196078431372549,255
34,3,early,neighbor_same_layer,0.1803921568627451,255
34,3,early,freq_baseline_same_layer,0.11372549019607843,255
34,4,early,neighbor_same_layer,0.17254901960784313,255
34,4,early,freq_baseline_same_layer,0.09411764705882353,255
34,5,early,neighbor_same_layer,0.28627450980392155,255
34,5,early,freq_baseline_same_layer,0.20392156862745098,255
34,6,early,neighbor_same_layer,0.23921568627450981,255
34,6,early,freq_baseline_same_layer,0.1411764705882353,255
34,7,early,neighbor_same_layer,0.20784313725490197,255
34,7,early,freq_baseline_same_layer,0.08235294117647059,255
34,8,late,neighbor_same_layer,0.3411764705882353,255
34,8,late,freq_baseline_same_layer,0.23137254901960785,255
34,9,late,neighbor_same_layer,0.3843137254901961,255
34,9,late,freq_baseline_same_layer,0.21176470588235294,255
34,10,late,neighbor_same_layer,0.3333333333333333,255
34,10,late,freq_baseline_same_layer,0.07450980392156863,255
34,11,late,neighbor_same_layer,0.20392156862745098,255
34,11,late,freq_baseline_same_layer,0.15294117647058825,255
34,12,late,neighbor_same_layer,0.403921568627451,255
34,12,late,freq_baseline_same_layer,0.13725490196078433,255
34,13,late,neighbor_same_layer,0.33725490196078434,255
34,13,late,freq_baseline_same_layer,0.3254901960784314,255
34,14,late,neighbor_same_layer,0.20784313725490197,255
34,14,late,freq_baseline_same_layer,0.17647058823529413,255
34,15,late,neighbor_same_layer,0.23137254901960785,255
34,15,late,freq_baseline_same_layer,0.1803921568627451,255
35,0,early,freq_baseline,0.06640625,256
35,0,early,top1_transition,0.13671875,256
35,0,early,topk_transition,0.1015625,256
35,1,early,freq_baseline,0.2421875,256
35,1,early,top1_transition,0.1640625,256
35,1,early,topk_transition,0.24609375,256
35,2,early,freq_baseline,0.0546875,256
35,2,early,top1_transition,0.171875,256
35,2,early,topk_transition,0.0546875,256
35,3,early,freq_baseline,0.12109375,256
35,3,early,top1_transition,0.21875,256
35,3,early,topk_transition,0.13671875,256
35,4,early,freq_baseline,0.12109375,256
35,4,early,top1_transition,0.24609375,256
35,4,early,topk_transition,0.1015625,256
35,5,early,freq_baseline,0.07421875,256
35,5,early,top1_transition,0.28515625,256
35,5,early,topk_transition,0.09375,256
35,6,early,freq_baseline,0.1171875,256
35,6,early,top1_transition,0.2578125,256
35,6,early,topk_transition,0.1484375,256
35,7,early,freq_baseline,0.08984375,256
35,7,early,top1_transition,0.296875,256
35,7,early,topk_transition,0.11328125,256
35,8,late,freq_baseline,0.0546875,256
35,8,late,top1_transition,0.265625,256
35,8,late,topk_transition,0.0625,256
35,9,late,freq_baseline,0.09375,256
35,9,late,top1_transition,0.21484375,256
35,9,late,topk_transition,0.125,256
35,10,late,freq_baseline,0.05078125,256
35,10,late,top1_transition,0.1640625,256
35,10,late,topk_transition,0.0546875,256
35,11,late,freq_baseline,0.08984375,256
35,11,late,top1_transition,0.32421875,256
35,11,late,topk_transition,0.09375,256
35,12,late,freq_baseline,0.0390625,256
35,12,late,top1_transition,0.19921875,256
35,12,late,topk_transition,0.046875,256
35,13,late,freq_baseline,0.10546875,256
35,13,late,top1_transition,0.3359375,256
35,13,late,topk_transition,0.11328125,256
35,14,late,freq_baseline,0.21484375,256
35,14,late,top1_transition,0.39453125,256
35,14,late,topk_transition,0.22265625,256
35,0,early,neighbor_same_layer,0.24705882352941178,255
35,0,early,freq_baseline_same_layer,0.22745098039215686,255
35,1,early,neighbor_same_layer,0.09411764705882353,255
35,1,early,freq_baseline_same_layer,0.06666666666666667,255
35,2,early,neighbor_same_layer,0.20392156862745098,255
35,2,early,freq_baseline_same_layer,0.23921568627450981,255
35,3,early,neighbor_same_layer,0.12549019607843137,255
35,3,early,freq_baseline_same_layer,0.050980392156862744,255
35,4,early,neighbor_same_layer,0.2,255
35,4,early,freq_baseline_same_layer,0.12156862745098039,255
35,5,early,neighbor_same_layer,0.1803921568627451,255
35,5,early,freq_baseline_same_layer,0.12156862745098039,255
35,6,early,neighbor_same_layer,0.19607843137254902,255
35,6,early,freq_baseline_same_layer,0.07450980392156863,255
35,7,early,neighbor_same_layer,0.22745098039215686,255
35,7,early,freq_baseline_same_layer,0.11764705882352941,255
35,8,late,neighbor_same_layer,0.20392156862745098,255
35,8,late,freq_baseline_same_layer,0.09019607843137255,255
35,9,late,neighbor_same_layer,0.32941176470588235,255
35,9,late,freq_baseline_same_layer,0.054901960784313725,255
35,10,late,neighbor_same_layer,0.19607843137254902,255
35,10,late,freq_baseline_same_layer,0.09411764705882353,255
35,11,late,neighbor_same_layer,0.12941176470588237,255
35,11,late,freq_baseline_same_layer,0.050980392156862744,255
35,12,late,neighbor_same_layer,0.2627450980392157,255
35,12,late,freq_baseline_same_layer,0.09019607843137255,255
35,13,late,neighbor_same_layer,0.16862745098039217,255
35,13,late,freq_baseline_same_layer,0.0392156862745098,255
35,14,late,neighbor_same_layer,0.17254901960784313,255
35,14,late,freq_baseline_same_layer,0.10588235294117647,255
35,15,late,neighbor_same_layer,0.2235294117647059,255
35,15,late,freq_baseline_same_layer,0.21568627450980393,255
36,0,early,freq_baseline,0.078125,256
36,0,early,top1_transition,0.4765625,256
36,0,early,topk_transition,0.16015625,256
36,1,early,freq_baseline,0.07421875,256
36,1,early,top1_transition,0.12109375,256
36,1,early,topk_transition,0.078125,256
36,2,early,freq_baseline,0.04296875,256
36,2,early,top1_transition,0.16015625,256
36,2,early,topk_transition,0.05859375,256
36,3,early,freq_baseline,0.171875,256
36,3,early,top1_transition,0.34375,256
36,3,early,topk_transition,0.17578125,256
36,4,early,freq_baseline,0.1640625,256
36,4,early,top1_transition,0.26953125,256
36,4,early,topk_transition,0.1875,256
36,5,early,freq_baseline,0.08984375,256
36,5,early,top1_transition,0.33203125,256
36,5,early,topk_transition,0.109375,256
36,6,early,freq_baseline,0.04296875,256
36,6,early,top1_transition,0.25390625,256
36,6,early,topk_transition,0.0703125,256
36,7,early,freq_baseline,0.1953125,256
36,7,early,top1_transition,0.375,256
36,7,early,topk_transition,0.20703125,256
36,8,late,freq_baseline,0.0390625,256
36,8,late,top1_transition,0.28515625,256
36,8,late,topk_transition,0.06640625,256
36,9,late,freq_baseline,0.1171875,256
36,9,late,top1_transition,0.23828125,256
36,9,late,topk_transition,0.12890625,256
36,10,late,freq_baseline,0.07421875,256
36,10,late,top1_transition,0.21875,256
36,10,late,topk_transition,0.08203125,256
36,11,late,freq_baseline,0.01171875,256
36,11,late,top1_transition,0.15625,256
36,11,late,topk_transition,0.015625,256
36,12,late,freq_baseline,0.1640625,256
36,12,late,top1_transition,0.2578125,256
36,12,late,topk_transition,0.16796875,256
36,13,late,freq_baseline,0.046875,256
36,13,late,top1_transition,0.2421875,256
36,13,late,topk_transition,0.0625,256
36,14,late,freq_baseline,0.01953125,256
36,14,late,top1_transition,0.31640625,256
36,14,late,topk_transition,0.03125,256
36,0,early,neighbor_same_layer,0.5882352941176471,255
36,0,early,freq_baseline_same_layer,0.6,255
36,1,early,neighbor_same_layer,0.6,255
36,1,early,freq_baseline_same_layer,0.0784313725490196,255
36,2,early,neighbor_same_layer,0.15294117647058825,255
36,2,early,freq_baseline_same_layer,0.07058823529411765,255
36,3,early,neighbor_same_layer,0.17647058823529413,255
36,3,early,freq_baseline_same_layer,0.0392156862745098,255
36,4,early,neighbor_same_layer,0.19215686274509805,255
36,4,early,freq_baseline_same_layer,0.17254901960784313,255
36,5,early,neighbor_same_layer,0.2784313725490196,255
36,5,early,freq_baseline_same_layer,0.16470588235294117,255
36,6,early,neighbor_same_layer,0.21568627450980393,255
36,6,early,freq_baseline_same_layer,0.09019607843137255,255
36,7,early,neighbor_same_layer,0.1568627450980392,255
36,7,early,freq_baseline_same_layer,0.043137254901960784,255
36,8,late,neighbor_same_layer,0.3411764705882353,255
36,8,late,freq_baseline_same_layer,0.19607843137254902,255
36,9,late,neighbor_same_layer,0.19215686274509805,255
36,9,late,freq_baseline_same_layer,0.0392156862745098,255
36,10,late,neighbor_same_layer,0.15294117647058825,255
36,10,late,freq_baseline_same_layer,0.11764705882352941,255
36,11,late,neighbor_same_layer,0.19607843137254902,255
36,11,late,freq_baseline_same_layer,0.07450980392156863,255
36,12,late,neighbor_same_layer,0.1803921568627451,255
36,12,late,freq_baseline_same_layer,0.011764705882352941,255
36,13,late,neighbor_same_layer,0.20392156862745098,255
36,13,late,freq_baseline_same_layer,0.16470588235294117,255
36,14,late,neighbor_same_layer,0.12549019607843137,255
36,14,late,freq_baseline_same_layer,0.047058823529411764,255
36,15,late,neighbor_same_layer,0.24313725490196078,255
36,15,late,freq_baseline_same_layer,0.0196078431372549,255
37,0,early,freq_baseline,0.125,256
37,0,early,top1_transition,0.19140625,256
37,0,early,topk_transition,0.171875,256
37,1,early,freq_baseline,0.078125,256
37,1,early,top1_transition,0.20703125,256
37,1,early,topk_transition,0.078125,256
37,2,early,freq_baseline,0.0234375,256
37,2,early,top1_transition,0.12109375,256
37,2,early,topk_transition,0.0234375,256
37,3,early,freq_baseline,0.11328125,256
37,3,early,top1_transition,0.3359375,256
37,3,early,topk_transition,0.12109375,256
37,4,early,freq_baseline,0.08203125,256
37,4,early,top1_transition,0.21875,256
37,4,early,topk_transition,0.1015625,256
37,5,early,freq_baseline,0.16796875,256
37,5,early,top1_transition,0.4140625,256
37,5,early,topk_transition,0.1953125,256
37,6,early,freq_baseline,0.0390625,256
37,6,early,top1_transition,0.265625,256
37,6,early,topk_transition,0.07421875,256
37,7,early,freq_baseline,0.17578125,256
37,7,early,top1_transition,0.3671875,256
37,7,early,topk_transition,0.203125,256
37,8,late,freq_baseline,0.109375,256
37,8,late,top1_transition,0.19140625,256
37,8,late,topk_transition,0.13671875,256
37,9,late,freq_baseline,0.18359375,256
37,9,late,top1_transition,0.25,256
37,9,late,topk_transition,0.21875,256
37,10,late,freq_baseline,0.15625,256
37,10,late,top1_transition,0.32421875,256
37,10,late,topk_transition,0.1796875,256
37,11,late,freq_baseline,0.3046875,256
37,11,late,top1_transition,0.296875,256
37,11,late,topk_transition,0.3125,256
37,12,late,freq_baseline,0.5078125,256
37,12,late,top1_transition,0.515625,256
37,12,late,topk_transition,0.51953125,256
37,13,late,freq_baseline,0.11328125,256
37,13,late,top1_transition,0.25390625,256
37,13,late,topk_transition,0.1171875,256
37,14,late,freq_baseline,0.23046875,256
37,14,late,top1_transition,0.34375,256
37,14,late,topk_transition,0.23828125,256
37,0,early,neighbor_same_layer,0.36470588235294116,255
37,0,early,freq_baseline_same_layer,0.3764705882352941,255
37,1,early,neighbor_same_layer,0.14901960784313725,255
37,1,early,freq_baseline_same_layer,0.12549019607843137,255
37,2,early,neighbor_same_layer,0.16470588235294117,255
37,2,early,freq_baseline_same_layer,0.07450980392156863,255
37,3,early,neighbor_same_layer,0.18823529411764706,255
37,3,early,freq_baseline_same_layer,0.0196078431372549,255
37,4,early,neighbor_same_layer,0.19215686274509805,255
37,4,early,freq_baseline_same_layer,0.11372549019607843,255
37,5,early,neighbor_same_layer,0.1607843137254902,255
37,5,early,freq_baseline_same_layer,0.08235294117647059,255
37,6,early,neighbor_same_layer,0.30980392156862746,255
37,6,early,freq_baseline_same_layer,0.16862745098039217,255
37,7,early,neighbor_same_layer,0.14901960784313725,255
37,7,early,freq_baseline_same_layer,0.0392156862745098,255
37,8,late,neighbor_same_layer,0.24313725490196078,255
37,8,late,freq_baseline_same_layer,0.17647058823529413,255
37,9,late,neighbor_same_layer,0.29411764705882354,255
