block,rows,first_arm,bf16_us,fp8_us
0,16,BF16,95.8079993724823,233.024001121521
0,2048,BF16,94.04800087213516,216.67200326919556
0,1024,BF16,86.04799956083298,207.68000185489655
0,4096,BF16,156.25600516796112,206.9759964942932
0,2,BF16,77.7600035071373,210.27199923992157
0,8,BF16,77.2159993648529,214.1440063714981
0,32,BF16,76.4160007238388,209.08799767494202
0,4,BF16,72.9919970035553,209.85600352287292
0,512,BF16,78.015998005867,208.0959975719452
0,64,BF16,77.02399790287018,207.58399367332458
0,1,FP8,73.82400333881378,193.02399456501007
0,256,BF16,70.72000205516815,214.84799683094025
0,128,BF16,75.03999769687653,202.55999267101288
1,4,FP8,75.58400183916092,203.67999374866486
1,1,BF16,68.67200136184692,196.06399536132812
1,16,FP8,73.37599992752075,200.73600113391876
1,256,FP8,73.82400333881378,207.20000565052032
1,64,FP8,74.11199808120728,205.4080069065094
1,2,FP8,75.68000257015228,198.08000326156616
1,128,FP8,73.37599992752075,201.4079988002777
1,2048,FP8,89.28000181913376,207.0080041885376
1,8,FP8,73.66400212049484,206.65599405765533
1,1024,FP8,83.45600217580795,204.6079933643341
1,32,FP8,74.75200295448303,208.8959962129593
1,4096,FP8,154.65599298477173,207.58399367332458
1,512,FP8,74.5600014925003,207.07200467586517
2,4096,BF16,152.0320028066635,207.2640061378479
2,128,BF16,74.11199808120728,202.81599462032318
2,512,BF16,74.52800124883652,201.05600357055664
2,8,BF16,80.99199831485748,204.54399287700653
2,32,BF16,72.48000055551529,205.9520035982132
2,2048,BF16,87.77599781751633,206.43199980258942
2,64,BF16,74.62400197982788,205.4080069065094
2,1,FP8,73.27999919652939,190.68799912929535
2,256,BF16,68.25599819421768,207.90399610996246
2,2,BF16,74.62400197982788,212.16000616550446
2,4,BF16,77.91999727487564,204.44799959659576
2,1024,BF16,85.63199639320374,203.64800095558167
2,16,BF16,71.42399996519089,205.1520049571991
3,4,FP8,74.72000271081924,197.66399264335632
3,8,FP8,71.10399752855301,201.50400698184967
3,1024,FP8,94.11200135946274,209.79200303554535
3,512,FP8,72.57600128650665,203.42400670051575
3,1,BF16,67.71200150251389,195.8400011062622
3,16,FP8,71.55200093984604,195.93599438667297
3,128,FP8,71.58400118350983,205.05599677562714
3,64,FP8,71.03999704122543,200.51200687885284
3,256,FP8,71.61600142717361,203.80799472332
3,32,FP8,71.35999947786331,199.61600005626678
3,2,FP8,71.35999947786331,191.103994846344
3,4096,FP8,153.34400534629822,205.88800311088562
3,2048,FP8,86.81599795818329,206.08000457286835
4,1024,BF16,80.25600016117096,208.00000429153442
4,2048,BF16,86.46400272846222,208.00000429153442
4,4096,BF16,154.01600301265717,206.84799551963806
4,32,BF16,75.32799988985062,208.3519995212555
4,8,BF16,73.05599749088287,202.17600464820862
4,128,BF16,71.55200093984604,200.095996260643
4,1,FP8,72.57600128650665,188.03200125694275
4,4,BF16,66.46399945020676,207.20000565052032
4,256,BF16,71.80800288915634,202.27199792861938
4,2,BF16,73.60000163316727,191.48799777030945
