block,rows,first_arm,bf16_us,fp8_us
5,4,FP8,71.77600264549255,209.1200053691864
5,32,FP8,78.97599786520004,200.15999674797058
5,512,FP8,96.79999947547913,203.90400290489197
5,1024,FP8,121.11999839544296,211.64800226688385
5,1,BF16,69.31199878454208,210.55999398231506
5,256,FP8,84.06399935483932,197.85599410533905
6,16,BF16,68.9919963479042,206.84799551963806
6,4096,BF16,337.15200424194336,307.0079982280731
6,1024,BF16,123.1359988451004,203.67999374866486
6,8,BF16,71.3919997215271,201.75999402999878
6,512,BF16,96.25600278377533,200.83199441432953
6,2,BF16,71.45600020885468,199.35999810695648
6,64,BF16,78.49600166082382,202.91200280189514
6,4,BF16,72.12799787521362,198.71999323368073
6,2048,BF16,182.3039948940277,223.68000447750092
6,128,BF16,74.23999905586243,205.1839977502823
6,1,FP8,72.31999933719635,197.60000705718994
6,32,BF16,74.97599720954895,203.96800339221954
6,256,BF16,83.13599973917007,201.7280012369156
7,2,FP8,73.08799773454666,197.05599546432495
7,8,FP8,70.81600278615952,199.5840072631836
7,256,FP8,80.9599980711937,199.93600249290466
7,4096,FP8,335.61599254608154,316.6399896144867
7,2048,FP8,182.65600502490997,215.7440036535263
7,128,FP8,73.44000041484833,211.16800606250763
7,32,FP8,85.24800091981888,203.13599705696106
7,512,FP8,95.67999839782715,202.87999510765076
7,16,FP8,71.07199728488922,201.31200551986694
7,64,FP8,77.60000228881836,206.2399983406067
7,4,FP8,69.08799707889557,201.08799636363983
7,1,BF16,66.91200286149979,200.095996260643
7,1024,FP8,122.78400361537933,200.28799772262573
8,128,BF16,68.80000233650208,213.76000344753265
8,256,BF16,83.26400071382523,203.3279985189438
8,1,FP8,69.82400268316269,197.34400510787964
8,16,BF16,66.78400188684464,201.24800503253937
8,2048,BF16,183.48799645900726,217.18400716781616
8,512,BF16,96.22400254011154,208.064004778862
8,4,BF16,71.61600142717361,201.82399451732635
8,8,BF16,71.29599899053574,199.20000433921814
8,1024,BF16,119.93599683046341,205.1839977502823
8,4096,BF16,335.9360098838806,308.73599648475647
8,32,BF16,79.32800054550171,204.352006316185
8,64,BF16,77.98399776220322,205.47200739383698
8,2,BF16,71.03999704122543,199.71199333667755
9,1,BF16,72.41600006818771,202.87999510765076
9,8,FP8,71.19999825954437,196.96000218391418
9,1024,FP8,122.81599640846252,203.5840004682541
9,64,FP8,80.1599994301796,207.07200467586517
9,2,FP8,71.23199850320816,210.91200411319733
9,2048,FP8,184.06400084495544,215.10399878025055
9,512,FP8,96.12800180912018,203.0400037765503
9,16,FP8,71.07199728488922,203.64800095558167
9,4,FP8,71.07199728488922,200.73600113391876
9,4096,FP8,336.09598875045776,319.3280100822449
9,32,FP8,77.27999985218048,204.48000729084015
9,128,FP8,72.35199958086014,209.31200683116913
9,256,FP8,82.62400329113007,205.9199959039688
10,32,BF16,75.1039981842041,207.2640061378479
10,2,BF16,71.19999825954437,201.1840045452118
10,512,BF16,95.61599791049957,205.59999346733093
10,128,BF16,72.95999675989151,207.519993185997
10,256,BF16,80.54400235414505,201.02399587631226
10,8,BF16,72.1919983625412,199.45600628852844
10,4096,BF16,334.3360126018524,307.776004076004
10,4,BF16,71.1359977722168,202.14399695396423
10,16,BF16,70.11199742555618,198.55999946594238
10,1,FP8,71.16799801588058,196.60800695419312
10,2048,BF16,182.5920045375824,219.61599588394165
10,1024,BF16,121.76000326871872,203.42400670051575
10,64,BF16,78.04799824953079,205.1839977502823
11,4,FP8,74.43200051784515,206.496000289917
11,2,FP8,70.04799693822861,202.07999646663666
11,16,FP8,69.50400024652481,199.072003364563
11,4096,FP8,336.38399839401245,320.41600346565247
11,64,FP8,77.05599814653397,205.28000593185425
11,256,FP8,81.31200075149536,204.67199385166168
11,8,FP8,71.10399752855301,201.24800503253937
11,128,FP8,72.25599884986877,207.7759951353073
11,2048,FP8,182.97599256038666,216.60800278186798
11,32,FP8,78.20799946784973,203.3279985189438
11,512,FP8,96.09600156545639,200.9280025959015
11,1,BF16,66.81600213050842,214.4320011138916
11,1024,FP8,121.91999703645706,199.5840072631836
12,1,FP8,69.60000097751617,205.72799444198608
12,64,BF16,73.82400333881378,206.11199736595154
12,4,BF16,71.9040036201477,200.03199577331543
12,16,BF16,70.94399631023407,199.13600385189056
12,8,BF16,70.65600156784058,196.60800695419312
12,2048,BF16,182.81599879264832,218.27200055122375
12,32,BF16,78.52800190448761,201.63199305534363
12,2,BF16,71.26399874687195,198.43199849128723
12,4096,BF16,338.75200152397156,307.99999833106995
12,256,BF16,82.71999657154083,209.9200040102005
12,1024,BF16,121.76000326871872,208.8959962129593
12,512,BF16,95.93600034713745,204.73599433898926
12,128,BF16,73.21599870920181,213.59999477863312
13,32,FP8,82.68799632787704,208.76799523830414
13,128,FP8,74.17599856853485,212.38400042057037
13,2048,FP8,184.92799997329712,222.30400145053864
13,64,FP8,80.06399869918823,211.2639993429184
13,4096,FP8,335.90400218963623,322.01600074768066
13,8,FP8,72.9919970035553,209.6640020608902
13,1024,FP8,120.92799693346024,209.1200053691864
13,512,FP8,96.8639999628067,213.53599429130554
13,1,BF16,68.54400038719177,209.98400449752808
13,256,FP8,84.16000008583069,202.78400182724
13,2,FP8,72.67200201749802,211.61599457263947
13,16,FP8,72.89600372314453,206.52799308300018
13,4,FP8,73.40800017118454,205.56800067424774
14,8,BF16,71.77600264549255,213.6320024728775
14,256,BF16,84.6719965338707,209.6640020608902
14,1024,BF16,120.44800072908401,213.69600296020508
14,4,BF16,74.36800003051758,209.9200040102005
14,512,BF16,97.18400239944458,211.10400557518005
14,4096,BF16,336.32001280784607,309.1199994087219
14,16,BF16,74.17599856853485,208.41600000858307
