cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,1.7653535865336307,0.9375,1.8830438256358728,16,2.658806035295129,0.17567540891468525,,
1,0,steady,6,True,COMPLETE,1.625453887219619,0.875,1.85766158539385,16,2.739436339586973,0.1815859759847323,0.4215087890625,5.964062589531143
2,0,bursty,6,False,COMPLETE,1.7765451443847002,0.9375,1.8949814873436803,16,2.6773958671838045,0.17827090074618657,,
3,0,bursty,6,True,COMPLETE,1.6015887400558597,0.875,1.8303871314924112,16,2.7440071776509285,0.18344719260931014,0.4215087890625,5.964062589531143
