arm,phase,batch_size,prompt_len,repeat,seed,decode_step,module_name,tokens,top_k,num_experts,max_expert_load,mean_expert_load,max_to_mean,load_cv,active_expert_fraction,normalized_entropy,workload
route_census_untimed,decode,1,128,0,20270728,0,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,0,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,0,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.0.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.1.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.2.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.3.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.4.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.5.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.6.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.7.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.8.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.9.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.10.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.11.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.12.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,1,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.0.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.1.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.2.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.3.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.4.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.5.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.6.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.7.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.8.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.9.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.10.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.11.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.12.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,2,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.0.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.1.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.2.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.3.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.4.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.5.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.6.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.7.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.8.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.9.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.10.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.11.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.12.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,3,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.0.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.1.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.2.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.3.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.4.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.5.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.6.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.7.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.8.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.9.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.10.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.11.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.12.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,4,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.0.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.1.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.2.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.3.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.4.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.5.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.6.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.7.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.8.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.9.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.10.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.11.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.12.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,5,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.0.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.1.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.2.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.3.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.4.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.5.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.6.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.7.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.8.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.9.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.10.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.11.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.12.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,6,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.0.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.1.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.2.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.3.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.4.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.5.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.6.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.7.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.8.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.9.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.10.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.11.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.12.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.13.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.14.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,decode,1,128,0,20270728,7,model.layers.15.block_sparse_moe,1,16,32,1,0.5,2.0,1.0,0.5,0.8000000021982683,natural
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.0.block_sparse_moe,512,16,32,474,256.0,1.8515625,0.516049325466156,1.0,0.959249745521798,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.1.block_sparse_moe,512,16,32,433,256.0,1.69140625,0.3882398009300232,1.0,0.9771327079376939,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.2.block_sparse_moe,512,16,32,452,256.0,1.765625,0.3239966034889221,1.0,0.9843691187484578,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.3.block_sparse_moe,512,16,32,439,256.0,1.71484375,0.34184569120407104,1.0,0.9826759839472435,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.4.block_sparse_moe,512,16,32,409,256.0,1.59765625,0.29171279072761536,1.0,0.9873157319022204,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.5.block_sparse_moe,512,16,32,381,256.0,1.48828125,0.30503159761428833,1.0,0.9858333790379037,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.6.block_sparse_moe,512,16,32,450,256.0,1.7578125,0.45399653911590576,1.0,0.9671002719822628,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.7.block_sparse_moe,512,16,32,438,256.0,1.7109375,0.40592944622039795,1.0,0.9743799536279838,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.8.block_sparse_moe,512,16,32,450,256.0,1.7578125,0.4197617471218109,1.0,0.9735350372608249,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.9.block_sparse_moe,512,16,32,476,256.0,1.859375,0.39478376507759094,1.0,0.9766703497791143,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.10.block_sparse_moe,512,16,32,478,256.0,1.8671875,0.33859407901763916,1.0,0.9836260161106097,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.11.block_sparse_moe,512,16,32,460,256.0,1.796875,0.3964134156703949,1.0,0.9765393677922172,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.12.block_sparse_moe,512,16,32,468,256.0,1.828125,0.4076572358608246,1.0,0.9747552885652268,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.13.block_sparse_moe,512,16,32,450,256.0,1.7578125,0.4148333668708801,1.0,0.9730863001281937,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.14.block_sparse_moe,512,16,32,449,256.0,1.75390625,0.40377405285835266,1.0,0.9757604927629897,synthetic
route_census_untimed,prefill,4,128,0,20300728,-1,model.layers.15.block_sparse_moe,512,16,32,421,256.0,1.64453125,0.42215296626091003,1.0,0.9734077700991864,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.0.block_sparse_moe,4,16,32,4,2.0,2.0,0.6614378094673157,0.84375,0.919454955110894,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.1.block_sparse_moe,4,16,32,4,2.0,2.0,0.46770718693733215,0.96875,0.9647368176010457,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.2.block_sparse_moe,4,16,32,4,2.0,2.0,0.5153881907463074,0.90625,0.9498777229456801,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.3.block_sparse_moe,4,16,32,4,2.0,2.0,0.5728219747543335,0.90625,0.9420959207525,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.4.block_sparse_moe,4,16,32,4,2.0,2.0,0.5153881907463074,0.90625,0.9507049594963302,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.5.block_sparse_moe,4,16,32,4,2.0,2.0,0.5,0.90625,0.9522368433640954,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.6.block_sparse_moe,4,16,32,4,2.0,2.0,0.6495190262794495,0.875,0.9257048734363089,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.7.block_sparse_moe,4,16,32,4,2.0,2.0,0.5153881907463074,0.96875,0.9584868304825706,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.8.block_sparse_moe,4,16,32,4,2.0,2.0,0.6123724579811096,0.90625,0.9350188346694955,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.9.block_sparse_moe,4,16,32,4,2.0,2.0,0.6373774409294128,0.84375,0.9233458906040143,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.10.block_sparse_moe,4,16,32,4,2.0,2.0,0.6123724579811096,0.875,0.931954860554784,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.11.block_sparse_moe,4,16,32,4,2.0,2.0,0.5994789600372314,0.875,0.9326597142510802,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.12.block_sparse_moe,4,16,32,4,2.0,2.0,0.5728219747543335,0.84375,0.9326597830441405,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.13.block_sparse_moe,4,16,32,4,2.0,2.0,0.6495190262794495,0.84375,0.9193327098426608,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.14.block_sparse_moe,4,16,32,4,2.0,2.0,0.625,0.90625,0.9334868820086699,synthetic
route_census_untimed,decode,4,128,0,20300728,0,model.layers.15.block_sparse_moe,4,16,32,4,2.0,2.0,0.6495190262794495,0.84375,0.9201598088071902,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.0.block_sparse_moe,4,16,32,4,2.0,2.0,0.673145592212677,0.875,0.9218139379431887,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.1.block_sparse_moe,4,16,32,3,2.0,1.5,0.46770718693733215,0.9375,0.9591918217649874,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.2.block_sparse_moe,4,16,32,4,2.0,2.0,0.5,0.9375,0.9561279164433363,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.3.block_sparse_moe,4,16,32,4,2.0,2.0,0.5448623895645142,0.90625,0.9459868562456203,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.4.block_sparse_moe,4,16,32,4,2.0,2.0,0.5448623895645142,0.90625,0.9451596884880304,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.5.block_sparse_moe,4,16,32,4,2.0,2.0,0.46770718693733215,0.9375,0.9600188519364564,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.6.block_sparse_moe,4,16,32,4,2.0,2.0,0.6495190262794495,0.8125,0.9170958346924788,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.7.block_sparse_moe,4,16,32,4,2.0,2.0,0.55901700258255,0.90625,0.9436278046202653,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.8.block_sparse_moe,4,16,32,4,2.0,2.0,0.5863019824028015,0.9375,0.9444549035847947,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.9.block_sparse_moe,4,16,32,4,2.0,2.0,0.6373774409294128,0.8125,0.9186278561463647,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.10.block_sparse_moe,4,16,32,4,2.0,2.0,0.46770718693733215,0.9375,0.9608459509009859,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.11.block_sparse_moe,4,16,32,4,2.0,2.0,0.5153881907463074,0.9375,0.9545958949894504,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.12.block_sparse_moe,4,16,32,4,2.0,2.0,0.4145781099796295,1.0,0.9748778777987618,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.13.block_sparse_moe,4,16,32,4,2.0,2.0,0.5448623895645142,0.875,0.9404418604095619,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.14.block_sparse_moe,4,16,32,4,2.0,2.0,0.4841229319572449,0.96875,0.962377834768751,synthetic
route_census_untimed,decode,4,128,0,20300728,1,model.layers.15.block_sparse_moe,4,16,32,4,2.0,2.0,0.5994789600372314,0.84375,0.92876877875796,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.0.block_sparse_moe,4,16,32,4,2.0,2.0,0.7288689613342285,0.8125,0.9022368776232338,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.1.block_sparse_moe,4,16,32,4,2.0,2.0,0.6123724579811096,0.875,0.9303008002118459,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.2.block_sparse_moe,4,16,32,4,2.0,2.0,0.5863019824028015,0.84375,0.931954860554784,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.3.block_sparse_moe,4,16,32,4,2.0,2.0,0.5,1.0,0.964736886394106,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.4.block_sparse_moe,4,16,32,3,2.0,1.5,0.45069390535354614,0.96875,0.9654416712973418,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.5.block_sparse_moe,4,16,32,4,2.0,2.0,0.5303300619125366,0.9375,0.9514097443995659,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.6.block_sparse_moe,4,16,32,4,2.0,2.0,0.6123724579811096,0.875,0.9311277615902547,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.7.block_sparse_moe,4,16,32,4,2.0,2.0,0.5863019824028015,0.84375,0.9311278991763753,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.8.block_sparse_moe,4,16,32,4,2.0,2.0,0.6614378094673157,0.875,0.9241729895685437,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.9.block_sparse_moe,4,16,32,4,2.0,2.0,0.6373774409294128,0.84375,0.9233459593970746,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.10.block_sparse_moe,4,16,32,4,2.0,2.0,0.5994789600372314,0.90625,0.9373778175017902,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.11.block_sparse_moe,4,16,32,4,2.0,2.0,0.6123724579811096,0.8125,0.9225187916394848,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.12.block_sparse_moe,4,16,32,4,2.0,2.0,0.625,0.875,0.92876877875796,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.13.block_sparse_moe,4,16,32,4,2.0,2.0,0.6373774409294128,0.875,0.9272368948901948,synthetic
route_census_untimed,decode,4,128,0,20300728,2,model.layers.14.block_sparse_moe,4,16,32,4,2.0,2.0,0.625,0.8125,0.9201598088071902,synthetic
