cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,1.4938459646463553,0.8125,1.8385796487955142,16,2.130381513386965,0.1860349679986636,,
1,0,steady,6,True,COMPLETE,1.3481190963806602,0.75,1.797492128507547,16,2.195644063875079,0.1852919681618611,0.4110514322916667,5.975756514817476
2,0,bursty,6,False,COMPLETE,1.3504182540975953,0.75,1.8005576721301269,16,2.347551455721259,0.18813532690207163,,
3,0,bursty,6,True,COMPLETE,0.6463665739485375,0.375,1.7236441971960998,16,2.480958914384246,0.20085410711665946,0.4110514322916667,5.975756514817476
