model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.2,uniform_full,0.0,0.0,-107.26918024223296,-47.16839461173837,-74.35184063981362,-98.98807527969718
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,0.0,0.0,-107.48346595651869,-47.2969660403098,-74.60898349695647,-99.24521813684004
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-107.84060881366153,-47.51125175459551,-75.0375549255279,-99.67378956541147
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-108.55489452794725,-47.939823183166936,-75.89469778267075,-100.53093242255432
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,0.0,-110.6977516708044,-49.22553746888123,-78.46612635409933,-103.1023609939829
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,0.0,-114.26918024223296,-51.36839461173837,-82.75184063981361,-107.38807527969718
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-107.12632309937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-107.13322808732012,-47.08775709986129,-74.18870569442339,-98.82618383117945
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-107.1401330752644,-47.0928338736985,-74.19699932046176,-98.83572095409029
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-107.16084803909727,-47.108064195210126,-74.22188019857683,-98.86433232282282
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-107.19537297881872,-47.13344806439617,-74.26334832876861,-98.91201793737703
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-107.26442285826163,-47.18421580276826,-74.34628458915219,-99.00738916648545
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-107.47157249659033,-47.33651901788452,-74.59509337030292,-99.29350285381072
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-107.81682189380483,-47.59035770974496,-75.0097746722208,-99.77035899935284
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-107.12632309937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-107.16138852381812,-47.112732839759715,-74.21901269369566,-98.86021211779271
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-107.19645394826041,-47.142785353495356,-74.2576133190063,-98.9037775273168
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-107.30165022158728,-47.232942894702255,-74.37341519493816,-99.03447375588911
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-107.47697734379874,-47.383205463380435,-74.5664183214913,-99.25230080350961
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-107.82763158822165,-47.68373060073678,-74.95242457459754,-99.6879548987506
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-108.87959432149039,-48.58530601280583,-76.11044333391631,-100.99491718447362
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-110.63286554360495,-50.08793169958758,-78.04047459944758,-103.17318766067862
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,0.0,uniform_low;calib_static,0.3768355473283336,0.0,0.3768355473283336,0.3768355473283336,0.3657950198249752,0.3657950198249752
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,0.1,uniform_low;calib_static,0.3705855473283336,0.0,0.3705855473283336,0.3705855473283336,0.3611075198249752,0.3657950198249752
