cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,2.0090248816590437,1.0,2.0090248816590437,16,2.451206149533391,0.16868464536964894,,
1,0,steady,6,True,COMPLETE,1.9830263407810083,1.0,1.9830263407810083,16,2.502113178372383,0.1710751528541247,0.4215087890625,5.964062589531143
2,0,bursty,6,False,COMPLETE,2.0004973306837153,1.0,2.0004973306837153,16,2.472497422248125,0.16785702059666316,,
3,0,bursty,6,True,COMPLETE,1.9600835864135404,1.0,1.9600835864135404,16,2.544690204784274,0.1721255471309026,0.4215087890625,5.964062589531143
