batch,bw_gbps,gpu_tflops,gpu_hbm_tbps,mfu,attn_us,expert_us,router_us,head_us,dispatch_us,combine_us,compute_us,comm_us,total_tbt_us,combine_frac_tbt,comm_frac_tbt,unique_experts_est,expert_bound_by
1,1600,750,2.0,0.35,268.435456,805.306368,2.097152,0.3924670171428572,2.62144,2.62144,1076.231443017143,5.24288,1081.474323017143,0.24239502910125463,0.48479005820250926,8.0,memory
1,4800,150,1.0,0.35,536.870912,1610.612736,4.194304,1.9623350857142856,0.8738133333333333,0.8738133333333333,2153.640287085714,1.7476266666666667,2155.387913752381,0.04054088490326945,0.0810817698065389,8.0,memory
1,4800,150,1.55,0.35,346.3683303225806,1039.104990967742,2.706002580645161,1.9623350857142856,0.8738133333333333,0.8738133333333333,1390.141658956682,1.7476266666666667,1391.8892856233488,0.06277893955782565,0.1255578791156513,8.0,memory
1,4800,150,2.0,0.35,268.435456,805.306368,2.097152,1.9623350857142856,0.8738133333333333,0.8738133333333333,1077.8013110857144,1.7476266666666667,1079.548937752381,0.08094244760710997,0.16188489521421995,8.0,memory
1,4800,312,1.0,0.35,536.870912,1610.612736,4.194304,0.9434303296703297,0.8738133333333333,0.8738133333333333,2152.6213823296703,1.7476266666666667,2154.369008996337,0.0405600586382562,0.0811201172765124,8.0,memory
1,4800,312,1.55,0.35,346.3683303225806,1039.104990967742,2.706002580645161,0.9434303296703297,0.8738133333333333,0.8738133333333333,1389.122754200638,1.7476266666666667,1390.8703808673047,0.06282492929272458,0.12564985858544916,8.0,memory
1,4800,312,2.0,0.35,268.435456,805.306368,2.097152,0.9434303296703297,0.8738133333333333,0.8738133333333333,1076.7824063296703,1.7476266666666667,1078.530032996337,0.08101891524575663,0.16203783049151327,8.0,memory
1,4800,750,1.0,0.35,536.870912,1610.612736,4.194304,0.3924670171428572,0.8738133333333333,0.8738133333333333,2152.0704190171427,1.7476266666666667,2153.8180456838095,0.040570434214925004,0.08114086842985001,8.0,memory
1,4800,750,1.55,0.35,346.3683303225806,1039.104990967742,2.706002580645161,0.3924670171428572,0.8738133333333333,0.8738133333333333,1388.5717908881106,1.7476266666666667,1390.3194175547774,0.06284982589613483,0.12569965179226966,8.0,memory
1,4800,750,2.0,0.35,268.435456,805.306368,2.097152,0.3924670171428572,0.8738133333333333,0.8738133333333333,1076.231443017143,1.7476266666666667,1077.9790696838097,0.08106032463038806,0.16212064926077613,8.0,memory
4,25,150,1.0,0.35,536.870912,5100.602495779701,4.194304,7.849340342857142,671.08864,671.08864,5649.517052122558,1342.17728,6991.694332122558,9.59836926675639,19.19673853351278,25.334966658451663,memory
4,25,150,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,7.849340342857142,671.08864,671.08864,3647.63496084589,1342.17728,4989.81224084589,13.449176193576271,26.898352387152542,25.334966658451663,memory
4,25,150,2.0,0.35,268.435456,2550.3012478898504,2.097152,7.849340342857142,671.08864,671.08864,2828.6831962327074,1342.17728,4170.860476232708,16.089932612805953,32.179865225611906,25.334966658451663,memory
