block,rows,first_arm,bf16_us,fp8_us
14,4096,BF16,339.26400542259216,367.7760064601898
14,16,BF16,81.40800148248672,183.3599954843521
14,32,BF16,87.64799684286118,177.50400304794312
14,128,BF16,78.27199995517731,176.83200538158417
14,64,BF16,95.67999839782715,192.35199689865112
14,2,BF16,82.84799754619598,181.5679967403412
14,1,FP8,83.42400193214417,146.68799936771393
14,2048,BF16,185.95199286937714,232.67200589179993
15,32,FP8,94.7519987821579,173.75999689102173
15,1024,FP8,125.31200051307678,176.64000391960144
15,256,FP8,92.28800237178802,175.90400576591492
15,16,FP8,84.73599702119827,180.38399517536163
15,512,FP8,104.60799932479858,184.28799510002136
15,64,FP8,96.12800180912018,189.63199853897095
15,4096,FP8,347.4240005016327,381.28000497817993
15,4,FP8,88.639996945858,201.92000269889832
15,2,FP8,85.7279971241951,192.80000030994415
15,8,FP8,84.35200154781342,189.08800184726715
15,128,FP8,84.70399677753448,190.59200584888458
15,2048,FP8,192.3840045928955,233.8239997625351
15,1,BF16,69.88800317049026,161.72799468040466
16,1,FP8,82.5280025601387,132.7040046453476
16,256,BF16,83.8719978928566,184.1599941253662
16,64,BF16,90.20800143480301,182.23999440670013
16,1024,BF16,128.83199751377106,190.59200584888458
16,32,BF16,91.26400202512741,188.06399405002594
16,512,BF16,102.01600193977356,179.58399653434753
16,2,BF16,81.91999793052673,198.40000569820404
16,4,BF16,80.79999685287476,180.41600286960602
16,8,BF16,81.11999928951263,178.0479997396469
16,4096,BF16,343.23200583457947,370.2720105648041
16,128,BF16,87.52000331878662,189.43999707698822
16,2048,BF16,187.51999735832214,232.28800296783447
16,16,BF16,83.13599973917007,183.1039935350418
17,2,FP8,83.13599973917007,175.9680062532425
17,256,FP8,92.12800115346909,175.52000284194946
17,8,FP8,82.91199803352356,177.2480010986328
17,512,FP8,98.68799895048141,173.98400604724884
17,128,FP8,84.79999750852585,187.9040002822876
17,64,FP8,89.05600011348724,190.20800292491913
17,1,BF16,69.05599683523178,160.64000129699707
17,2048,FP8,194.17600333690643,226.72000527381897
17,1024,FP8,134.3040019273758,202.30400562286377
17,4096,FP8,340.0000035762787,385.47199964523315
17,16,FP8,85.4400023818016,198.0160027742386
17,4,FP8,80.1599994301796,184.79999899864197
17,32,FP8,90.68799763917923,186.52799725532532
18,2,BF16,70.88000327348709,197.08800315856934
18,4096,BF16,340.35199880599976,378.33601236343384
18,1,FP8,85.82399785518646,152.16000378131866
18,1024,BF16,121.15199863910675,188.03200125694275
18,2048,BF16,188.03200125694275,227.77600586414337
18,4,BF16,82.91199803352356,185.56800484657288
18,512,BF16,101.85600072145462,180.38399517536163
18,8,BF16,87.2960016131401,192.7040070295334
18,64,BF16,89.34400230646133,183.77600610256195
18,32,BF16,87.0399996638298,179.74400520324707
18,256,BF16,89.9839997291565,174.72000420093536
18,128,BF16,80.70400357246399,177.88800597190857
18,16,BF16,80.70400357246399,174.20800030231476
19,256,FP8,93.82399916648865,173.0239987373352
19,64,FP8,89.53599631786346,181.0240000486374
19,8,FP8,79.83999699354172,180.4479956626892
19,2,FP8,83.20000022649765,183.1360012292862
19,1,BF16,71.9040036201477,162.11199760437012
19,4096,FP8,344.31999921798706,369.1839873790741
19,16,FP8,83.93599838018417,186.17600202560425
19,2048,FP8,192.6400065422058,232.12799429893494
19,1024,FP8,125.47199428081512,181.05599284172058
19,4,FP8,99.20000284910202,204.22400534152985
19,32,FP8,91.45600348711014,193.50400567054749
19,128,FP8,82.8159973025322,190.97599387168884
19,512,FP8,101.69599950313568,173.37599396705627
