block,rows,first_arm,bf16_us,fp8_us
0,16,BF16,177.88800597190857,498.07998538017273
0,2048,BF16,299.3600070476532,515.1360034942627
0,1024,BF16,243.58400702476501,436.8639886379242
0,4096,BF16,317.6319897174835,402.0479917526245
0,2,BF16,42.87999868392944,221.88800573349
0,8,BF16,33.055998384952545,303.26399207115173
0,32,BF16,27.424000203609467,98.91200065612793
0,4,BF16,32.70399942994118,88.60799670219421
0,512,BF16,75.93599706888199,122.97599762678146
0,64,BF16,33.08799862861633,94.4959968328476
0,1,FP8,24.320000782608986,84.63999629020691
0,256,BF16,47.32799902558327,98.94400089979172
0,128,BF16,39.423998445272446,95.20000219345093
1,4,FP8,30.6560005992651,89.1840010881424
1,1,BF16,24.447999894618988,81.63200318813324
1,16,FP8,41.02399945259094,93.12000125646591
1,256,FP8,45.08800059556961,98.65599870681763
1,64,FP8,27.264000847935677,94.78399902582169
1,2,FP8,31.072000041604042,351.74399614334106
1,128,FP8,34.88000109791756,94.71999853849411
1,2048,FP8,164.32000696659088,242.5599992275238
1,8,FP8,41.439998894929886,88.28800171613693
1,1024,FP8,102.65599936246872,164.67200219631195
1,32,FP8,26.464000344276428,104.38399761915207
1,4096,FP8,319.3280100822449,406.6239893436432
1,512,FP8,78.11199873685837,122.20799922943115
2,4096,BF16,317.1840012073517,406.8480134010315
2,128,BF16,45.184001326560974,95.32800316810608
2,512,BF16,76.25599950551987,122.97599762678146
2,8,BF16,39.135999977588654,89.02399986982346
2,32,BF16,26.944000273942947,98.24000298976898
2,2048,BF16,164.38399255275726,238.17600309848785
2,64,BF16,38.7520007789135,100.60799866914749
2,1,FP8,22.84800074994564,83.03999900817871
2,256,BF16,186.0159933567047,98.36799651384354
2,2,BF16,38.62399980425835,87.07199990749359
2,4,BF16,39.48799893260002,88.41600269079208
2,1024,BF16,102.36799716949463,162.75200247764587
2,16,BF16,41.53599962592125,94.14400160312653
3,4,FP8,39.20000046491623,88.99199962615967
3,8,FP8,30.559999868273735,87.90399879217148
3,1024,FP8,104.51199859380722,161.1199975013733
3,512,FP8,77.56800204515457,122.81599640846252
3,1,BF16,25.02400055527687,81.7599967122078
3,16,FP8,41.280001401901245,93.21600198745728
3,128,FP8,36.768000572919846,95.0080007314682
3,64,FP8,28.991999104619026,92.16000139713287
3,256,FP8,45.471999794244766,98.52799773216248
3,32,FP8,25.312000885605812,99.04000163078308
3,2,FP8,30.688000842928886,85.88799834251404
3,4096,FP8,319.64799761772156,406.2719941139221
3,2048,FP8,163.55200111865997,240.09600281715393
4,1024,BF16,102.88000106811523,164.89599645137787
4,2048,BF16,164.44799304008484,239.80799317359924
4,4096,BF16,319.7120130062103,408.5119962692261
4,32,BF16,32.6399989426136,104.35199737548828
4,8,BF16,33.15199911594391,88.51200342178345
4,128,BF16,35.26400029659271,93.1520015001297
4,1,FP8,24.288000538945198,82.75199681520462
4,4,BF16,39.45599868893623,88.57599645853043
4,256,BF16,45.632001012563705,99.04000163078308
4,2,BF16,32.6399989426136,86.43200248479843
4,512,BF16,75.9039968252182,119.13599818944931
4,64,BF16,33.215999603271484,94.17600184679031
4,16,BF16,35.00799834728241,92.22400188446045
5,8,FP8,37.34400123357773,89.31200206279755
5,16,FP8,30.94400092959404,92.3520028591156
5,128,FP8,36.99199855327606,94.04800087213516
5,2,FP8,31.199999153614044,86.2400010228157
5,64,FP8,28.76799926161766,91.87199920415878
5,4096,FP8,320.1279938220978,410.20798683166504
5,2048,FP8,164.51199352741241,242.62399971485138
5,4,FP8,43.68000105023384,87.90399879217148
5,32,FP8,26.623999699950218,99.5199978351593
5,512,FP8,75.87199658155441,123.55200201272964
5,1024,FP8,105.02400249242783,165.82399606704712
5,1,BF16,24.288000538945198,89.47200328111649
5,256,FP8,47.87199944257736,99.7759997844696
6,16,BF16,34.81600061058998,94.4959968328476
6,4096,BF16,316.0640001296997,413.02400827407837
6,1024,BF16,104.3199971318245,162.11199760437012
6,8,BF16,41.18400067090988,90.91199934482574
6,512,BF16,77.66400277614594,121.88799679279327
6,2,BF16,39.32800143957138,85.75999736785889
6,64,BF16,29.152000322937965,92.0960009098053
6,4,BF16,34.55999866127968,391.1040127277374
6,2048,BF16,164.19200599193573,237.98400163650513
6,128,BF16,44.92799937725067,94.11200135946274
6,1,FP8,22.975999861955643,82.46400207281113
6,32,BF16,29.21600081026554,98.88000041246414
6,256,BF16,45.31199857592583,98.75199943780899
7,2,FP8,37.50399872660637,87.20000088214874
7,8,FP8,30.400000512599945,88.3840024471283
7,256,FP8,44.92799937725067,99.2640033364296
7,4096,FP8,319.64799761772156,405.40799498558044
7,2048,FP8,163.83999586105347,244.32000517845154
7,128,FP8,44.95999962091446,96.8639999628067
7,32,FP8,26.784000918269157,99.23200309276581
7,512,FP8,78.40000092983246,122.65600264072418
7,16,FP8,36.99199855327606,92.83199906349182
7,64,FP8,27.2000003606081,91.96799993515015
7,4,FP8,30.81599995493889,88.70399743318558
7,1,BF16,25.280000641942024,83.29600095748901
7,1024,FP8,101.18400305509567,162.432000041008
8,128,BF16,39.03999924659729,96.25600278377533
8,256,BF16,45.72800174355507,98.65599870681763
8,1,FP8,22.784000262618065,82.36800134181976
8,16,BF16,41.439998894929886,92.25600212812424
8,2048,BF16,163.7759953737259,238.71999979019165
8,512,BF16,78.07999849319458,121.98399752378464
8,4,BF16,37.151999771595,87.96799927949905
8,8,BF16,32.96000137925148,88.92799913883209
8,1024,BF16,103.2319962978363,161.8880033493042
