global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
17,1,1,controller,20,16,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2457,2011,0.8184778184778185,2982500.0,5041764.0,2076624.0,1040336.0,83.06496,71,51.5012788772583,3656.5908002853394,51.5012788772583,93.1147188772583,751.0,1012.0
18,1,2,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2793,2793,1.0,2871204.0,5731236.0,2355696.0,1180144.0,94.22784,98,51.5012788772583,5047.1253299713135,51.5012788772583,98.7070388772583,854.0,1148.0
19,1,3,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,3074,3074,1.0,3160072.0,6307848.0,2831760.0,1418640.0,113.2704,106,51.5012788772583,5459.13556098938,51.5012788772583,108.2468788772583,945.0,1380.0
20,1,4,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2631,2631,1.0,2704668.0,5398812.0,2236680.0,1120520.0,89.4672,90,51.5012788772583,4635.115098953247,51.5012788772583,96.32207887725829,725.0,1090.0
21,1,5,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2501,2501,1.0,2571028.0,5132052.0,2076624.0,1040336.0,83.06496,87,51.5012788772583,4480.611262321472,51.5012788772583,93.1147188772583,689.0,1012.0
22,1,6,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2912,2912,1.0,2993536.0,5975424.0,2562948.0,1283972.0,102.51792,101,51.5012788772583,5201.629166603088,51.5012788772583,102.8601588772583,913.0,1249.0
23,1,7,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2567,2567,1.0,2638876.0,5267484.0,2144340.0,1074260.0,85.7736,90,51.5012788772583,4635.115098953247,51.5012788772583,94.4716788772583,965.0,1045.0
24,1,8,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2782,2782,1.0,2859896.0,5708664.0,2386476.0,1195564.0,95.45904,97,51.5012788772583,4995.624051094055,51.5012788772583,99.32383887725831,750.0,1163.0
25,1,9,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2728,2728,1.0,2804384.0,5597856.0,2312604.0,1158556.0,92.50416,94,51.5012788772583,4841.12021446228,51.5012788772583,97.8435188772583,782.0,1127.0
26,1,10,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2791,2791,1.0,2869148.0,5727132.0,2400840.0,1202760.0,96.0336,96,51.5012788772583,4944.122772216797,51.5012788772583,99.6116788772583,781.0,1170.0
27,1,11,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2712,2712,1.0,2787936.0,5565024.0,2306448.0,1155472.0,92.25792,97,51.5012788772583,4995.624051094055,51.5012788772583,97.7201588772583,793.0,1124.0
28,1,12,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,3006,3006,1.0,3090168.0,6168312.0,2735316.0,1370324.0,109.41264,103,51.5012788772583,5304.631724357605,51.5012788772583,106.3142388772583,810.0,1333.0
29,1,13,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2582,2582,1.0,2654296.0,5298264.0,2107404.0,1055756.0,84.29616,91,51.5012788772583,4686.616377830505,51.5012788772583,93.73151887725831,660.0,1027.0
30,1,14,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2829,2829,1.0,2908212.0,5805108.0,2448036.0,1226404.0,97.92144,97,51.5012788772583,4995.624051094055,51.5012788772583,100.5574388772583,767.0,1193.0
31,1,15,controller,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2539,2539,1.0,2610092.0,5210028.0,2103300.0,1053700.0,84.132,89,51.5012788772583,4583.613820075989,51.5012788772583,93.6492788772583,726.0,1025.0
