global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
16,1,0,causal_no_hysteresis,20,13,4:0;4:1;4:2;4:3;5:0;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2557,1811,0.7082518576456786,3392500.0,5246964.0,2140236.0,1072204.0,85.60944,61,51.5012788772583,3141.5780115127563,51.5012788772583,94.3894388772583,588.0,1043.0
17,1,1,causal_no_hysteresis,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2457,2457,1.0,2525796.0,5041764.0,2076624.0,1040336.0,83.06496,86,51.5012788772583,4429.109983444214,51.5012788772583,93.1147188772583,748.0,1012.0
18,1,2,causal_no_hysteresis,20,18,0:4;1:4;2:4;3:4;4:0;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2787,2612,0.9372084678866164,3044236.0,5718924.0,2355696.0,1180144.0,94.22784,90,51.5012788772583,4635.115098953247,51.5012788772583,98.7070388772583,848.0,1148.0
19,1,3,causal_no_hysteresis,20,19,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:3;7:0;7:1;7:2;7:3,3091,3028,0.9796182465221611,3242060.0,6342732.0,2831760.0,1418640.0,113.2704,104,51.5012788772583,5356.133003234863,51.5012788772583,108.2468788772583,945.0,1380.0
20,1,4,causal_no_hysteresis,20,16,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2629,2199,0.8364397109166983,3142932.0,5394708.0,2236680.0,1120520.0,89.4672,74,51.5012788772583,3811.0946369171143,51.5012788772583,96.32207887725829,731.0,1090.0
21,1,5,causal_no_hysteresis,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2498,2498,1.0,2567944.0,5125896.0,2076624.0,1040336.0,83.06496,88,51.5012788772583,4532.1125411987305,51.5012788772583,93.1147188772583,680.0,1012.0
22,1,6,causal_no_hysteresis,20,17,0:4;1:4;2:4;3:4;4:0;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2921,2654,0.9085929476206779,3276196.0,5993892.0,2562948.0,1283972.0,102.51792,92,51.5012788772583,4738.117656707764,51.5012788772583,102.8601588772583,917.0,1249.0
23,1,7,causal_no_hysteresis,20,16,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2571,2114,0.822248152469856,3110956.0,5275692.0,2144340.0,1074260.0,85.7736,75,51.5012788772583,3862.5959157943726,51.5012788772583,94.4716788772583,957.0,1045.0
24,1,8,causal_no_hysteresis,20,18,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:3;7:0;7:1;7:2;7:3,2787,2541,0.9117330462863293,3116940.0,5718924.0,2386476.0,1195564.0,95.45904,88,51.5012788772583,4532.1125411987305,51.5012788772583,99.32383887725831,752.0,1163.0
25,1,9,causal_no_hysteresis,20,19,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2733,2653,0.9707281375777533,2891444.0,5608116.0,2312604.0,1158556.0,92.50416,93,51.5012788772583,4789.618935585022,51.5012788772583,97.8435188772583,778.0,1127.0
26,1,10,causal_no_hysteresis,20,19,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:3,2789,2672,0.9580494801003944,2986900.0,5723028.0,2400840.0,1202760.0,96.0336,92,51.5012788772583,4738.117656707764,51.5012788772583,99.6116788772583,785.0,1170.0
27,1,11,causal_no_hysteresis,20,19,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:3;7:0;7:1;7:2;7:3,2716,2646,0.9742268041237113,2863728.0,5573232.0,2306448.0,1155472.0,92.25792,94,51.5012788772583,4841.12021446228,51.5012788772583,97.7201588772583,786.0,1124.0
28,1,12,causal_no_hysteresis,20,20,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2995,2995,1.0,3078860.0,6145740.0,2735316.0,1370324.0,109.41264,104,51.5012788772583,5356.133003234863,51.5012788772583,106.3142388772583,815.0,1333.0
29,1,13,causal_no_hysteresis,20,16,4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,2572,2064,0.80248833592535,3164208.0,5277744.0,2107404.0,1055756.0,84.29616,72,51.5012788772583,3708.0920791625977,51.5012788772583,93.73151887725831,656.0,1027.0
30,1,14,causal_no_hysteresis,20,16,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:3;6:0;6:1;6:2;6:3;7:0;7:3,2833,2391,0.8439816448994,3364932.0,5813316.0,2448036.0,1226404.0,97.92144,83,51.5012788772583,4274.606146812439,51.5012788772583,100.5574388772583,771.0,1193.0
31,1,15,causal_no_hysteresis,20,19,0:4;1:4;2:4;3:4;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:3;7:0;7:1;7:2;7:3,2542,2480,0.975609756097561,2676664.0,5216184.0,2103300.0,1053700.0,84.132,87,51.5012788772583,4480.611262321472,51.5012788772583,93.6492788772583,730.0,1025.0
