model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,balanced,simulated_saving_fraction,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-1.379239366797119,-1.1658141118129102,-1.242559696373973,-1.2472083421135733
olmoe,balanced,simulated_saving_fraction,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-2.410083637980133,-1.292954484804472,-1.6969749879217482,-2.001583382644732
olmoe,balanced,simulated_saving_fraction,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-4.128157423285156,-1.5048551064570752,-2.45433380716804,-3.2588751168633294
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.0,uniform_full,0.0,0.0,-0.6920098526751097,-1.081053863151869,-0.9396161686754565,-0.7442916484261344
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.1,uniform_full,0.0,0.0,-0.7045098526751097,-1.087303863151869,-0.9396161686754565,-0.7505416484261344
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.2,uniform_full,0.0,0.0,-0.7170098526751097,-1.0935538631518689,-0.9396161686754565,-0.7567916484261343
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.5,uniform_full,0.0,0.0,-0.7545098526751097,-1.112303863151869,-0.9396161686754565,-0.7755416484261344
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,1.0,uniform_full,0.0,0.0,-0.8170098526751097,-1.143553863151869,-0.9396161686754565,-0.8067916484261344
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,2.0,uniform_full,0.0,0.0,-0.9420098526751097,-1.206053863151869,-0.9396161686754565,-0.8692916484261344
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,5.0,uniform_full,0.0,0.0,-1.3170098526751097,-1.393553863151869,-0.9396161686754565,-1.0567916484261344
olmoe,balanced,simulated_saving_optimistic_codec,incremental_accuracy_harm,10.0,uniform_full,0.0,0.0,-1.9420098526751097,-1.706053863151869,-0.9396161686754565,-1.3692916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.0,uniform_full,0.0,0.0,-0.6920098526751097,-1.081053863151869,-0.9396161686754565,-0.7442916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.1,uniform_full,0.0,0.0,-0.7920098526751097,-1.131053863151869,-0.9396161686754565,-0.7942916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.2,uniform_full,0.0,0.0,-0.8920098526751097,-1.181053863151869,-0.9396161686754565,-0.8442916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,0.0,0.0,-1.1920098526751097,-1.331053863151869,-0.9396161686754565,-0.9942916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-1.6920098526751097,-1.581053863151869,-0.9396161686754565,-1.2442916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-2.6920098526751097,-2.081053863151869,-0.9396161686754565,-1.7442916484261344
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,0.0,-5.69200985267511,-3.581053863151869,-0.9396161686754565,-3.2442916484261346
olmoe,balanced,simulated_saving_optimistic_codec,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,0.0,-10.69200985267511,-6.081053863151869,-0.9396161686754565,-5.744291648426135
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-0.6920098526751097,-1.081053863151869,-0.9396161686754565,-0.7442916484261344
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-0.6983135814194974,-1.0817212790836899,-0.942204771017168,-0.7501173963481973
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-0.704617310163885,-1.0823886950155106,-0.9447933733588796,-0.7559431442702601
olmoe,balanced,simulated_saving_optimistic_codec,mean_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-0.7235284963970479,-1.0843909428109733,-0.9525591803840141,-0.7734203880364487
