model,origin_mode,arm,n_questions,bf16_reference_accuracy,uniform_full_accuracy,accuracy,absolute_accuracy_delta_vs_bf16,absolute_accuracy_delta_ci_low,absolute_accuracy_delta_ci_high,incremental_accuracy_delta_vs_uniform_full,incremental_accuracy_harm,incremental_accuracy_delta_ci_low,incremental_accuracy_delta_ci_high,cvar_incremental_positive_accuracy_harm,cvar_incremental_positive_accuracy_harm_ci_low,cvar_incremental_positive_accuracy_harm_ci_high,lost_correct_questions_vs_bf16,gained_correct_questions_vs_bf16,mean_absolute_nll_harm_vs_bf16,mean_absolute_nll_harm_ci_low,mean_absolute_nll_harm_ci_high,mean_incremental_nll_harm_vs_uniform_full,mean_incremental_nll_harm_ci_low,mean_incremental_nll_harm_ci_high,mean_incremental_positive_nll_harm,cvar_incremental_nll_harm,cvar_incremental_nll_harm_ci_low,cvar_incremental_nll_harm_ci_high,cvar_incremental_positive_nll_harm,cvar_incremental_positive_nll_harm_ci_low,cvar_incremental_positive_nll_harm_ci_high,worst_incremental_positive_nll_harm,mean_margin_harm,remote_pairs,low_pairs,measured_low_frac,simulated_saving_fraction,simulated_saving_optimistic_codec,simulated_saving_serialized_tiles_codec,simulated_baseline_us,simulated_policy_us,simulated_policy_us_optimistic_codec,simulated_policy_us_serialized_tiles_codec,saving_evidence
olmoe,balanced,uniform_full,16,0.625,0.6875,0.6875,0.0625,0.0,0.22031249999999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.00799049437046051,-0.009777609817683696,0.02526280526071785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012207012623548508,83235,0,0.0,0.0,0.0,0.0,1379.27232,1379.27232,1379.27232,1379.27232,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,balanced,uniform_low,16,0.625,0.6875,0.5625,-0.0625,-0.25,0.1875,-0.125,0.125,-0.3125,0.0,1.0,0.0,1.0,2,1,-0.020243126899003983,-0.12926387479528784,0.08386155553162096,-0.028233621269464493,-0.1314782408066094,0.08319173734635109,0.06303728744387627,0.34361475706100464,0.067585289478302,0.4925957918167114,0.34361475706100464,0.07349762320518494,0.4925957918167114,0.4925957918167114,0.027832023799419403,83315,83315,1.0,-0.6920098526751097,-0.6920098526751097,-114.47309071092721,1383.70464,2341.2418840722657,2341.2418840722657,159780.65141185088,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,balanced,calib_static,16,0.625,0.6875,0.625,0.0,-0.1875,0.1875,-0.0625,0.0625,-0.1875,0.0,0.5,0.0,1.0,1,1,-0.03202680125832558,-0.08581644035875798,0.006652634963393199,-0.04001729562878609,-0.08871488878503442,-0.0011709414422512178,0.0066741593182086945,0.04238012433052063,0.0,0.05482840538024902,0.04238012433052063,0.0,0.05482840538024902,0.05482840538024902,-0.024902354925870895,83233,33574,0.40337366188891427,-1.081053863151869,-1.081053863151869,-46.6406133325521,1379.10816,2869.9983640722658,2869.9983640722658,65701.55859432739,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,balanced,causal_no_hysteresis,16,0.625,0.6875,0.75,0.125,0.0,0.3125,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0,2,-0.05293354019522667,-0.13420700579881667,0.0207629167009145,-0.06092403456568718,-0.1336896934080869,0.001535736396908759,0.02588602341711521,0.15147176384925842,0.03202520310878754,0.21694666147232056,0.15147176384925842,0.03202520310878754,0.21694666147232056,0.21694666147232056,-0.0537109375,83208,35980,0.4324103451591193,-0.939616168675456,-0.9396161686754565,-48.301515595079564,1385.3462399999999,2687.0399663177486,2687.039966317749,68299.66925594483,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,balanced,controller,16,0.625,0.6875,0.625,0.0,-0.1875,0.1875,-0.0625,0.0625,-0.1875,0.0,0.5,0.0,1.0,1,1,-0.01645197719335556,-0.10525252874940634,0.06691425042226908,-0.02444247156381607,-0.11546012796461581,0.06382413627579807,0.05825747922062874,0.2514583468437195,0.10169646218419076,0.33649587631225586,0.2514583468437195,0.09984004497528076,0.33649587631225586,0.33649587631225586,0.0942382700741291,83269,61601,0.7397831125628985,-0.7442916484261344,-0.7442916484261344,-84.8983720607611,1383.70464,2413.5844474404907,2413.5844474404907,118857.9759889215,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,hotspot,uniform_full,16,0.625,0.6875,0.6875,0.0625,0.0,0.22031249999999858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0038014277815818787,-0.01323231253772974,0.02118409303948283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000976569950580597,82837,0,0.0,0.0,0.0,0.0,3262.6800000000003,3262.6800000000003,3262.6800000000003,3262.6800000000003,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,hotspot,uniform_low,16,0.625,0.6875,0.5625,-0.0625,-0.25,0.1875,-0.125,0.125,-0.3125,0.0,1.0,0.0,1.0,2,1,0.02361496165394783,-0.06235464550554752,0.11689354237169025,0.01981353387236595,-0.07251691957935691,0.10656589176505796,0.07930636033415794,0.34361475706100464,0.13296228647232056,0.4925957918167114,0.34361475706100464,0.13384984582662582,0.4925957918167114,0.4925957918167114,0.0546874925494194,82906,82906,1.0,-0.005979093014538472,-0.005979093014538472,-45.14075039473667,3263.4187199999997,3282.9310040722658,3282.9310040722658,150576.58859303102,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,hotspot,calib_static,16,0.625,0.6875,0.5625,-0.0625,-0.25,0.1875,-0.125,0.125,-0.3125,0.0,1.0,0.0,1.0,2,1,0.01210758090019226,-0.06683471845462918,0.10823064716532826,0.008306153118610382,-0.0824071828275919,0.09601006284356103,0.06752754747867584,0.34361475706100464,0.08708995580673218,0.4925957918167114,0.34361475706100464,0.09481143951416016,0.4925957918167114,0.4925957918167114,-0.007324226200580597,82887,65213,0.7867699397975557,-0.008937070775970168,-0.008937070775970168,-34.7595546953886,3263.4187199999997,3292.5841240722657,3292.5841240722657,116698.40021179504,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,hotspot,causal_no_hysteresis,16,0.625,0.6875,0.75,0.125,0.0,0.3125,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0,2,-0.05684729665517807,-0.13925232756882905,0.01886308742687106,-0.06064872443675995,-0.14765817113220692,0.023878101725131096,0.037185851484537125,0.21412789821624756,0.05022156238555908,0.21578049659729004,0.21412789821624756,0.04684501439332963,0.21578049659729004,0.21578049659729004,-0.0444335900247097,82920,71473,0.8619512783405692,-0.005635606154902106,-0.005635606154902106,-38.5743792007694,3263.5008,3281.8926051950075,3281.8926051950075,129151.0181812143,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
olmoe,hotspot,controller,16,0.625,0.6875,0.75,0.125,0.0,0.3125,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0,2,-0.01765960082411766,-0.10751512814313173,0.07427131887525319,-0.02146102860569954,-0.13079671356827022,0.09134475467726574,0.07083391398191452,0.36285313963890076,0.15857601165771484,0.4464467763900757,0.36285313963890076,0.15857601165771484,0.4464467763900757,0.4464467763900757,0.0410156212747097,82873,74964,0.9045648160438261,-0.005635606154902106,-0.005635606154902106,-40.48387919051913,3263.5008,3281.8926051950075,3281.8926051950075,135382.67292536254,same-action analytic bottleneck wire time + measured codec sensitivity bounds; not real NCCL/RDMA latency
