block,rows,first_arm,bf16_us,fp8_us
12,64,BF16,72.64000177383423,274.7519910335541
12,4,BF16,70.68800181150436,262.1760070323944
12,16,BF16,70.75200229883194,260.22401452064514
12,8,BF16,70.68800181150436,258.7519884109497
12,2048,BF16,183.96799266338348,280.44798970222473
12,32,BF16,77.72800326347351,265.1199996471405
12,2,BF16,71.10399752855301,261.0880136489868
12,4096,BF16,336.0320031642914,413.7279987335205
12,256,BF16,80.99199831485748,274.9119997024536
12,1024,BF16,121.31199985742569,269.27998661994934
12,512,BF16,96.99200093746185,262.91200518608093
12,128,BF16,73.79200309515,267.520010471344
13,32,FP8,79.48800176382065,262.30400800704956
13,128,FP8,70.81600278615952,267.5839960575104
13,2048,FP8,184.83200669288635,285.95200181007385
13,64,FP8,77.47200131416321,272.7360129356384
13,4096,FP8,336.06401085853577,424.0320026874542
13,8,FP8,71.35999947786331,266.33599400520325
13,1024,FP8,126.78399682044983,266.6879892349243
13,512,FP8,94.81599926948547,264.5440101623535
13,1,BF16,65.88800251483917,265.4080092906952
13,256,FP8,81.28000050783157,258.59200954437256
13,2,FP8,68.76800209283829,262.84798979759216
13,16,FP8,69.92000341415405,260.76799631118774
13,4,FP8,69.08799707889557,260.3839933872223
14,8,BF16,67.58400052785873,262.59198784828186
14,256,BF16,80.1599994301796,266.55998826026917
14,1024,BF16,120.86399644613266,267.8399980068207
14,4,BF16,70.30399888753891,260.5440020561218
14,512,BF16,96.89600020647049,268.5439884662628
14,4096,BF16,334.6560001373291,409.34398770332336
14,16,BF16,72.51200079917908,262.11199164390564
14,32,BF16,79.52000200748444,263.61599564552307
14,128,BF16,71.84000313282013,269.50401067733765
14,64,BF16,77.27999985218048,266.07999205589294
14,2,BF16,70.97599655389786,261.6640031337738
14,1,FP8,70.52800059318542,256.3839852809906
14,2048,BF16,184.57600474357605,283.488005399704
15,32,FP8,80.60800284147263,270.6240117549896
15,1024,FP8,122.23999947309494,271.9680070877075
15,256,FP8,83.93599838018417,271.7759907245636
15,16,FP8,70.97599655389786,269.9519991874695
15,512,FP8,93.6959981918335,267.39200949668884
15,64,FP8,76.73600316047668,269.3119943141937
15,4096,FP8,337.2800052165985,424.51199889183044
15,4,FP8,70.17599791288376,266.11199975013733
15,2,FP8,70.65600156784058,259.7759962081909
15,8,FP8,77.11999863386154,258.6880028247833
15,128,FP8,71.80800288915634,272.0000147819519
15,2048,FP8,184.28799510002136,278.9120078086853
15,1,BF16,66.880002617836,268.3199942111969
16,1,FP8,71.1359977722168,263.9999985694885
16,256,BF16,78.33600044250488,274.1439938545227
16,64,BF16,79.42400127649307,268.67198944091797
16,1024,BF16,124.38400089740753,273.79199862480164
16,32,BF16,79.29600030183792,265.4719948768616
16,512,BF16,95.58399766683578,266.62400364875793
16,2,BF16,70.04799693822861,277.47198939323425
16,4,BF16,71.42399996519089,258.14399123191833
16,8,BF16,69.24799829721451,259.68000292778015
16,4096,BF16,336.8639945983887,412.9599928855896
16,128,BF16,72.22399860620499,268.0320143699646
16,2048,BF16,183.61599743366241,277.9200077056885
16,16,BF16,70.49600034952164,260.22401452064514
17,2,FP8,70.20799815654755,257.7599883079529
17,256,FP8,81.216000020504,266.30398631095886
17,8,FP8,69.5360004901886,261.34398579597473
17,512,FP8,94.91200000047684,273.1519937515259
17,128,FP8,71.52000069618225,268.99200677871704
17,64,FP8,76.83199644088745,267.90401339530945
17,1,BF16,66.01600348949432,267.4880027770996
17,2048,FP8,186.0159933567047,277.3439884185791
17,1024,FP8,122.30399996042252,269.8560059070587
17,4096,FP8,335.5199992656708,425.6959855556488
17,16,FP8,72.4480003118515,271.0399925708771
17,4,FP8,70.65600156784058,259.64799523353577
17,32,FP8,77.47200131416321,270.3680098056793
18,2,BF16,65.21599739789963,261.28000020980835
18,4096,BF16,336.09598875045776,412.57598996162415
18,1,FP8,71.3919997215271,259.99999046325684
18,1024,BF16,120.19199877977371,271.232008934021
18,2048,BF16,182.75199830532074,281.5360128879547
18,4,BF16,71.99999690055847,270.4319953918457
18,512,BF16,94.43199634552002,267.0400142669678
18,8,BF16,71.03999704122543,260.2880001068115
18,64,BF16,76.57600194215775,273.6639976501465
18,32,BF16,77.69600301980972,704.6399712562561
18,256,BF16,197.9839950799942,1030.4640531539917
18,128,BF16,238.87999355793,1053.8560152053833
18,16,BF16,274.1119861602783,1488.7360334396362
19,256,FP8,673.632025718689,1536.1599922180176
19,64,FP8,388.0000114440918,1538.4960174560547
19,8,FP8,75.00799745321274,522.8480100631714
19,2,FP8,71.19999825954437,266.9439911842346
19,1,BF16,67.4239993095398,266.2079930305481
19,4096,FP8,335.04000306129456,427.42401361465454
19,16,FP8,72.1919983625412,272.2240090370178
19,2048,FP8,184.06400084495544,284.1919958591461
19,1024,FP8,119.90399658679962,270.9760069847107
19,4,FP8,70.30399888753891,268.2560086250305
19,32,FP8,78.59200239181519,265.7279968261719
19,128,FP8,70.04799693822861,271.07200026512146
19,512,FP8,95.36000341176987,266.27200841903687
