block,rows,first_arm,bf16_us,fp8_us
0,16,BF16,43.87199878692627,92.47999638319016
0,2048,BF16,164.22399878501892,238.91200125217438
0,1024,BF16,106.46399855613708,159.71200168132782
0,4096,BF16,317.8560137748718,408.4160029888153
0,2,BF16,43.58400031924248,92.73599833250046
0,8,BF16,32.86400064826012,88.60799670219421
0,32,BF16,27.168000116944313,98.27200323343277
0,4,BF16,34.55999866127968,88.83199840784073
0,512,BF16,76.31999999284744,121.50400131940842
0,64,BF16,32.607998698949814,94.84799951314926
0,1,FP8,24.4159996509552,85.34400165081024
0,256,BF16,47.200001776218414,98.52799773216248
0,128,BF16,36.896001547575,91.839998960495
1,4,FP8,39.32800143957138,88.70399743318558
1,1,BF16,24.4159996509552,83.0719992518425
1,16,FP8,40.991999208927155,91.96799993515015
1,256,FP8,45.08800059556961,99.13600236177444
1,64,FP8,28.736000880599022,94.91200000047684
1,2,FP8,31.10400028526783,86.56000345945358
1,128,FP8,34.68799963593483,93.05600076913834
1,2048,FP8,164.35199975967407,242.3039972782135
1,8,FP8,43.296001851558685,88.51200342178345
1,1024,FP8,102.68799960613251,162.56000101566315
1,32,FP8,29.37600016593933,104.92800176143646
1,4096,FP8,318.1439936161041,411.0400080680847
1,512,FP8,75.87199658155441,122.23999947309494
2,4096,BF16,319.2319869995117,408.160001039505
2,128,BF16,46.9760000705719,95.0080007314682
2,512,BF16,79.8719972372055,120.95999717712402
2,8,BF16,39.583999663591385,88.76799792051315
2,32,BF16,27.2000003606081,98.65599870681763
2,2048,BF16,164.2879992723465,240.57599902153015
2,64,BF16,39.45599868893623,101.24800354242325
2,1,FP8,22.71999977529049,85.21600067615509
2,256,BF16,47.775998711586,98.65599870681763
2,2,BF16,32.51200169324875,87.36000210046768
2,4,BF16,33.344000577926636,88.70399743318558
2,1024,BF16,103.04000228643417,159.0079963207245
2,16,BF16,41.63200035691261,368.5759902000427
3,4,FP8,36.607999354600906,88.51200342178345
3,8,FP8,30.527999624609947,89.02399986982346
3,1024,FP8,102.94400155544281,160.35200655460358
3,512,FP8,77.72800326347351,123.58400225639343
3,1,BF16,24.831999093294144,84.73599702119827
3,16,FP8,41.53599962592125,92.70399808883667
3,128,FP8,33.31200033426285,91.90399944782257
3,64,FP8,28.736000880599022,93.24800223112106
3,256,FP8,44.863998889923096,99.74399954080582
3,32,FP8,27.07199938595295,98.36799651384354
3,2,FP8,30.46399913728237,86.62399649620056
3,4096,FP8,319.5840120315552,405.7280123233795
3,2048,FP8,163.7759953737259,244.22399699687958
4,1024,BF16,102.49599814414978,159.7760021686554
4,2048,BF16,164.000004529953,240.4160052537918
4,4096,BF16,317.53599643707275,411.8399918079376
4,32,BF16,33.504001796245575,103.55199873447418
4,8,BF16,33.02399814128876,87.90399879217148
4,128,BF16,36.86400130391121,92.03200042247772
4,1,FP8,22.816000506281853,83.90399813652039
4,4,BF16,40.95999896526337,89.05600011348724
4,256,BF16,45.72800174355507,98.68799895048141
4,2,BF16,32.99200162291527,87.45600283145905
4,512,BF16,77.63200253248215,119.77600306272507
4,64,BF16,33.02399814128876,95.551997423172
4,16,BF16,34.68799963593483,93.34400296211243
5,8,FP8,37.47199848294258,88.41600269079208
5,16,FP8,30.880000442266464,92.67199784517288
5,128,FP8,33.40800106525421,93.37600320577621
5,2,FP8,31.231999397277832,87.36000210046768
5,64,FP8,27.295999228954315,93.12000125646591
5,4096,FP8,320.0959861278534,404.00001406669617
5,2048,FP8,163.93600404262543,242.08000302314758
5,4,FP8,41.471999138593674,90.65599739551544
5,32,FP8,25.248000398278236,98.55999797582626
5,512,FP8,76.48000121116638,124.06399846076965
5,1024,FP8,105.05600273609161,160.89600324630737
5,1,BF16,24.512000381946564,88.0960002541542
5,256,FP8,45.024000108242035,99.42399710416794
6,16,BF16,33.1839993596077,92.6079973578453
6,4096,BF16,315.3280019760132,410.91200709342957
6,1024,BF16,104.86400127410889,158.07999670505524
6,8,BF16,41.50399938225746,92.96000003814697
6,512,BF16,76.06399804353714,121.50400131940842
6,2,BF16,41.4079986512661,86.20800077915192
6,64,BF16,29.279999434947968,91.96799993515015
6,4,BF16,33.24799984693527,87.77599781751633
6,2048,BF16,164.48000073432922,238.78400027751923
6,128,BF16,42.847998440265656,97.6639986038208
6,1,FP8,22.84800074994564,85.24800091981888
6,32,BF16,28.896000236272812,98.75199943780899
6,256,BF16,45.152001082897186,98.88000041246414
7,2,FP8,40.991999208927155,86.20800077915192
7,8,FP8,30.527999624609947,89.4400030374527
7,256,FP8,45.31199857592583,98.65599870681763
7,4096,FP8,317.82400608062744,406.14399313926697
7,2048,FP8,163.90399634838104,239.32799696922302
7,128,FP8,47.45600000023842,94.55999732017517
7,32,FP8,26.623999699950218,98.36799651384354
7,512,FP8,76.48000121116638,121.85599654912949
7,16,FP8,35.0399985909462,93.12000125646591
7,64,FP8,27.327999472618103,95.0080007314682
7,4,FP8,31.39200061559677,89.1840010881424
7,1,BF16,24.4159996509552,83.8719978928566
7,1024,FP8,102.27199643850327,160.96000373363495
8,128,BF16,35.45600175857544,94.68799829483032
8,256,BF16,45.56800052523613,99.7759997844696
8,1,FP8,23.16799946129322,83.96799862384796
8,16,BF16,42.75200143456459,93.1520015001297
8,2048,BF16,163.71199488639832,237.56800591945648
8,512,BF16,78.40000092983246,123.10399860143661
8,4,BF16,41.02399945259094,88.99199962615967
8,8,BF16,32.6399989426136,88.70399743318558
8,1024,BF16,101.18400305509567,161.1199975013733
8,4096,BF16,319.2000091075897,414.11200165748596
8,32,BF16,32.86400064826012,103.32799702882767
8,64,BF16,29.343999922275543,93.56799721717834
8,2,BF16,33.215999603271484,87.42400258779526
9,1,BF16,24.86399933695793,84.09599959850311
9,8,FP8,39.45599868893623,89.47200328111649
9,1024,FP8,103.10400277376175,160.12799739837646
9,64,FP8,31.360000371932983,98.30400347709656
9,2,FP8,30.432000756263733,85.95199882984161
9,2048,FP8,164.41600024700165,244.25600469112396
9,512,FP8,79.9039974808693,123.29600006341934
9,16,FP8,32.896000891923904,91.96799993515015
9,4,FP8,30.592000111937523,89.40800279378891
9,4096,FP8,319.2960023880005,404.06399965286255
9,32,FP8,33.02399814128876,101.56799852848053
9,128,FP8,35.13599932193756,93.34400296211243
9,256,FP8,45.152001082897186,98.14400225877762
10,32,BF16,27.07199938595295,99.61599856615067
10,2,BF16,33.1839993596077,86.27200126647949
10,512,BF16,75.96799731254578,119.32799965143204
10,128,BF16,39.51999917626381,94.52799707651138
10,256,BF16,45.66400125622749,98.43199700117111
10,8,BF16,34.65599939227104,277.8559923171997
10,4096,BF16,317.56800413131714,406.0479998588562
10,4,BF16,40.863998234272,89.24800157546997
10,16,BF16,41.21600091457367,94.01600062847137
10,1,FP8,24.927999824285507,85.1840004324913
10,2048,BF16,163.58399391174316,240.03200232982635
10,1024,BF16,105.24799674749374,161.05599701404572
10,64,BF16,33.535998314619064,98.91200065612793
11,4,FP8,38.68800029158592,89.15200084447861
11,2,FP8,30.62400035560131,86.43200248479843
11,16,FP8,31.295999884605408,92.99200028181076
11,4096,FP8,319.8080062866211,405.5039882659912
11,64,FP8,37.248000502586365,98.55999797582626
11,256,FP8,45.504000037908554,98.24000298976898
11,8,FP8,32.575998455286026,89.50400352478027
11,128,FP8,33.47200155258179,93.34400296211243
11,2048,FP8,163.71199488639832,240.7359927892685
11,32,FP8,31.136000528931618,98.11200201511383
11,512,FP8,78.015998005867,123.71200323104858
11,1,BF16,26.30399912595749,85.15200018882751
11,1024,FP8,102.59199887514114,163.83999586105347
12,1,FP8,22.5600004196167,91.20000153779984
12,64,BF16,36.70400008559227,93.12000125646591
12,4,BF16,33.47200155258179,88.92799913883209
12,16,BF16,33.344000577926636,92.6079973578453
12,8,BF16,32.76799991726875,89.21600133180618
12,2048,BF16,163.87200355529785,237.44000494480133
12,32,BF16,33.28000009059906,105.34399747848511
12,2,BF16,33.15199911594391,86.46400272846222
12,4096,BF16,317.6319897174835,408.57601165771484
12,256,BF16,49.6320016682148,98.78399968147278
12,1024,BF16,102.49599814414978,160.5760008096695
12,512,BF16,78.20799946784973,122.17599898576736
12,128,BF16,40.76800122857094,95.07200121879578
13,32,FP8,29.37600016593933,99.48799759149551
13,128,FP8,34.78400036692619,92.76799857616425
13,2048,FP8,164.2560064792633,244.83199417591095
13,64,FP8,36.768000572919846,97.69599884748459
13,4096,FP8,320.1279938220978,408.9280068874359
13,8,FP8,42.78400167822838,93.88799965381622
13,1024,FP8,103.10400277376175,161.02400422096252
13,512,FP8,76.31999999284744,122.72000312805176
13,1,BF16,24.480000138282776,86.14400029182434
13,256,FP8,47.231998294591904,99.0080013871193
13,2,FP8,31.168000772595406,85.91999858617783
13,16,FP8,30.912000685930252,92.79999881982803
13,4,FP8,30.7839997112751,88.22400122880936
14,8,BF16,34.55999866127968,88.83199840784073
14,256,BF16,45.75999826192856,98.75199943780899
14,1024,BF16,102.49599814414978,161.05599701404572
14,4,BF16,41.18400067090988,92.79999881982803
14,512,BF16,78.27199995517731,119.29599940776825
14,4096,BF16,317.24798679351807,407.6479971408844
14,16,BF16,42.91199892759323,99.2640033364296
14,32,BF16,26.528000831604004,98.14400225877762
14,128,BF16,36.607999354600906,92.0960009098053
14,64,BF16,29.279999434947968,93.21600198745728
14,2,BF16,33.055998384952545,87.3280018568039
14,1,FP8,24.607999250292778,83.77599716186523
14,2048,BF16,164.19200599193573,240.22400379180908
15,32,FP8,32.86400064826012,100.89600086212158
15,1024,FP8,102.84800082445145,160.73599457740784
15,256,FP8,44.89599913358688,98.91200065612793
15,16,FP8,31.42400085926056,93.02400052547455
15,512,FP8,77.60000228881836,123.26399981975555
15,64,FP8,33.08799862861633,95.48799693584442
15,4096,FP8,319.3280100822449,404.448002576828
15,4,FP8,42.81599819660187,94.40000355243683
15,2,FP8,30.527999624609947,87.0399996638298
15,8,FP8,31.39200061559677,88.06400001049042
15,128,FP8,35.10399907827377,91.90399944782257
15,2048,FP8,164.0319973230362,241.88800156116486
15,1,BF16,24.800000712275505,84.927998483181
16,1,FP8,24.224000051617622,83.64800363779068
16,256,BF16,45.1200008392334,99.61599856615067
16,64,BF16,29.440000653266907,92.83199906349182
16,1024,BF16,102.68799960613251,160.73599457740784
16,32,BF16,30.81599995493889,377.8879940509796
16,512,BF16,77.7600035071373,120.03199756145477
16,2,BF16,41.280001401901245,86.17600053548813
16,4,BF16,32.96000137925148,88.73599767684937
