block,rows,first_arm,bf16_us,fp8_us
5,256,FP8,75.71200281381607,271.7120051383972
6,16,BF16,70.592001080513,270.27198672294617
6,4096,BF16,154.04799580574036,273.6319899559021
6,1024,BF16,84.63999629020691,274.01599287986755
6,8,BF16,73.53600114583969,264.8000121116638
6,512,BF16,73.91999661922455,273.50398898124695
6,2,BF16,73.63200187683105,262.04800605773926
6,64,BF16,74.30399954319,266.52801036834717
6,4,BF16,72.9919970035553,265.24800062179565
6,2048,BF16,86.11200004816055,273.9199995994568
6,128,BF16,73.40800017118454,269.4399952888489
6,1,FP8,74.87999647855759,254.46400046348572
6,32,BF16,70.592001080513,267.10399985313416
6,256,BF16,73.60000163316727,271.7440128326416
7,2,FP8,75.58400183916092,256.44800066947937
7,8,FP8,72.80000299215317,267.3279941082001
7,256,FP8,73.27999919652939,271.42399549484253
7,4096,FP8,154.33600544929504,278.0799865722656
7,2048,FP8,88.0960002541542,273.3120024204254
7,128,FP8,73.40800017118454,269.0880000591278
7,32,FP8,79.03999835252762,266.9120132923126
7,512,FP8,75.55200159549713,272.0000147819519
7,16,FP8,72.28799909353256,269.27998661994934
7,64,FP8,72.95999675989151,263.839989900589
7,4,FP8,73.27999919652939,268.7680125236511
7,1,BF16,69.50400024652481,262.04800605773926
7,1024,FP8,85.66399663686752,269.6959972381592
8,128,BF16,70.20799815654755,268.0000066757202
8,256,BF16,73.31199944019318,277.9200077056885
8,1,FP8,71.6480016708374,252.48000025749207
8,16,BF16,69.05599683523178,267.07199215888977
8,2048,BF16,84.63999629020691,282.1440100669861
8,512,BF16,74.94399696588516,271.1679935455322
8,4,BF16,74.43200051784515,266.7199969291687
8,8,BF16,73.56800138950348,271.5199887752533
8,1024,BF16,83.96799862384796,272.0319926738739
8,4096,BF16,155.45600652694702,282.8480005264282
8,32,BF16,76.4480009675026,273.824006319046
8,64,BF16,74.91199672222137,266.78401231765747
8,2,BF16,74.36800003051758,262.4320089817047
9,1,BF16,75.07199794054031,265.9200131893158
9,8,FP8,74.20799881219864,267.96799898147583
9,1024,FP8,85.40800213813782,275.9360074996948
9,64,FP8,75.93599706888199,270.1759934425354
9,2,FP8,73.7600028514862,259.7759962081909
9,2048,FP8,84.32000130414963,274.3360102176666
9,512,FP8,75.07199794054031,274.944007396698
9,16,FP8,74.36800003051758,269.82399821281433
9,4,FP8,73.11999797821045,266.4960026741028
9,4096,FP8,153.4080058336258,276.95998549461365
9,32,FP8,75.13599842786789,270.24000883102417
9,128,FP8,81.50400221347809,269.3119943141937
9,256,FP8,73.5040009021759,275.9679853916168
10,32,BF16,71.87200337648392,276.16000175476074
10,2,BF16,74.11199808120728,259.39199328422546
10,512,BF16,74.01599735021591,272.7679908275604
10,128,BF16,74.62400197982788,265.0879919528961
10,256,BF16,74.97599720954895,269.76001262664795
10,8,BF16,73.08799773454666,265.82399010658264
10,4096,BF16,157.05600380897522,274.944007396698
10,4,BF16,73.82400333881378,266.07999205589294
10,16,BF16,73.56800138950348,263.71198892593384
10,1,FP8,73.72800260782242,259.0720057487488
10,2048,BF16,83.3280012011528,278.2079875469208
10,1024,BF16,83.48800241947174,273.24798703193665
10,64,BF16,74.65600222349167,268.48000288009644
11,4,FP8,74.01599735021591,264.47999477386475
11,2,FP8,73.53600114583969,258.14399123191833
11,16,FP8,73.37599992752075,265.9839987754822
11,4096,FP8,152.99199521541595,279.32798862457275
11,64,FP8,77.05599814653397,272.67199754714966
11,256,FP8,74.11199808120728,274.2399871349335
11,8,FP8,73.60000163316727,271.9680070877075
11,128,FP8,74.20799881219864,264.6400034427643
11,2048,FP8,90.81599861383438,273.69600534439087
11,32,FP8,74.07999783754349,270.6240117549896
11,512,FP8,75.83999633789062,271.5199887752533
11,1,BF16,69.31199878454208,260.25599241256714
11,1024,FP8,83.80799740552902,267.2640085220337
12,1,FP8,71.96799665689468,261.31200790405273
12,64,BF16,69.92000341415405,266.6879892349243
12,4,BF16,73.08799773454666,263.68001103401184
12,16,BF16,71.96799665689468,263.5839879512787
12,8,BF16,73.53600114583969,264.8960053920746
12,2048,BF16,85.05599945783615,273.98398518562317
12,32,BF16,73.63200187683105,267.90401339530945
12,2,BF16,75.3600001335144,257.9520046710968
12,4096,BF16,158.4639996290207,274.3360102176666
12,256,BF16,74.91199672222137,274.4959890842438
