layer,rank,group_median_share_mean,group_median_share_min,group_median_share_max,group_median_share_cv,group_median_share_max_over_min,traffic_max_over_mean,traffic_max_over_min
3,9,0.040118053555488586,0.03903111442923546,0.04129431024193764,0.02628010257209737,1.057984401567765,1.0707866003119662,1.1708901884340481
3,10,0.03615138679742813,0.0341961570084095,0.03842014819383621,0.04869008819058809,1.123522394179789,1.0657357201218154,1.0952671755725192
3,11,0.032582249492406845,0.03129482641816139,0.03407755494117737,0.033129355022509056,1.0889197621943374,1.0294882269924979,1.0570469798657718
3,12,0.02973775751888752,0.028369519859552383,0.030849818140268326,0.03614402954667261,1.0874282784127132,1.0238431256035059,1.0573795642835226
3,13,0.02700693253427744,0.025523822754621506,0.02825910970568657,0.04499264298802529,1.1071660376802215,1.0158211394191488,1.0310615199034983
3,14,0.0249635623767972,0.023896466940641403,0.02624654956161976,0.04114322199452275,1.098344354703812,1.0381044343756964,1.1070975918884665
3,15,0.022822018712759018,0.022015197202563286,0.023647116497159004,0.03446826652259856,1.074126944200423,1.030973779989601,1.0585723001830385
3,16,0.021182652097195387,0.02000238001346588,0.02199321985244751,0.03852670910486686,1.0995301477944808,1.0690039367154422,1.127899686520376
4,1,0.2104792818427086,0.1951856017112732,0.22118324041366577,0.045621104419284624,1.1331944491522965,1.3673029785337592,2.555247084952804
4,2,0.13357197865843773,0.12742219865322113,0.13587293028831482,0.02662113721410568,1.066320717460639,1.12872316719899,1.4736229635376261
4,3,0.10013621672987938,0.09874654561281204,0.10253996402025223,0.014495585658366113,1.038415707444737,1.082968134888212,1.2301721228484643
4,4,0.08090858533978462,0.07918025553226471,0.08194682747125626,0.012846180050666145,1.0349401744209352,1.1524920151526405,1.2994974874371858
4,5,0.06721662171185017,0.06585633754730225,0.06810106337070465,0.013566279314728865,1.0340851906893562,1.0945554482656168,1.1762452107279693
4,6,0.057117780670523643,0.055627934634685516,0.058214373886585236,0.01651951432529253,1.0464953313274192,1.0808883606922677,1.1735483870967742
4,7,0.04916649404913187,0.048426553606987,0.0495893731713295,0.008971866844129822,1.0240120239358665,1.148035356161331,1.2345047923322683
4,8,0.04282241500914097,0.042511772364377975,0.043183088302612305,0.005989292624854319,1.015791294996603,1.111490752432593,1.1719924812030076
4,9,0.03795963432639837,0.03735366836190224,0.03819475322961807,0.009238036596803584,1.0225167943230355,1.1085196464383866,1.233388429752066
