sample_id,char_count,token_count_input,unique_token_ratio,token_id_entropy,adjacent_repeat_rate,early_route_top1_weight_mean,early_route_top1_weight_std,early_route_top1_top2_margin_mean,early_route_tail_mass_mean,early_route_routing_entropy_mean,early_route_rank1_hhi_mean,early_route_active_expert_fraction_mean,early_route_same_id_adjacent_layer_rate,full_route_top1_weight_mean,full_route_top1_weight_std,full_route_top1_top2_margin_mean,full_route_tail_mass_mean,full_route_routing_entropy_mean,full_route_rank1_hhi_mean,full_route_active_expert_fraction_mean,full_route_same_id_adjacent_layer_rate,full_mean_nll,full_sample_ppl,fp8top8_rest_int4__decode_steps,fp8top8_rest_int4__decode_kl_sum,fp8top8_rest_int4__decode_mean_kl,fp8top8_rest_int4__decode_p95_step_kl,fp8top8_rest_int4__decode_reference_nll,fp8top8_rest_int4__decode_candidate_nll,fp8top8_rest_int4__decode_nll_delta,rankk_drop_renorm__decode_steps,rankk_drop_renorm__decode_kl_sum,rankk_drop_renorm__decode_mean_kl,rankk_drop_renorm__decode_p95_step_kl,rankk_drop_renorm__decode_reference_nll,rankk_drop_renorm__decode_candidate_nll,rankk_drop_renorm__decode_nll_delta,keep12_drop_renorm__decode_steps,keep12_drop_renorm__decode_kl_sum,keep12_drop_renorm__decode_mean_kl,keep12_drop_renorm__decode_p95_step_kl,keep12_drop_renorm__decode_reference_nll,keep12_drop_renorm__decode_candidate_nll,keep12_drop_renorm__decode_nll_delta,keep8_drop_renorm__decode_steps,keep8_drop_renorm__decode_kl_sum,keep8_drop_renorm__decode_mean_kl,keep8_drop_renorm__decode_p95_step_kl,keep8_drop_renorm__decode_reference_nll,keep8_drop_renorm__decode_candidate_nll,keep8_drop_renorm__decode_nll_delta,split
194,258.0,64.0,0.671875,3.6332898832037834,0.0,0.2123699188232422,0.10472778975963593,0.08139848709106445,0.250604510307312,0.8966608047485352,0.15673828125,0.970703125,0.008333333333333333,0.19779157638549805,0.08164996653795242,0.0687786340713501,0.25878965854644775,0.9108648300170898,0.0989990234375,1.0,0.027083333333333334,2.335332234700521,10.332892304541206,16,0.0787997841835022,0.004924986511468887,0.014067742973566055,1.9026769399642944,1.9613144397735596,0.05863744020462036,16,0.24491249024868011,0.015307030640542507,0.0496663972735405,1.9026769399642944,1.9022741317749023,-0.0004027332179248333,16,0.7047519683837891,0.044046998023986816,0.12643438577651978,1.9026769399642944,1.9490430355072021,0.04636625573039055,16,4.258249759674072,0.2661406099796295,1.0382215976715088,1.9026769399642944,2.0891780853271484,0.18650120496749878,train
195,284.0,64.0,0.71875,3.7391511926098837,0.0,0.19250869750976562,0.1004122719168663,0.0678715705871582,0.27274787425994873,0.9147560596466064,0.1552734375,0.986328125,0.03333333333333333,0.20155620574951172,0.08339617401361465,0.07236015796661377,0.2583354413509369,0.9096583127975464,0.1260986328125,1.0,0.023958333333333335,2.6235438755580356,13.784487635991235,16,0.05125841498374939,0.003203650936484337,0.006675690412521362,2.8598694801330566,2.8931775093078613,0.03330821171402931,16,0.05542988330125809,0.0034643677063286304,0.006599924061447382,2.8598694801330566,2.8808705806732178,0.021001223474740982,16,0.46484100818634033,0.02905256301164627,0.06322868913412094,2.8598694801330566,2.94377064704895,0.08390125632286072,16,1.8825591802597046,0.11765994876623154,0.24553872644901276,2.8598694801330566,2.89636492729187,0.03649544715881348,train
196,296.0,64.0,0.578125,3.4372606532235177,0.0,0.21335411071777344,0.09634827822446823,0.08531618118286133,0.25512802600860596,0.9020826816558838,0.20947265625,0.978515625,0.05,0.20296382904052734,0.08103709667921066,0.07412421703338623,0.2600657641887665,0.9103298187255859,0.147216796875,1.0,0.030208333333333334,2.7616988893539185,15.826707947107513,16,0.06335340440273285,0.003959587775170803,0.010965975001454353,1.132566213607788,1.1474260091781616,0.014859785325825214,16,0.07782913744449615,0.00486432109028101,0.01135144755244255,1.132566213607788,1.1440036296844482,0.011437498033046722,16,0.5743329524993896,0.03589580953121185,0.10172867774963379,1.132566213607788,1.096289038658142,-0.03627721965312958,16,3.1846086978912354,0.1990380436182022,0.4551527500152588,1.132566213607788,1.3356527090072632,0.20308637619018555,train
197,264.0,64.0,0.78125,3.8311039350757325,0.0,0.18165016174316406,0.09424886107444763,0.06456422805786133,0.29095470905303955,0.9285098314285278,0.1435546875,0.98046875,0.029166666666666667,0.20200538635253906,0.08083093911409378,0.0736316442489624,0.2597205936908722,0.9106574058532715,0.13262939453125,1.0,0.026041666666666668,3.0301726810515874,20.70080691787851,16,0.05540008097887039,0.0034625050611793995,0.006926985457539558,2.681612014770508,2.6830196380615234,0.001407550647854805,16,0.041301190853118896,0.002581324428319931,0.004933930933475494,2.681612014770508,2.7089831829071045,0.027371006086468697,16,0.348094642162323,0.021755915135145187,0.0553763210773468,2.681612014770508,2.821895122528076,0.1402830183506012,16,1.6018627882003784,0.10011642426252365,0.22359038889408112,2.681612014770508,3.0571553707122803,0.3755432069301605,train
198,252.0,64.0,0.765625,3.812309493030699,0.0,0.21343994140625,0.10553567111492157,0.08519411087036133,0.2523723840713501,0.8995329141616821,0.1787109375,0.9921875,0.0125,0.21796464920043945,0.093612439930439,0.08661186695098877,0.24972790479660034,0.8982399702072144,0.133697509765625,1.0,0.015625,2.3462393624441966,10.446211350102772,16,0.15035071969032288,0.00939691998064518,0.03150203078985214,2.429569959640503,2.3518073558807373,-0.07776260375976562,16,0.1627618670463562,0.010172616690397263,0.035263027995824814,2.429569959640503,2.391409158706665,-0.038160815834999084,16,1.4135242700576782,0.08834526687860489,0.40836188197135925,2.429569959640503,2.4640800952911377,0.034510333091020584,16,6.302440643310547,0.3939025402069092,1.5981080532073975,2.429569959640503,2.9170444011688232,0.48747456073760986,train
199,269.0,64.0,0.671875,3.5970623512113273,0.0,0.18625259399414062,0.0868239551782608,0.06547975540161133,0.2790871858596802,0.9235204458236694,0.171875,0.990234375,0.058333333333333334,0.19529247283935547,0.07267405837774277,0.06668627262115479,0.25887274742126465,0.9144707918167114,0.140716552734375,1.0,0.030208333333333334,3.1190573071676586,22.62504112282263,16,0.03846317529678345,0.0024039484560489655,0.007295164279639721,1.2575312852859497,1.2380908727645874,-0.01944052055478096,16,0.03002838045358658,0.0018767737783491611,0.005351876839995384,1.2575312852859497,1.237295150756836,-0.020236121490597725,16,0.2296120822429657,0.014350755140185356,0.04002542793750763,1.2575312852859497,1.2283847332000732,-0.029146555811166763,16,1.7407963275909424,0.1087997704744339,0.2959885597229004,1.2575312852859497,1.1459518671035767,-0.11157942563295364,train
200,292.0,64.0,0.78125,3.8257945901758763,0.0,0.17543411254882812,0.08613432198762894,0.0568089485168457,0.2936328649520874,0.931748628616333,0.142578125,0.998046875,0.025,0.1769733428955078,0.0676741674542427,0.05432999134063721,0.28241798281669617,0.929896354675293,0.09259033203125,1.0,0.025,3.588962131076389,36.19648921351122,16,0.04497362673282623,0.0028108516708016396,0.006096687167882919,2.9175004959106445,2.9006245136260986,-0.016875894740223885,16,0.09165769070386887,0.005728605668991804,0.019922664389014244,2.9175004959106445,2.905827760696411,-0.01167290098965168,16,0.40518784523010254,0.02532424032688141,0.07121197134256363,2.9175004959106445,2.8567240238189697,-0.06077641621232033,16,1.6525256633758545,0.1032828539609909,0.20292574167251587,2.9175004959106445,2.9869894981384277,0.06948904693126678,train
201,195.0,64.0,0.84375,3.8950048977954475,0.0,0.1981983184814453,0.09070271998643875,0.07183504104614258,0.2632410526275635,0.9114868640899658,0.19287109375,0.982421875,0.020833333333333332,0.2124495506286621,0.09245698899030685,0.08318793773651123,0.2501382529735565,0.9008747339248657,0.200958251953125,0.998046875,0.020833333333333332,3.391993931361607,29.7251631545748,16,0.08366825431585312,0.00522926589474082,0.008914453908801079,2.3412656784057617,2.3345210552215576,-0.006744377315044403,16,0.1473250538110733,0.009207815863192081,0.021392088383436203,2.3412656784057617,2.2666265964508057,-0.07463869452476501,16,0.9979909658432007,0.06237443536520004,0.13809989392757416,2.3412656784057617,2.2978804111480713,-0.04338517785072327,16,4.967989921569824,0.310499370098114,0.6532274484634399,2.3412656784057617,2.5476207733154297,0.2063552737236023,train
202,237.0,64.0,0.734375,3.739151192608884,0.0,0.19970130920410156,0.1030106395483017,0.08064126968383789,0.2791935205459595,0.9166333675384521,0.23046875,0.94921875,0.03333333333333333,0.19775390625,0.0803103968501091,0.0717078447341919,0.26643890142440796,0.9154632091522217,0.114990234375,1.0,0.028125,3.1692994132874506,23.79081099048062,16,0.040278904139995575,0.0025174315087497234,0.006989611312747002,2.279813289642334,2.2704555988311768,-0.009357851929962635,16,0.06085323914885521,0.0038033274468034506,0.006490714848041534,2.279813289642334,2.2955009937286377,0.015687623992562294,16,0.324368417263031,0.020273026078939438,0.04412383958697319,2.279813289642334,2.3464555740356445,0.06664222478866577,16,1.5901554822921753,0.09938471764326096,0.21313180029392242,2.279813289642334,2.6444294452667236,0.36461642384529114,train
203,313.0,64.0,0.734375,3.7106759430696754,0.0,0.2183513641357422,0.09739699959754944,0.08830690383911133,0.2506871223449707,0.897496223449707,0.2509765625,0.9453125,0.016666666666666666,0.20811891555786133,0.07879918813705444,0.075600266456604,0.2464977204799652,0.9031221866607666,0.1580810546875,1.0,0.027083333333333334,3.443172878689236,31.28606775145995,16,0.07309316098690033,0.004568322561681271,0.01609928160905838,1.3371496200561523,1.320479154586792,-0.01667044311761856,16,0.031367380172014236,0.0019604612607508898,0.004661664366722107,1.3371496200561523,1.34904944896698,0.01189991645514965,16,0.30811750888824463,0.01925734430551529,0.04890342056751251,1.3371496200561523,1.3696503639221191,0.032500799745321274,16,1.309211254119873,0.08182570338249207,0.2571067810058594,1.3371496200561523,1.630247950553894,0.2930983901023865,train
204,258.0,64.0,0.640625,3.630846945652392,0.0,0.18770790100097656,0.08811357617378235,0.06765222549438477,0.27363622188568115,0.9218001365661621,0.1669921875,0.974609375,0.029166666666666667,0.18469476699829102,0.07335536181926727,0.06379377841949463,0.2791431248188019,0.9264935255050659,0.103668212890625,1.0,0.03125,3.133090064639137,22.94477093644364,16,0.0711812674999237,0.004448829218745232,0.011439076624810696,3.379382848739624,3.3530848026275635,-0.02629772573709488,16,0.08701063692569733,0.005438164807856083,0.013970836997032166,3.379382848739624,3.366025924682617,-0.013356884941458702,16,0.44225558638572693,0.027640974149107933,0.062192484736442566,3.379382848739624,3.3460915088653564,-0.03329123929142952,16,1.958013653755188,0.12237585335969925,0.24339547753334045,3.379382848739624,3.470792531967163,0.09140993654727936,train
205,265.0,64.0,0.671875,3.609186096257894,0.0,0.20900535583496094,0.10828855633735657,0.08323335647583008,0.2579275369644165,0.902221143245697,0.16455078125,0.982421875,0.029166666666666667,0.19249582290649414,0.08062773942947388,0.0672677755355835,0.26853910088539124,0.9180792570114136,0.134490966796875,0.998046875,0.021875,2.0187237451946927,7.528710246941487,16,0.055881474167108536,0.0034925921354442835,0.007627255283296108,1.8310186862945557,1.8037183284759521,-0.027300294488668442,16,0.06455822288990021,0.004034888930618763,0.012444976717233658,1.8310186862945557,1.8036394119262695,-0.02737916074693203,16,0.4386381208896637,0.02741488255560398,0.066536545753479,1.8310186862945557,1.8213355541229248,-0.009683070704340935,16,2.984269857406616,0.1865168660879135,0.4363827109336853,1.8310186862945557,1.7653987407684326,-0.06561996042728424,train
206,314.0,64.0,0.828125,3.855631191811696,0.0,0.23309707641601562,0.11257755011320114,0.10341691970825195,0.2434980869293213,0.8864381313323975,0.1962890625,0.966796875,0.04583333333333333,0.21268987655639648,0.08479265868663788,0.08105051517486572,0.24666091799736023,0.9011391401290894,0.161529541015625,1.0,0.034375,2.59350343734499,13.376553523743976,16,0.11994963139295578,0.007496851962059736,0.01888200081884861,3.7097320556640625,3.6907451152801514,-0.018986821174621582,16,0.15166042745113373,0.009478776715695858,0.02671702392399311,3.7097320556640625,3.761345863342285,0.05161385238170624,16,1.1284732818603516,0.07052958011627197,0.19295170903205872,3.7097320556640625,3.787100076675415,0.07736825197935104,16,9.660849571228027,0.6038030982017517,2.463040351867676,3.7097320556640625,4.20238733291626,0.4926556348800659,train
207,257.0,64.0,0.75,3.78247289139288,0.0,0.1987285614013672,0.09219886362552643,0.0718541145324707,0.2567335367202759,0.9079806208610535,0.185546875,0.974609375,0.0375,0.19485235214233398,0.07891098409891129,0.06859099864959717,0.2623398005962372,0.9146932363510132,0.10821533203125,1.0,0.03333333333333333,3.0951739114428323,22.09108009510359,16,0.046544499695301056,0.002909031230956316,0.007140497677028179,2.252359390258789,2.239797353744507,-0.012562062591314316,16,0.07968264073133469,0.004980165045708418,0.015612350776791573,2.252359390258789,2.218621253967285,-0.03373796120285988,16,0.3245777487754822,0.020286109298467636,0.04163919761776924,2.252359390258789,2.310361623764038,0.058002110570669174,16,1.9290565252304077,0.12056603282690048,0.30013078451156616,2.252359390258789,2.5716912746429443,0.3193318545818329,train
208,258.0,64.0,0.671875,3.6443320427965693,0.0,0.18729782104492188,0.08758387714624405,0.06808900833129883,0.2835298776626587,0.9251925945281982,0.1689453125,0.994140625,0.0125,0.19829654693603516,0.08288054168224335,0.07129204273223877,0.2668758034706116,0.9147499799728394,0.113494873046875,1.0,0.011458333333333333,2.0438658699156744,7.720397635625998,16,0.05302916467189789,0.003314322791993618,0.009215377271175385,3.256466865539551,3.2448644638061523,-0.011602552607655525,16,0.05793999880552292,0.0036212499253451824,0.00998093094676733,3.256466865539551,3.2675135135650635,0.011046506464481354,16,0.4321814775466919,0.027011342346668243,0.0686282366514206,3.256466865539551,3.277353525161743,0.020886491984128952,16,1.9564491510391235,0.12227807193994522,0.3287312984466553,3.256466865539551,3.466463327407837,0.20999634265899658,validation
209,282.0,64.0,0.765625,3.793091581191592,0.0,0.2047576904296875,0.0977879986166954,0.07745599746704102,0.2585641145706177,0.9059401750564575,0.18505859375,0.986328125,0.0375,0.19849252700805664,0.07921987026929855,0.06993305683135986,0.2588271498680115,0.9118402600288391,0.136688232421875,1.0,0.03125,3.73013426765563,41.68470469587943,16,0.035110391676425934,0.002194399479776621,0.005216182675212622,1.929495930671692,1.9489754438400269,0.019479572772979736,16,0.04586802423000336,0.00286675151437521,0.007654125802218914,1.929495930671692,1.9130306243896484,-0.016465328633785248,16,0.2417384684085846,0.015108654275536537,0.02919263392686844,1.929495930671692,1.902711033821106,-0.026784896850585938,16,1.2774440050125122,0.07984025031328201,0.2261524349451065,1.929495930671692,2.0173635482788086,0.0878676027059555,validation
210,253.0,64.0,0.703125,3.7174903432183855,0.0,0.19149017333984375,0.09501076489686966,0.07134103775024414,0.2837876081466675,0.9211276769638062,0.18896484375,0.96875,0.04583333333333333,0.20502424240112305,0.08773192018270493,0.07887613773345947,0.2627422511577606,0.9098494648933411,0.126983642578125,1.0,0.035416666666666666,2.704372345455109,14.944933490701557,16,0.025503549724817276,0.0015939718578010798,0.0037347027100622654,1.7583699226379395,1.7477753162384033,-0.010594751685857773,16,0.03253950923681259,0.002033719327300787,0.007720581255853176,1.7583699226379395,1.7764394283294678,0.0180694367736578,16,0.16202788054943085,0.010126742534339428,0.028539706021547318,1.7583699226379395,1.7615793943405151,0.0032094940543174744,16,0.849057137966156,0.05306607112288475,0.14981025457382202,1.7583699226379395,1.7235937118530273,-0.034776315093040466,validation
211,244.0,64.0,0.625,3.5281318102365864,0.0,0.20382308959960938,0.10047841817140579,0.07510042190551758,0.25534725189208984,0.9033807516098022,0.20263671875,0.98828125,0.029166666666666667,0.20076465606689453,0.08714845776557922,0.07132017612457275,0.2580101191997528,0.9084130525588989,0.1361083984375,1.0,0.015625,2.714669121636285,15.099613109969138,16,0.0386807918548584,0.00241754949092865,0.005547288805246353,2.3520076274871826,2.364118814468384,0.01211149338632822,16,0.060508497059345245,0.003781781066209078,0.012781087309122086,2.3520076274871826,2.3520429134368896,3.538653254508972e-05,16,0.3423844277858734,0.02139902673661709,0.05156324431300163,2.3520076274871826,2.4296391010284424,0.07763174176216125,16,2.5831563472747803,0.16144727170467377,0.47916701436042786,2.3520076274871826,2.64608097076416,0.2940733730792999,validation
