doc_id,step,kl,full_route_top1_weight_mean,full_route_top1_weight_std,full_route_top1_top2_margin_mean,full_route_tail_mass_mean,full_route_routing_entropy_mean,full_route_rank1_hhi_mean,full_route_active_expert_fraction_mean,full_route_same_id_adjacent_layer_rate
500,0,0.0009777207160368562,0.21185302734375,0.1119755208492279,0.08929443359375,0.278900146484375,0.9105565547943115,1.0,0.5,0.13333333333333333
500,1,0.002222918439656496,0.210235595703125,0.0953855812549591,0.09320068359375,0.26456451416015625,0.9116844534873962,1.0,0.5,0.0
500,2,0.061360739171504974,0.174072265625,0.04932577162981033,0.053253173828125,0.282928466796875,0.9338793754577637,1.0,0.5,0.13333333333333333
500,3,0.04634861648082733,0.2091064453125,0.0691085085272789,0.078826904296875,0.253936767578125,0.9068202376365662,1.0,0.5,0.13333333333333333
500,4,0.052891623228788376,0.17132568359375,0.06389208883047104,0.03955078125,0.2840766906738281,0.9295599460601807,1.0,0.5,0.0
500,5,0.07177311927080154,0.173736572265625,0.07128868997097015,0.04443359375,0.2797279357910156,0.9280240535736084,1.0,0.5,0.06666666666666667
500,6,0.08096863329410553,0.16900634765625,0.050692811608314514,0.040252685546875,0.28400421142578125,0.9333584308624268,1.0,0.5,0.06666666666666667
500,7,0.16287851333618164,0.189239501953125,0.08695364743471146,0.063262939453125,0.2746467590332031,0.9179254174232483,1.0,0.5,0.0
500,8,0.001837317831814289,0.229339599609375,0.11595210433006287,0.11065673828125,0.25736236572265625,0.8954209089279175,1.0,0.5,0.0
500,9,0.0025618316140025854,0.237274169921875,0.09170664846897125,0.088287353515625,0.20737838745117188,0.8670303821563721,1.0,0.5,0.0
500,10,0.12344400584697723,0.215057373046875,0.0931374803185463,0.096923828125,0.257781982421875,0.9058167338371277,1.0,0.5,0.06666666666666667
500,11,1.5391502529382706e-05,0.20941162109375,0.08081088960170746,0.07855224609375,0.2396087646484375,0.8970587253570557,1.0,0.5,0.0
500,12,4.1474362660665065e-05,0.2276611328125,0.13235749304294586,0.104400634765625,0.2364635467529297,0.8778785467147827,1.0,0.5,0.0
500,13,0.010608498007059097,0.194549560546875,0.07305333763360977,0.061798095703125,0.2518806457519531,0.9104669094085693,1.0,0.5,0.0
500,14,0.05125129595398903,0.162353515625,0.037731774151325226,0.02789306640625,0.2692070007324219,0.9301015138626099,1.0,0.5,0.0
500,15,0.013702686876058578,0.169158935546875,0.05073573812842369,0.052490234375,0.2836418151855469,0.9343572854995728,1.0,0.5,0.0
500,16,0.1725359708070755,0.188568115234375,0.05088508501648903,0.06072998046875,0.2915458679199219,0.9303514361381531,1.0,0.5,0.0
500,17,0.00044029633863829076,0.211273193359375,0.1425374448299408,0.090545654296875,0.2504253387451172,0.8944878578186035,1.0,0.5,0.0
500,18,0.00020058915833942592,0.25146484375,0.08876048028469086,0.130157470703125,0.23412322998046875,0.8821699023246765,1.0,0.5,0.0
500,19,0.2494402825832367,0.222564697265625,0.08350041508674622,0.103271484375,0.2585258483886719,0.9046072959899902,1.0,0.5,0.0
500,20,0.12939780950546265,0.155059814453125,0.03035796619951725,0.02691650390625,0.2834320068359375,0.9388333559036255,1.0,0.5,0.0
500,21,0.0006690267473459244,0.21197509765625,0.09636859595775604,0.08343505859375,0.228546142578125,0.889142632484436,1.0,0.5,0.06666666666666667
500,22,0.0011063143610954285,0.26171875,0.09031223505735397,0.13067626953125,0.214752197265625,0.8674164414405823,1.0,0.5,0.0
500,23,0.019874928519129753,0.208282470703125,0.055079005658626556,0.064666748046875,0.2525787353515625,0.907145082950592,1.0,0.5,0.0
500,24,7.187639857875183e-05,0.21588134765625,0.10276303440332413,0.091552734375,0.2593269348144531,0.900122880935669,1.0,0.5,0.0
500,25,0.04069481045007706,0.177520751953125,0.062389031052589417,0.046722412109375,0.2518157958984375,0.9195338487625122,1.0,0.5,0.0
500,26,0.019051143899559975,0.1822509765625,0.0468999482691288,0.056365966796875,0.2559471130371094,0.9198942184448242,1.0,0.5,0.0
500,27,0.16944153606891632,0.239166259765625,0.10891082882881165,0.09552001953125,0.24040985107421875,0.8772438764572144,1.0,0.5,0.0
500,28,0.0476498045027256,0.25494384765625,0.0982886403799057,0.122894287109375,0.23907470703125,0.8790382146835327,1.0,0.5,0.0
500,29,0.00130722566973418,0.206390380859375,0.10721898078918457,0.098236083984375,0.30017852783203125,0.9234957098960876,1.0,0.5,0.0
500,30,0.000760723021812737,0.208099365234375,0.1202731728553772,0.099822998046875,0.2862434387207031,0.9168926477432251,1.0,0.5,0.0
500,31,0.047293223440647125,0.17059326171875,0.05444277822971344,0.055633544921875,0.295623779296875,0.940366804599762,1.0,0.5,0.06666666666666667
500,32,0.07507239282131195,0.20623779296875,0.07951807975769043,0.0758056640625,0.24949264526367188,0.9045972228050232,1.0,0.5,0.2
500,33,0.06744902580976486,0.152496337890625,0.04238731041550636,0.030426025390625,0.287384033203125,0.940288782119751,1.0,0.5,0.0
500,34,0.015296684578061104,0.198638916015625,0.08439803868532181,0.06878662109375,0.2604827880859375,0.9087345600128174,1.0,0.5,0.0
500,35,0.03932752460241318,0.188934326171875,0.059360187500715256,0.059967041015625,0.25971221923828125,0.9163447618484497,1.0,0.5,0.06666666666666667
500,36,0.03508230298757553,0.197540283203125,0.053083036094903946,0.067169189453125,0.27278900146484375,0.9189068675041199,1.0,0.5,0.0
500,37,0.008639910258352757,0.171234130859375,0.0462244413793087,0.041595458984375,0.274505615234375,0.9279741644859314,1.0,0.5,0.0
500,38,0.13475118577480316,0.190673828125,0.05449041724205017,0.0645751953125,0.27593994140625,0.9230815172195435,1.0,0.5,0.0
500,39,5.9806388890137896e-05,0.204864501953125,0.09704504162073135,0.071014404296875,0.23368072509765625,0.8937273621559143,1.0,0.5,0.0
500,40,5.152626181370579e-05,0.2576904296875,0.0864422470331192,0.125640869140625,0.2162628173828125,0.8702374696731567,1.0,0.5,0.0
500,41,0.1801902949810028,0.20440673828125,0.05705004557967186,0.07958984375,0.2565116882324219,0.9147340655326843,1.0,0.5,0.0
500,42,0.2774125933647156,0.201324462890625,0.08382412791252136,0.078369140625,0.26212310791015625,0.9156168699264526,1.0,0.5,0.0
500,43,7.352466491283849e-05,0.211944580078125,0.1151089295744896,0.0902099609375,0.2659339904785156,0.9044147729873657,1.0,0.5,0.06666666666666667
500,44,0.00033090676879510283,0.229400634765625,0.09508834034204483,0.08563232421875,0.21913909912109375,0.8727841377258301,1.0,0.5,0.0
500,45,0.0012818299001082778,0.2398681640625,0.08469243347644806,0.11236572265625,0.2383880615234375,0.8878418803215027,1.0,0.5,0.0
500,46,0.029556242749094963,0.195159912109375,0.07029633224010468,0.059906005859375,0.2624168395996094,0.9139204025268555,1.0,0.5,0.0
500,47,0.017558738589286804,0.160888671875,0.04335438460111618,0.039306640625,0.27020263671875,0.9359599351882935,1.0,0.5,0.0
501,0,0.25803640484809875,0.227630615234375,0.10559980571269989,0.092620849609375,0.23914527893066406,0.8868499994277954,1.0,0.5,0.0
501,1,0.011849837377667427,0.225616455078125,0.07359016686677933,0.0819091796875,0.20404815673828125,0.8744595646858215,1.0,0.5,0.0
501,2,0.05106145888566971,0.20672607421875,0.047572627663612366,0.06170654296875,0.22613525390625,0.8978890180587769,1.0,0.5,0.13333333333333333
501,3,0.015849808230996132,0.1788330078125,0.042455028742551804,0.0523681640625,0.2666015625,0.927523136138916,1.0,0.5,0.13333333333333333
501,4,0.059281427413225174,0.167236328125,0.035966645926237106,0.04425048828125,0.290252685546875,0.9393430948257446,1.0,0.5,0.0
501,5,0.02068406715989113,0.203582763671875,0.0878467783331871,0.065582275390625,0.2433319091796875,0.8985224962234497,1.0,0.5,0.0
501,6,0.023090828210115433,0.19281005859375,0.06830417364835739,0.04541015625,0.2449188232421875,0.9041048288345337,1.0,0.5,0.06666666666666667
501,7,0.005604851990938187,0.184326171875,0.05182283744215965,0.055389404296875,0.26399993896484375,0.9213203191757202,1.0,0.5,0.06666666666666667
501,8,0.03453051298856735,0.19085693359375,0.06438092142343521,0.059326171875,0.2680511474609375,0.9197003841400146,1.0,0.5,0.0
501,9,0.007867565378546715,0.1910400390625,0.05756298080086708,0.064300537109375,0.27089691162109375,0.9200475811958313,1.0,0.5,0.06666666666666667
501,10,0.027339063584804535,0.18878173828125,0.05654870346188545,0.052764892578125,0.23187255859375,0.9064908027648926,1.0,0.5,0.06666666666666667
501,11,0.028956759721040726,0.196746826171875,0.04886456951498985,0.063323974609375,0.26975250244140625,0.91896653175354,1.0,0.5,0.0
501,12,0.019378893077373505,0.17120361328125,0.04508870840072632,0.039764404296875,0.26657867431640625,0.9252575635910034,1.0,0.5,0.0
501,13,0.07158990204334259,0.18353271484375,0.05866335704922676,0.04632568359375,0.2612457275390625,0.9181865453720093,1.0,0.5,0.0
501,14,0.06694243103265762,0.174835205078125,0.052840929478406906,0.045867919921875,0.2825508117675781,0.9319553375244141,1.0,0.5,0.0
501,15,0.06836412101984024,0.178863525390625,0.040151193737983704,0.05487060546875,0.2773857116699219,0.9325461387634277,1.0,0.5,0.0
501,16,0.06686336547136307,0.19683837890625,0.06594686955213547,0.070709228515625,0.2665748596191406,0.9177510142326355,1.0,0.5,0.0
501,17,0.10289080440998077,0.18994140625,0.09594586491584778,0.053497314453125,0.2603187561035156,0.9117442965507507,1.0,0.5,0.0
501,18,0.03148805350065231,0.171478271484375,0.03940441086888313,0.046905517578125,0.25222015380859375,0.9245342016220093,1.0,0.5,0.0
501,19,0.06389651447534561,0.1973876953125,0.06318845599889755,0.072113037109375,0.25817108154296875,0.9161129593849182,1.0,0.5,0.0
501,20,0.1322578340768814,0.210205078125,0.0946865975856781,0.071990966796875,0.27008819580078125,0.9060521721839905,1.0,0.5,0.0
501,21,0.060035642236471176,0.195068359375,0.05450354143977165,0.058685302734375,0.2669029235839844,0.9180206060409546,1.0,0.5,0.0
501,22,0.037638109177351,0.1817626953125,0.05565670132637024,0.043853759765625,0.2423553466796875,0.9111665487289429,1.0,0.5,0.06666666666666667
501,23,0.07359021157026291,0.1761474609375,0.04478749632835388,0.05072021484375,0.29335784912109375,0.9358352422714233,1.0,0.5,0.0
501,24,0.02861049585044384,0.1751708984375,0.03775763139128685,0.052947998046875,0.272216796875,0.931178867816925,1.0,0.5,0.0
501,25,0.06941874325275421,0.15631103515625,0.025801561772823334,0.023468017578125,0.2697601318359375,0.9347944259643555,1.0,0.5,0.06666666666666667
501,26,0.03968814015388489,0.19696044921875,0.08934661000967026,0.075775146484375,0.27216339111328125,0.9186804294586182,1.0,0.5,0.0
501,27,0.0020099813118577003,0.16845703125,0.0564962700009346,0.055328369140625,0.2939605712890625,0.9406675100326538,1.0,0.5,0.06666666666666667
501,28,0.17625930905342102,0.187896728515625,0.039731670171022415,0.059234619140625,0.28353118896484375,0.930508553981781,1.0,0.5,0.06666666666666667
501,29,0.015898311510682106,0.18280029296875,0.047009870409965515,0.05352783203125,0.26326751708984375,0.9235718250274658,1.0,0.5,0.06666666666666667
501,30,0.06572218239307404,0.19085693359375,0.051183391362428665,0.070709228515625,0.27924346923828125,0.9285529851913452,1.0,0.5,0.06666666666666667
501,31,0.05851717293262482,0.205841064453125,0.07742587476968765,0.0711669921875,0.2607574462890625,0.9059332609176636,1.0,0.5,0.06666666666666667
501,32,0.019561227411031723,0.19146728515625,0.06518460065126419,0.0567626953125,0.2704010009765625,0.9161896705627441,1.0,0.5,0.0
501,33,0.03668633848428726,0.185943603515625,0.04944230988621712,0.045562744140625,0.23963165283203125,0.9111632108688354,1.0,0.5,0.06666666666666667
501,34,0.053214751183986664,0.18231201171875,0.04795200005173683,0.054107666015625,0.275970458984375,0.9278666973114014,1.0,0.5,0.0
501,35,0.029629211872816086,0.194854736328125,0.08762360364198685,0.054290771484375,0.242919921875,0.9018357396125793,1.0,0.5,0.0
501,36,0.0627574622631073,0.190643310546875,0.06326092034578323,0.04840087890625,0.25201416015625,0.9100225567817688,1.0,0.5,0.0
501,37,0.10622181743383408,0.18817138671875,0.06679441034793854,0.056488037109375,0.2638435363769531,0.9153105616569519,1.0,0.5,0.0
501,38,0.023944059386849403,0.190521240234375,0.06372636556625366,0.055023193359375,0.26229095458984375,0.9140854477882385,1.0,0.5,0.06666666666666667
501,39,0.1002226322889328,0.18853759765625,0.05213813856244087,0.055145263671875,0.2631988525390625,0.9194470643997192,1.0,0.5,0.0
501,40,0.1802467554807663,0.1920166015625,0.04906786233186722,0.06158447265625,0.2666015625,0.9184349775314331,1.0,0.5,0.0
501,41,0.09396842122077942,0.207763671875,0.04409628361463547,0.075775146484375,0.2500801086425781,0.910821795463562,1.0,0.5,0.0
501,42,0.010355583392083645,0.169586181640625,0.03854280710220337,0.03009033203125,0.2552833557128906,0.9222830533981323,1.0,0.5,0.06666666666666667
501,43,0.03099185973405838,0.186309814453125,0.04938795417547226,0.060028076171875,0.26441192626953125,0.9227822422981262,1.0,0.5,0.06666666666666667
501,44,0.011731181293725967,0.21258544921875,0.08296738564968109,0.0899658203125,0.26239013671875,0.9099093675613403,1.0,0.5,0.06666666666666667
501,45,0.04801216721534729,0.196044921875,0.06196123734116554,0.073760986328125,0.27738189697265625,0.9227861166000366,1.0,0.5,0.0
501,46,0.02952508255839348,0.2471923828125,0.07386444509029388,0.0975341796875,0.22771453857421875,0.8730296492576599,1.0,0.5,0.0
501,47,0.04394379258155823,0.19708251953125,0.07497241348028183,0.07073974609375,0.26744842529296875,0.9169379472732544,1.0,0.5,0.06666666666666667
502,0,0.03740715980529785,0.1605224609375,0.04129893332719803,0.042633056640625,0.29753875732421875,0.9455326795578003,1.0,0.5,0.0
502,1,0.07002199441194534,0.1607666015625,0.04325511306524277,0.037322998046875,0.28167724609375,0.9377175569534302,1.0,0.5,0.0
502,2,0.04714895784854889,0.17352294921875,0.039762284606695175,0.046875,0.2523651123046875,0.9245551824569702,1.0,0.5,0.0
502,3,0.011654662899672985,0.167144775390625,0.026089780032634735,0.028350830078125,0.27496337890625,0.9324944615364075,1.0,0.5,0.0
502,4,0.037793613970279694,0.151153564453125,0.0425911583006382,0.038818359375,0.30382537841796875,0.9495248794555664,1.0,0.5,0.06666666666666667
502,5,0.035521648824214935,0.138519287109375,0.025474829599261284,0.02545166015625,0.3204193115234375,0.9586998224258423,1.0,0.5,0.0
502,6,0.11788877099752426,0.1478271484375,0.022922907024621964,0.02874755859375,0.28905487060546875,0.9469542503356934,1.0,0.5,0.0
502,7,0.01750766485929489,0.20562744140625,0.0908512994647026,0.068359375,0.2491016387939453,0.895810604095459,1.0,0.5,0.0
502,8,0.009742440655827522,0.1678466796875,0.03620511665940285,0.044097900390625,0.26926422119140625,0.932834804058075,1.0,0.5,0.0
502,9,0.017031202092766762,0.19677734375,0.0615215003490448,0.077606201171875,0.274261474609375,0.922920286655426,1.0,0.5,0.06666666666666667
502,10,0.027933701872825623,0.166412353515625,0.05037592723965645,0.0467529296875,0.2860107421875,0.9351598620414734,1.0,0.5,0.0
502,11,0.030996929854154587,0.197479248046875,0.07813795655965805,0.07135009765625,0.27227783203125,0.9181743860244751,1.0,0.5,0.0
502,12,0.003102920949459076,0.192626953125,0.06811436265707016,0.06927490234375,0.2804069519042969,0.9255231618881226,1.0,0.5,0.06666666666666667
502,13,0.03144717589020729,0.175872802734375,0.038676921278238297,0.036224365234375,0.25811767578125,0.9205641150474548,1.0,0.5,0.0
502,14,0.03039313480257988,0.1844482421875,0.07328520715236664,0.067138671875,0.2770538330078125,0.9288657903671265,1.0,0.5,0.0
502,15,0.07506423443555832,0.1595458984375,0.04042702540755272,0.0333251953125,0.29026031494140625,0.9402260780334473,1.0,0.5,0.0
502,16,0.023654939606785774,0.166229248046875,0.036109283566474915,0.04168701171875,0.27591705322265625,0.9355274438858032,1.0,0.5,0.0
