cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,1.9961161632263804,1.0,1.9961161632263804,16,2.4490893315523863,0.16811921869715057,,
1,0,steady,6,True,COMPLETE,1.980580971850944,1.0,1.980580971850944,16,2.513469234108925,0.16957049729923407,0.4215087890625,5.964062589531143
2,0,bursty,6,False,COMPLETE,1.997923542948527,1.0,1.997923542948527,16,2.427392654120922,0.16789774857461454,,
3,0,bursty,6,True,COMPLETE,1.9821413793682348,1.0,1.9821413793682348,16,2.489969052374363,0.1699324733267228,0.4215087890625,5.964062589531143
