block,ordinal,plan_id,total_rows,active_count,shape,replica,max_fraction,cv,expert_ids,counts,latency_us
0,0,r256_a4_zipf_rep0,256,4,zipf,0,0.4765625,0.551653232622179,6;27;28;50,122;62;41;31,321.9200074672699
0,1,r256_a4_uniform_rep1,256,4,uniform,1,0.25,0.0,36;50;54;61,64;64;64;64,295.6160008907318
0,2,r256_a4_linear_skew_rep0,256,4,linear_skew,0,0.3984375,0.44373349441134147,6;27;28;50,102;77;51;26,281.5040051937103
0,3,r32_a2_linear_skew_rep2,32,2,linear_skew,2,0.65625,0.3125,1;48,21;11,165.0560051202774
0,4,r128_a2_zipf_rep1,128,2,zipf,1,0.6640625,0.328125,38;42,85;43,161.40800714492798
0,5,r128_a8_zipf_rep2,128,8,zipf,2,0.3515625,0.7551903733496608,0;6;9;12;25;45;56;60,45;23;16;12;10;8;7;7,492.0639991760254
0,6,r128_a4_hot50_rep0,128,4,hot50,0,0.4921875,0.5594535559365049,37;40;48;52,63;22;22;21,294.5919930934906
0,7,r256_a1_linear_skew_rep1,256,1,linear_skew,1,1.0,0.0,13,256,130.3039938211441
0,8,r128_a16_zipf_rep0,128,16,zipf,0,0.265625,0.967236721283885,11;12;13;17;18;22;24;33;41;43;47;50;57;60;62;63,34;18;12;9;8;6;6;5;5;4;4;4;4;3;3;3,932.7999949455261
0,9,r64_a2_uniform_rep0,64,2,uniform,0,0.5,0.0,16;17,32;32,168.60799491405487
0,10,r256_a2_linear_skew_rep0,256,2,linear_skew,0,0.6640625,0.328125,4;62,170;86,162.91199624538422
0,11,r32_a1_uniform_rep0,32,1,uniform,0,1.0,0.0,37,32,115.90400338172913
0,12,r256_a2_uniform_rep1,256,2,uniform,1,0.5,0.0,1;5,128;128,155.45600652694702
0,13,r128_a8_zipf_rep0,128,8,zipf,0,0.3515625,0.7551903733496608,2;4;14;17;27;37;53;57,45;23;16;12;10;8;7;7,490.5279874801636
0,14,r32_a8_uniform_rep2,32,8,uniform,2,0.125,0.0,4;10;18;29;34;60;61;63,4;4;4;4;4;4;4;4,472.79998660087585
0,15,r128_a8_uniform_rep0,128,8,uniform,0,0.125,0.0,2;4;14;17;27;37;53;57,16;16;16;16;16;16;16;16,467.5840139389038
0,16,r64_a1_zipf_rep0,64,1,zipf,0,1.0,0.0,39,64,113.34399878978729
0,17,r32_a1_uniform_rep2,32,1,uniform,2,1.0,0.0,10,32,111.84000223875046
0,18,r32_a16_linear_skew_rep1,32,16,linear_skew,1,0.09375,0.3535533905932738,2;10;13;18;19;24;27;28;29;42;43;45;47;48;57;59,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,912.1599793434143
0,19,r256_a2_hot50_rep1,256,2,hot50,1,0.5,0.0,1;5,128;128,154.94400262832642
0,20,r64_a1_hot50_rep0,64,1,hot50,0,1.0,0.0,39,64,109.95200276374817
0,21,r128_a4_linear_skew_rep2,128,4,linear_skew,2,0.3984375,0.44028133761266786,0;11;15;55,51;38;26;13,282.49600529670715
0,22,r128_a1_uniform_rep1,128,1,uniform,1,1.0,0.0,48,128,104.12800312042236
0,23,r32_a8_hot50_rep1,32,8,hot50,1,0.40625,0.8569568250501305,12;15;17;18;39;41;47;58,13;3;3;3;3;3;2;2,473.34399819374084
0,24,r128_a4_zipf_rep0,128,4,zipf,0,0.46875,0.5326268921581034,37;40;48;52,60;31;21;16,278.9439857006073
0,25,r64_a4_zipf_rep0,64,4,zipf,0,0.46875,0.5284854539152426,9;42;56;58,30;15;11;8,266.1759853363037
0,26,r32_a2_uniform_rep2,32,2,uniform,2,0.5,0.0,1;48,16;16,151.5520066022873
0,27,r256_a2_uniform_rep0,256,2,uniform,0,0.5,0.0,4;62,128;128,151.93599462509155
0,28,r128_a4_uniform_rep0,128,4,uniform,0,0.25,0.0,37;40;48;52,32;32;32;32,280.09599447250366
0,29,r32_a1_zipf_rep0,32,1,zipf,0,1.0,0.0,37,32,108.47999900579453
0,30,r256_a2_uniform_rep2,256,2,uniform,2,0.5,0.0,27;45,128;128,149.85600113868713
0,31,r256_a8_uniform_rep0,256,8,uniform,0,0.125,0.0,0;5;10;21;27;34;36;50,32;32;32;32;32;32;32;32,521.4080214500427
0,32,r64_a1_linear_skew_rep0,64,1,linear_skew,0,1.0,0.0,39,64,107.87200182676315
0,33,r256_a8_hot50_rep2,256,8,hot50,2,0.48828125,1.0985386244347533,19;23;28;37;55;57;58;60,125;19;19;19;19;19;18;18,512.8960013389587
0,34,r64_a4_zipf_rep1,64,4,zipf,1,0.46875,0.5284854539152426,8;9;28;49,30;15;11;8,266.78401231765747
0,35,r32_a2_zipf_rep1,32,2,zipf,1,0.65625,0.3125,8;20,21;11,159.19999778270721
0,36,r256_a4_linear_skew_rep1,256,4,linear_skew,1,0.3984375,0.44373349441134147,36;50;54;61,102;77;51;26,270.7520127296448
0,37,r64_a8_linear_skew_rep2,64,8,linear_skew,2,0.203125,0.42389562394532926,1;5;18;35;46;56;59;60,13;12;10;9;7;6;4;3,477.31199860572815
0,38,r128_a2_uniform_rep1,128,2,uniform,1,0.5,0.0,38;42,64;64,164.8000031709671
0,39,r64_a2_zipf_rep1,64,2,zipf,1,0.65625,0.3125,4;5,42;22,162.62400150299072
0,40,r64_a8_linear_skew_rep1,64,8,linear_skew,1,0.203125,0.42389562394532926,1;10;12;17;30;31;42;43,13;12;10;9;7;6;4;3,477.2160053253174
0,41,r128_a8_zipf_rep1,128,8,zipf,1,0.3515625,0.7551903733496608,5;19;32;34;38;49;54;55,45;23;16;12;10;8;7;7,485.0560128688812
0,42,r64_a2_hot50_rep0,64,2,hot50,0,0.5,0.0,16;17,32;32,164.35199975967407
0,43,r64_a4_zipf_rep2,64,4,zipf,2,0.46875,0.5284854539152426,11;20;46;57,30;15;11;8,265.24800062179565
0,44,r64_a8_hot50_rep0,64,8,hot50,0,0.453125,0.9921567416492215,7;11;36;41;44;47;48;51,29;5;5;5;5;5;5;5,485.8880043029785
0,45,r256_a16_uniform_rep1,256,16,uniform,1,0.0625,0.0,7;16;19;20;21;25;27;34;35;36;40;47;56;57;60;63,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,896.3840007781982
0,46,r128_a8_linear_skew_rep2,128,8,linear_skew,2,0.21875,0.4810876349481454,0;6;9;12;25;45;56;60,28;24;21;18;14;11;8;4,502.1759867668152
0,47,r128_a4_linear_skew_rep1,128,4,linear_skew,1,0.3984375,0.44028133761266786,5;9;41;59,51;38;26;13,278.9120078086853
0,48,r64_a16_zipf_rep1,64,16,zipf,1,0.234375,0.8244316223920575,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,898.9440202713013
0,49,r32_a2_zipf_rep0,32,2,zipf,0,0.65625,0.3125,7;54,21;11,159.10400450229645
0,50,r64_a4_linear_skew_rep0,64,4,linear_skew,0,0.390625,0.4192627457812106,9;42;56;58,25;19;13;7,270.7839906215668
0,51,r32_a16_zipf_rep2,32,16,zipf,2,0.1875,0.6123724356957945,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,903.007984161377
0,52,r256_a8_zipf_rep0,256,8,zipf,0,0.359375,0.7842131307081003,0;5;10;21;27;34;36;50,92;47;32;24;19;16;14;12,502.8799772262573
0,53,r128_a16_uniform_rep2,128,16,uniform,2,0.0625,0.0,2;3;4;5;10;12;24;25;30;36;39;49;55;56;59;60,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,900.160014629364
0,54,r64_a2_linear_skew_rep2,64,2,linear_skew,2,0.65625,0.3125,45;50,42;22,165.43999314308167
0,55,r64_a1_zipf_rep2,64,1,zipf,2,1.0,0.0,58,64,112.67200112342834
0,56,r256_a2_hot50_rep0,256,2,hot50,0,0.5,0.0,4;62,128;128,153.82400155067444
0,57,r64_a2_linear_skew_rep1,64,2,linear_skew,1,0.65625,0.3125,4;5,42;22,163.58399391174316
0,58,r64_a2_hot50_rep2,64,2,hot50,2,0.5,0.0,45;50,32;32,161.02400422096252
0,59,r32_a16_linear_skew_rep2,32,16,linear_skew,2,0.09375,0.3535533905932738,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,893.5359716415405
0,60,r32_a1_uniform_rep1,32,1,uniform,1,1.0,0.0,45,32,121.08799815177917
0,61,r32_a16_hot50_rep1,32,16,hot50,1,0.28125,0.9354143466934853,2;10;13;18;19;24;27;28;29;42;43;45;47;48;57;59,9;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1,904.3520092964172
0,62,r128_a8_hot50_rep0,128,8,hot50,0,0.4765625,1.0634187204483472,2;4;14;17;27;37;53;57,61;10;10;10;10;9;9;9,486.36800050735474
0,63,r32_a4_zipf_rep2,32,4,zipf,2,0.4375,0.46770717334674267,10;17;31;45,14;8;6;4,257.34400749206543
0,64,r64_a8_uniform_rep2,64,8,uniform,2,0.125,0.0,1;5;18;35;46;56;59;60,8;8;8;8;8;8;8;8,471.9040095806122
0,65,r256_a16_linear_skew_rep1,256,16,linear_skew,1,0.11328125,0.5019493251315316,7;16;19;20;21;25;27;34;35;36;40;47;56;57;60;63,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,973.5360145568848
0,66,r128_a2_uniform_rep0,128,2,uniform,0,0.5,0.0,9;32,64;64,167.55199432373047
0,67,r256_a8_hot50_rep0,256,8,hot50,0,0.48828125,1.0985386244347533,0;5;10;21;27;34;36;50,125;19;19;19;19;19;18;18,516.9600248336792
0,68,r128_a8_linear_skew_rep0,128,8,linear_skew,0,0.21875,0.4810876349481454,2;4;14;17;27;37;53;57,28;24;21;18;14;11;8;4,503.52001190185547
0,69,r32_a8_linear_skew_rep0,32,8,linear_skew,0,0.1875,0.375,2;11;19;21;22;41;43;52,6;6;5;4;4;3;2;2,470.71999311447144
0,70,r32_a2_hot50_rep2,32,2,hot50,2,0.5,0.0,1;48,16;16,151.71200037002563
0,71,r256_a16_uniform_rep2,256,16,uniform,2,0.0625,0.0,1;4;5;14;19;23;25;33;35;37;42;45;52;53;57;59,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,893.1840062141418
0,72,r128_a8_linear_skew_rep1,128,8,linear_skew,1,0.21875,0.4810876349481454,5;19;32;34;38;49;54;55,28;24;21;18;14;11;8;4,496.288001537323
0,73,r128_a2_linear_skew_rep2,128,2,linear_skew,2,0.6640625,0.328125,23;32,85;43,159.90400314331055
0,74,r256_a2_zipf_rep0,256,2,zipf,0,0.6640625,0.328125,4;62,170;86,166.30400717258453
0,75,r32_a8_hot50_rep2,32,8,hot50,2,0.40625,0.8569568250501305,4;10;18;29;34;60;61;63,13;3;3;3;3;3;2;2,473.31199049949646
0,76,r32_a4_uniform_rep2,32,4,uniform,2,0.25,0.0,10;17;31;45,8;8;8;8,258.87998938560486
0,77,r256_a2_hot50_rep2,256,2,hot50,2,0.5,0.0,27;45,128;128,152.8320014476776
0,78,r64_a2_linear_skew_rep0,64,2,linear_skew,0,0.65625,0.3125,16;17,42;22,164.2560064792633
0,79,r128_a2_hot50_rep1,128,2,hot50,1,0.5,0.0,38;42,64;64,167.1680063009262
0,80,r128_a1_zipf_rep0,128,1,zipf,0,1.0,0.0,48,128,106.9440022110939
0,81,r64_a4_hot50_rep2,64,4,hot50,2,0.484375,0.5412658773652742,11;20;46;57,31;11;11;11,266.27200841903687
0,82,r64_a1_hot50_rep1,64,1,hot50,1,1.0,0.0,24,64,108.89600217342377
0,83,r128_a16_uniform_rep0,128,16,uniform,0,0.0625,0.0,11;12;13;17;18;22;24;33;41;43;47;50;57;60;62;63,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,892.4480080604553
0,84,r32_a1_hot50_rep1,32,1,hot50,1,1.0,0.0,45,32,109.8880022764206
0,85,r128_a1_linear_skew_rep2,128,1,linear_skew,2,1.0,0.0,38,128,104.67199981212616
0,86,r128_a1_linear_skew_rep1,128,1,linear_skew,1,1.0,0.0,48,128,101.50399804115295
0,87,r256_a8_linear_skew_rep2,256,8,linear_skew,2,0.21875,0.4876402041977261,19;23;28;37;55;57;58;60,56;49;42;35;29;22;15;8,510.43200492858887
0,88,r32_a16_hot50_rep0,32,16,hot50,0,0.28125,0.9354143466934853,3;4;5;7;8;9;15;19;21;23;25;30;36;38;45;62,9;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1,903.7439823150635
0,89,r32_a1_zipf_rep1,32,1,zipf,1,1.0,0.0,45,32,112.92800307273865
0,90,r32_a8_uniform_rep0,32,8,uniform,0,0.125,0.0,2;11;19;21;22;41;43;52,4;4;4;4;4;4;4;4,477.24801301956177
0,91,r32_a4_zipf_rep1,32,4,zipf,1,0.4375,0.46770717334674267,22;32;37;45,14;8;6;4,258.5279941558838
0,92,r64_a1_linear_skew_rep1,64,1,linear_skew,1,1.0,0.0,24,64,108.41599851846695
0,93,r64_a8_zipf_rep2,64,8,zipf,2,0.34375,0.7207851621669248,1;5;18;35;46;56;59;60,22;11;8;6;5;4;4;4,484.1279983520508
0,94,r64_a8_zipf_rep0,64,8,zipf,0,0.34375,0.7207851621669248,7;11;36;41;44;47;48;51,22;11;8;6;5;4;4;4,483.8719964027405
0,95,r256_a1_hot50_rep2,256,1,hot50,2,1.0,0.0,34,256,115.32799899578094
0,96,r32_a16_uniform_rep1,32,16,uniform,1,0.0625,0.0,2;10;13;18;19;24;27;28;29;42;43;45;47;48;57;59,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,1736.2560033798218
0,97,r128_a2_zipf_rep0,128,2,zipf,0,0.6640625,0.328125,9;32,85;43,253.1520128250122
0,98,r32_a2_linear_skew_rep1,32,2,linear_skew,1,0.65625,0.3125,8;20,21;11,235.52000522613525
0,99,r256_a2_linear_skew_rep2,256,2,linear_skew,2,0.6640625,0.328125,27;45,170;86,498.879998922348
0,100,r256_a1_uniform_rep2,256,1,uniform,2,1.0,0.0,34,256,529.2800068855286
0,101,r32_a8_hot50_rep0,32,8,hot50,0,0.40625,0.8569568250501305,2;11;19;21;22;41;43;52,13;3;3;3;3;3;2;2,2968.89591217041
0,102,r128_a2_uniform_rep2,128,2,uniform,2,0.5,0.0,23;32,64;64,1122.048020362854
0,103,r64_a8_hot50_rep2,64,8,hot50,2,0.453125,0.9921567416492215,1;5;18;35;46;56;59;60,29;5;5;5;5;5;5;5,1841.8879508972168
0,104,r128_a16_hot50_rep2,128,16,hot50,2,0.4453125,1.5823736126465204,2;3;4;5;10;12;24;25;30;36;39;49;55;56;59;60,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,1034.175992012024
0,105,r64_a4_linear_skew_rep2,64,4,linear_skew,2,0.390625,0.4192627457812106,11;20;46;57,25;19;13;7,284.89598631858826
0,106,r64_a1_uniform_rep0,64,1,uniform,0,1.0,0.0,39,64,121.11999839544296
0,107,r128_a2_zipf_rep2,128,2,zipf,2,0.6640625,0.328125,23;32,85;43,163.455992937088
0,108,r256_a2_linear_skew_rep1,256,2,linear_skew,1,0.6640625,0.328125,1;5,170;86,166.75199568271637
0,109,r64_a16_hot50_rep0,64,16,hot50,0,0.390625,1.3607213160673275,3;8;9;10;16;19;23;25;26;27;33;36;51;55;57;59,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,914.4960045814514
0,110,r64_a16_uniform_rep1,64,16,uniform,1,0.0625,0.0,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,904.6720266342163
0,111,r128_a1_zipf_rep2,128,1,zipf,2,1.0,0.0,38,128,109.6000000834465
0,112,r32_a2_uniform_rep0,32,2,uniform,0,0.5,0.0,7;54,16;16,151.8400013446808
0,113,r128_a4_hot50_rep1,128,4,hot50,1,0.4921875,0.5594535559365049,5;9;41;59,63;22;22;21,291.6159927845001
0,114,r32_a4_zipf_rep0,32,4,zipf,0,0.4375,0.46770717334674267,5;35;54;57,14;8;6;4,261.50399446487427
0,115,r128_a8_uniform_rep2,128,8,uniform,2,0.125,0.0,0;6;9;12;25;45;56;60,16;16;16;16;16;16;16;16,560.7039928436279
0,116,r256_a8_zipf_rep2,256,8,zipf,2,0.359375,0.7842131307081003,19;23;28;37;55;57;58;60,92;47;32;24;19;16;14;12,616.2239909172058
0,117,r256_a1_linear_skew_rep0,256,1,linear_skew,0,1.0,0.0,62,256,139.93600010871887
0,118,r32_a8_linear_skew_rep2,32,8,linear_skew,2,0.1875,0.375,4;10;18;29;34;60;61;63,6;6;5;4;4;3;2;2,582.8160047531128
0,119,r256_a16_zipf_rep0,256,16,zipf,0,0.28125,1.0404419884116558,0;1;3;11;12;15;17;18;22;35;42;47;50;57;58;59,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,1142.3039436340332
0,120,r64_a2_hot50_rep1,64,2,hot50,1,0.5,0.0,4;5,32;32,204.0960043668747
0,121,r64_a16_linear_skew_rep1,64,16,linear_skew,1,0.109375,0.4330127018922193,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,7;6;6;6;5;5;5;4;4;3;3;3;2;2;2;1,1164.3199920654297
0,122,r64_a2_uniform_rep1,64,2,uniform,1,0.5,0.0,4;5,32;32,202.84800231456757
0,123,r256_a4_hot50_rep0,256,4,hot50,0,0.49609375,0.5683291712335379,6;27;28;50,127;43;43;43,341.5679931640625
0,124,r64_a2_uniform_rep2,64,2,uniform,2,0.5,0.0,45;50,32;32,202.43200659751892
0,125,r256_a16_linear_skew_rep0,256,16,linear_skew,0,0.11328125,0.5019493251315316,0;1;3;11;12;15;17;18;22;35;42;47;50;57;58;59,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,1178.9120435714722
0,126,r128_a2_linear_skew_rep1,128,2,linear_skew,1,0.6640625,0.328125,38;42,85;43,196.44799828529358
0,127,r128_a16_linear_skew_rep2,128,16,linear_skew,2,0.109375,0.4759858191164943,2;3;4;5;10;12;24;25;30;36;39;49;55;56;59;60,14;13;13;12;11;10;9;8;8;7;6;5;4;3;3;2,1144.5120573043823
0,128,r64_a16_zipf_rep2,64,16,zipf,2,0.234375,0.8244316223920575,0;5;8;14;25;27;33;34;35;36;40;42;43;46;50;56,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,1112.4800443649292
0,129,r256_a16_linear_skew_rep2,256,16,linear_skew,2,0.11328125,0.5019493251315316,1;4;5;14;19;23;25;33;35;37;42;45;52;53;57;59,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,967.3280119895935
0,130,r256_a8_linear_skew_rep1,256,8,linear_skew,1,0.21875,0.4876402041977261,17;27;29;32;33;41;54;58,56;49;42;35;29;22;15;8,517.1840190887451
0,131,r256_a1_hot50_rep1,256,1,hot50,1,1.0,0.0,13,256,122.40000069141388
0,132,r128_a1_hot50_rep0,128,1,hot50,0,1.0,0.0,48,128,106.20799660682678
0,133,r256_a1_zipf_rep1,256,1,zipf,1,1.0,0.0,13,256,109.76000130176544
0,134,r32_a4_uniform_rep1,32,4,uniform,1,0.25,0.0,22;32;37;45,8;8;8;8,260.9280049800873
0,135,r256_a8_linear_skew_rep0,256,8,linear_skew,0,0.21875,0.4876402041977261,0;5;10;21;27;34;36;50,56;49;42;35;29;22;15;8,534.2720150947571
0,136,r256_a8_hot50_rep1,256,8,hot50,1,0.48828125,1.0985386244347533,17;27;29;32;33;41;54;58,125;19;19;19;19;19;18;18,519.1680192947388
0,137,r64_a8_uniform_rep0,64,8,uniform,0,0.125,0.0,7;11;36;41;44;47;48;51,8;8;8;8;8;8;8;8,472.03201055526733
0,138,r256_a4_uniform_rep2,256,4,uniform,2,0.25,0.0,0;22;24;46,64;64;64;64,278.8800001144409
0,139,r128_a4_hot50_rep2,128,4,hot50,2,0.4921875,0.5594535559365049,0;11;15;55,63;22;22;21,280.44798970222473
0,140,r64_a4_linear_skew_rep1,64,4,linear_skew,1,0.390625,0.4192627457812106,8;9;28;49,25;19;13;7,274.4640111923218
0,141,r32_a4_hot50_rep0,32,4,hot50,0,0.46875,0.5077524002897476,5;35;54;57,15;6;6;5,256.1599910259247
0,142,r128_a4_uniform_rep1,128,4,uniform,1,0.25,0.0,5;9;41;59,32;32;32;32,280.8319926261902
0,143,r32_a16_linear_skew_rep0,32,16,linear_skew,0,0.09375,0.3535533905932738,3;4;5;7;8;9;15;19;21;23;25;30;36;38;45;62,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,892.8319811820984
0,144,r64_a16_uniform_rep0,64,16,uniform,0,0.0625,0.0,3;8;9;10;16;19;23;25;26;27;33;36;51;55;57;59,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,918.3040261268616
0,145,r32_a4_hot50_rep2,32,4,hot50,2,0.46875,0.5077524002897476,10;17;31;45,15;6;6;5,262.59198784828186
0,146,r128_a16_hot50_rep0,128,16,hot50,0,0.4453125,1.5823736126465204,11;12;13;17;18;22;24;33;41;43;47;50;57;60;62;63,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,906.8800210952759
0,147,r32_a16_uniform_rep0,32,16,uniform,0,0.0625,0.0,3;4;5;7;8;9;15;19;21;23;25;30;36;38;45;62,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,892.2240138053894
0,148,r64_a1_uniform_rep1,64,1,uniform,1,1.0,0.0,24,64,113.69600147008896
0,149,r128_a1_uniform_rep0,128,1,uniform,0,1.0,0.0,48,128,103.80800068378448
0,150,r64_a4_hot50_rep0,64,4,hot50,0,0.484375,0.5412658773652742,9;42;56;58,31;11;11;11,272.99201488494873
0,151,r256_a4_zipf_rep2,256,4,zipf,2,0.4765625,0.551653232622179,0;22;24;46,122;62;41;31,275.32801032066345
0,152,r128_a16_zipf_rep1,128,16,zipf,1,0.265625,0.967236721283885,3;6;12;15;21;27;30;33;40;42;45;46;48;52;60;62,34;18;12;9;8;6;6;5;5;4;4;4;4;3;3;3,934.719979763031
0,153,r256_a16_zipf_rep2,256,16,zipf,2,0.28125,1.0404419884116558,1;4;5;14;19;23;25;33;35;37;42;45;52;53;57;59,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,929.6320080757141
0,154,r256_a1_zipf_rep2,256,1,zipf,2,1.0,0.0,34,256,118.65600198507309
0,155,r128_a1_hot50_rep2,128,1,hot50,2,1.0,0.0,38,128,103.00800204277039
0,156,r64_a1_zipf_rep1,64,1,zipf,1,1.0,0.0,24,64,108.03200304508209
0,157,r32_a1_hot50_rep0,32,1,hot50,0,1.0,0.0,37,32,110.84800213575363
0,158,r256_a16_hot50_rep1,256,16,hot50,1,0.47265625,1.6944302139657448,7;16;19;20;21;25;27;34;35;36;40;47;56;57;60;63,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,903.3920168876648
0,159,r256_a8_uniform_rep2,256,8,uniform,2,0.125,0.0,19;23;28;37;55;57;58;60,32;32;32;32;32;32;32;32,520.9280252456665
0,160,r256_a8_zipf_rep1,256,8,zipf,1,0.359375,0.7842131307081003,17;27;29;32;33;41;54;58,92;47;32;24;19;16;14;12,508.2240104675293
0,161,r128_a16_hot50_rep1,128,16,hot50,1,0.4453125,1.5823736126465204,3;6;12;15;21;27;30;33;40;42;45;46;48;52;60;62,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,904.0639996528625
0,162,r32_a4_hot50_rep1,32,4,hot50,1,0.46875,0.5077524002897476,22;32;37;45,15;6;6;5,259.71201062202454
0,163,r32_a4_uniform_rep0,32,4,uniform,0,0.25,0.0,5;35;54;57,8;8;8;8,255.10400533676147
0,164,r64_a8_zipf_rep1,64,8,zipf,1,0.34375,0.7207851621669248,1;10;12;17;30;31;42;43,22;11;8;6;5;4;4;4,479.13599014282227
0,165,r32_a16_hot50_rep2,32,16,hot50,2,0.28125,0.9354143466934853,2;4;11;15;18;19;23;30;32;39;45;47;53;54;58;60,9;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1,892.2240138053894
0,166,r64_a16_uniform_rep2,64,16,uniform,2,0.0625,0.0,0;5;8;14;25;27;33;34;35;36;40;42;43;46;50;56,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,912.5440120697021
0,167,r256_a2_zipf_rep2,256,2,zipf,2,0.6640625,0.328125,27;45,170;86,175.7120043039322
0,168,r64_a4_uniform_rep0,64,4,uniform,0,0.25,0.0,9;42;56;58,16;16;16;16,259.42400097846985
0,169,r64_a16_hot50_rep1,64,16,hot50,1,0.390625,1.3607213160673275,15;18;20;28;29;31;35;36;39;44;45;50;52;53;54;59,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,905.023992061615
0,170,r128_a1_hot50_rep1,128,1,hot50,1,1.0,0.0,48,128,108.41599851846695
0,171,r64_a16_hot50_rep2,64,16,hot50,2,0.390625,1.3607213160673275,0;5;8;14;25;27;33;34;35;36;40;42;43;46;50;56,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,902.463972568512
0,172,r128_a8_hot50_rep2,128,8,hot50,2,0.4765625,1.0634187204483472,0;6;9;12;25;45;56;60,61;10;10;10;10;9;9;9,479.36001420021057
0,173,r64_a16_linear_skew_rep2,64,16,linear_skew,2,0.109375,0.4330127018922193,0;5;8;14;25;27;33;34;35;36;40;42;43;46;50;56,7;6;6;6;5;5;5;4;4;3;3;3;2;2;2;1,898.2719779014587
0,174,r128_a4_zipf_rep1,128,4,zipf,1,0.46875,0.5326268921581034,5;9;41;59,60;31;21;16,307.0720136165619
0,175,r128_a2_hot50_rep0,128,2,hot50,0,0.5,0.0,9;32,64;64,165.98400473594666
0,176,r256_a16_zipf_rep1,256,16,zipf,1,0.28125,1.0404419884116558,7;16;19;20;21;25;27;34;35;36;40;47;56;57;60;63,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,929.9520254135132
0,177,r32_a1_linear_skew_rep0,32,1,linear_skew,0,1.0,0.0,37,32,116.48000031709671
0,178,r128_a16_linear_skew_rep0,128,16,linear_skew,0,0.109375,0.4759858191164943,11;12;13;17;18;22;24;33;41;43;47;50;57;60;62;63,14;13;13;12;11;10;9;8;8;7;6;5;4;3;3;2,903.9040207862854
0,179,r32_a4_linear_skew_rep1,32,4,linear_skew,1,0.375,0.3644344934278313,22;32;37;45,12;9;7;4,259.8400115966797
0,180,r32_a1_zipf_rep2,32,1,zipf,2,1.0,0.0,10,32,110.6560006737709
0,181,r64_a8_uniform_rep1,64,8,uniform,1,0.125,0.0,1;10;12;17;30;31;42;43,8;8;8;8;8;8;8;8,472.83199429512024
0,182,r256_a4_hot50_rep2,256,4,hot50,2,0.49609375,0.5683291712335379,0;22;24;46,127;43;43;43,277.8240144252777
0,183,r256_a4_zipf_rep1,256,4,zipf,1,0.4765625,0.551653232622179,36;50;54;61,122;62;41;31,275.7120132446289
0,184,r32_a1_hot50_rep2,32,1,hot50,2,1.0,0.0,10,32,109.76000130176544
0,185,r64_a2_zipf_rep2,64,2,zipf,2,0.65625,0.3125,45;50,42;22,165.95199704170227
0,186,r256_a4_uniform_rep0,256,4,uniform,0,0.25,0.0,6;27;28;50,64;64;64;64,279.58399057388306
0,187,r64_a1_hot50_rep2,64,1,hot50,2,1.0,0.0,58,64,107.10400342941284
0,188,r32_a1_linear_skew_rep2,32,1,linear_skew,2,1.0,0.0,10,32,107.07200318574905
0,189,r256_a2_zipf_rep1,256,2,zipf,1,0.6640625,0.328125,1;5,170;86,163.13600540161133
0,190,r64_a4_uniform_rep1,64,4,uniform,1,0.25,0.0,8;9;28;49,16;16;16;16,258.91199707984924
0,191,r128_a1_zipf_rep1,128,1,zipf,1,1.0,0.0,48,128,102.7199998497963
0,192,r64_a1_linear_skew_rep2,64,1,linear_skew,2,1.0,0.0,58,64,107.26399719715118
