strategy,samples,seq_len,top_k,byte_saving,mean_ppl,mean_kl_vs_full,local_relative_mse,ppl_delta
full,8,96,2,0.0,41651.790771484375,0.0,0.0,0.0
uniform_int4,8,96,2,0.75,40932.71337890625,0.1265859929844737,0.020383757080821716,-719.077392578125
rankk_int4,8,96,2,0.375,41009.17431640625,0.04896411416120827,0.00701433680852589,-642.616455078125
rank1_int4,8,96,2,0.375,41764.03564453125,0.09708486078307033,0.013469325682925033,112.244873046875
rankk_drop,8,96,2,0.5,41250.086181640625,0.6727854907512665,0.3361390725921069,-401.70458984375
rankk_drop_renorm,8,96,2,0.5,39365.554443359375,1.098425105214119,0.6601367066016853,-2286.236328125
rank1_drop,8,96,2,0.5,43237.61572265625,1.5687235966324806,0.6554047766853761,1585.824951171875
