layer,rank,count,mean_share,median_share,p75_share,p90_share,rank1_over_rankk_median
0,1,124,0.6046213507652283,0.5922986268997192,0.6487219929695129,0.7232829928398132,
0,2,124,0.3953786790370941,0.3995313346385956,0.4575267732143402,0.4838261008262634,1.4527755975723267
1,1,124,0.5645006895065308,0.5469695329666138,0.592472493648529,0.6440744400024414,
1,2,124,0.435499370098114,0.4524664282798767,0.4717139005661011,0.48649150133132935,1.2073570489883423
