block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
8,1,24.159999564290047,86.11200004816055,23.552000522613525,63.968002796173096
9,2,24.000000208616257,84.73599702119827,23.391999304294586,65.88800251483917
9,128,24.032000452280045,91.45600348711014,24.57600086927414,69.11999732255936
9,1,23.16799946129322,82.91199803352356,21.695999428629875,63.45599889755249
9,16,23.135999217629433,84.1279998421669,26.496000587940216,67.03999638557434
9,8,23.520000278949738,96.41599655151367,25.855999439954758,64.19199705123901
9,512,24.639999493956566,89.56799656152725,21.95199951529503,70.75200229883194
9,4,23.520000278949738,89.05600011348724,24.57600086927414,69.08799707889557
9,2048,38.72000053524971,88.60799670219421,24.54400062561035,69.2799985408783
9,32,24.064000695943832,89.05600011348724,26.688000187277794,64.15999680757523
9,64,24.351999163627625,86.91199868917465,24.73600022494793,66.59200042486191
9,1024,28.255999088287354,89.37600255012512,23.80800060927868,70.68800181150436
9,4096,43.296001851558685,94.4959968328476,30.33600002527237,72.12799787521362
9,256,25.087999179959297,90.33600240945816,27.744000777602196,70.62400132417679
10,8,23.744000121951103,91.23200178146362,25.34399926662445,66.49599969387054
10,32,23.679999634623528,85.75999736785889,26.208000257611275,62.94400244951248
10,1,22.87999913096428,85.95199882984161,22.943999618291855,64.2239972949028
10,4,22.943999618291855,86.62399649620056,24.12799932062626,66.81600213050842
10,1024,27.904000133275986,88.92799913883209,22.52800017595291,71.32799923419952
10,128,24.57600086927414,91.16800129413605,26.688000187277794,68.92800331115723
10,16,24.4159996509552,87.8399983048439,25.66399984061718,66.78400188684464
10,2048,37.408001720905304,87.26400136947632,24.447999894618988,69.69600170850754
10,512,22.048000246286392,86.20800077915192,23.00800010561943,69.76000219583511
10,2,24.57600086927414,82.11199939250946,22.463999688625336,67.07199662923813
10,64,30.368000268936157,88.48000317811966,25.95200017094612,64.19199705123901
10,4096,43.87199878692627,93.40800344944,30.271999537944794,69.76000219583511
10,256,23.584000766277313,92.38400310277939,25.21600015461445,67.23199784755707
11,2,24.768000468611717,84.51200276613235,22.752000018954277,65.0240033864975
11,512,23.135999217629433,91.67999774217606,22.272000089287758,68.28799843788147
11,1,23.584000766277313,82.33600109815598,24.288000538945198,66.14399701356888
11,4,23.64799939095974,86.2400010228157,26.688000187277794,66.43199920654297
11,4096,42.847998440265656,94.27200257778168,31.39200061559677,68.31999868154526
11,64,24.032000452280045,88.06400001049042,25.631999596953392,64.96000289916992
11,8,23.679999634623528,84.51200276613235,27.008000761270523,66.3359984755516
11,32,23.04000034928322,93.98400038480759,25.855999439954758,66.11199676990509
11,128,24.57600086927414,91.10400080680847,24.383999407291412,67.32799857854843
11,16,21.536000072956085,84.28800106048584,25.98400041460991,65.79200178384781
11,256,24.191999807953835,92.57599711418152,25.151999667286873,67.1359971165657
11,1024,28.224000707268715,87.0399996638298,22.5600004196167,69.98399645090103
11,2048,37.856001406908035,92.22400188446045,23.072000592947006,68.25599819421768
12,512,25.631999596953392,92.12800115346909,22.495999932289124,68.44799965620041
12,128,24.639999493956566,88.06400001049042,24.86399933695793,67.10399687290192
12,2,23.80800060927868,85.85599809885025,22.143999114632607,65.5680000782013
12,32,25.119999423623085,85.34400165081024,24.89599958062172,63.10400366783142
12,1,23.840000852942467,82.07999914884567,23.455999791622162,66.880002617836
12,2048,38.047999143600464,90.4960036277771,24.607999250292778,71.1359977722168
12,8,24.70399998128414,87.93599903583527,27.2000003606081,63.840001821517944
12,64,22.463999688625336,88.8959988951683,26.75200067460537,63.77600133419037
12,16,23.296000435948372,88.3840024471283,24.86399933695793,64.7360011935234
12,1024,33.695999532938,87.42400258779526,23.64799939095974,70.30399888753891
12,4096,44.256001710891724,92.79999881982803,31.71199932694435,69.60000097751617
12,4,23.64799939095974,87.99999952316284,24.12799932062626,64.38399851322174
12,256,24.639999493956566,90.08000046014786,24.639999493956566,68.25599819421768
13,1024,28.672000393271446,87.26400136947632,24.831999093294144,68.64000111818314
13,16,22.84800074994564,86.97599917650223,24.70399998128414,66.52799993753433
13,2048,37.43999823927879,90.36800265312195,22.463999688625336,68.35199892520905
13,64,23.871999233961105,89.50400352478027,24.320000782608986,65.79200178384781
13,128,24.191999807953835,89.56799656152725,24.639999493956566,67.391999065876
13,512,24.09599907696247,85.08799970149994,22.431999444961548,68.96000355482101
13,4,23.231999948620796,86.84799820184708,24.480000138282776,66.6240006685257
13,1,24.09599907696247,83.90399813652039,22.175999358296394,65.31199812889099
13,32,23.615999147295952,84.3840017914772,25.407999753952026,65.40799885988235
13,8,24.480000138282776,86.01599931716919,25.855999439954758,66.97600334882736
13,2,23.135999217629433,89.9839997291565,24.831999093294144,65.11999666690826
13,4096,44.51199993491173,92.76799857616425,31.168000772595406,76.92799717187881
13,256,24.54400062561035,93.47199648618698,25.760000571608543,68.92800331115723
14,2048,38.36800158023834,93.59999746084213,24.351999163627625,68.00000369548798
14,256,23.64799939095974,90.46400338411331,24.89599958062172,69.34399902820587
14,2,24.447999894618988,84.70399677753448,22.36800082027912,63.19999694824219
14,32,22.624000906944275,87.10400015115738,26.847999542951584,64.80000168085098
14,4096,42.59200021624565,90.7839983701706,30.62400035560131,72.35199958086014
14,1,24.09599907696247,84.48000252246857,22.431999444961548,64.60800021886826
14,1024,29.791999608278275,88.32000195980072,24.639999493956566,67.45599955320358
14,512,24.607999250292778,88.25600147247314,23.423999547958374,66.27199798822403
14,4,22.016000002622604,89.9839997291565,24.73600022494793,63.58399987220764
14,128,24.191999807953835,91.07200056314468,26.208000257611275,69.023996591568
14,16,23.32800067961216,88.79999816417694,25.18399991095066,64.67200070619583
14,64,24.4159996509552,85.11999994516373,25.18399991095066,63.26399743556976
14,8,23.423999547958374,89.50400352478027,26.59199945628643,64.92800265550613
15,128,24.639999493956566,92.6399976015091,25.536000728607178,67.26399809122086
15,2048,37.151999771595,87.39200234413147,24.57600086927414,71.26399874687195
15,4096,43.007999658584595,95.551997423172,31.968001276254654,69.56800073385239
15,1,23.744000121951103,84.41600203514099,22.5600004196167,64.38399851322174
15,16,24.064000695943832,85.4720026254654,28.12799997627735,64.2239972949028
15,512,24.800000712275505,87.0399996638298,22.6879995316267,67.64800101518631
15,2,22.52800017595291,83.93599838018417,22.816000506281853,67.45599955320358
15,4,23.711999878287315,84.60800349712372,26.59199945628643,65.69600105285645
15,8,21.215999498963356,89.59999680519104,25.98400041460991,64.38399851322174
15,1024,29.40800040960312,87.96799927949905,24.032000452280045,68.4799998998642
15,32,23.552000522613525,86.71999722719193,27.008000761270523,64.51199948787689
15,256,24.000000208616257,90.97599983215332,24.768000468611717,69.43999975919724
15,64,23.711999878287315,86.62399649620056,25.536000728607178,64.83200192451477
16,16,22.112000733613968,84.99199897050858,25.855999439954758,66.59200042486191
16,256,24.320000782608986,91.36000275611877,26.367999613285065,73.44000041484833
16,128,23.96799996495247,92.06400066614151,24.191999807953835,69.023996591568
16,512,24.70399998128414,87.13600039482117,23.552000522613525,70.52800059318542
16,2,24.25600029528141,83.64800363779068,23.072000592947006,65.8240020275116
16,4,23.64799939095974,88.06400001049042,25.280000641942024,65.63200056552887
16,32,24.191999807953835,86.11200004816055,25.407999753952026,64.70400094985962
16,64,23.04000034928322,88.57599645853043,26.91200003027916,64.35199826955795
16,1024,28.960000723600388,87.20000088214874,24.032000452280045,67.52000004053116
16,4096,42.047999799251556,96.63999825716019,31.136000528931618,69.15199756622314
16,8,23.80800060927868,87.80799806118011,25.79200081527233,62.94400244951248
16,1,22.207999601960182,87.10400015115738,21.60000056028366,64.06400352716446
16,2048,38.24000060558319,88.128000497818,24.25600029528141,68.89600306749344
17,256,24.768000468611717,94.87999975681305,26.72000043094158,68.57600063085556
17,8,24.25600029528141,84.09599959850311,25.21600015461445,65.63200056552887
17,4,23.903999477624893,87.77599781751633,25.312000885605812,63.551999628543854
17,32,21.983999758958817,84.70399677753448,25.567999109625816,66.78400188684464
17,512,24.064000695943832,90.33600240945816,22.52800017595291,68.06399673223495
17,64,23.93599972128868,85.24800091981888,26.367999613285065,64.99200314283371
17,1024,28.351999819278717,87.3280018568039,22.336000576615334,69.56800073385239
17,2,22.71999977529049,83.03999900817871,22.752000018954277,69.08799707889557
17,128,24.351999163627625,92.6399976015091,24.927999824285507,67.55200028419495
17,4096,43.74400153756142,91.839998960495,31.295999884605408,69.2799985408783
17,1,24.159999564290047,81.98399841785431,24.927999824285507,65.76000154018402
17,16,23.93599972128868,84.60800349712372,24.70399998128414,65.69600105285645
17,2048,36.67199984192848,89.85599875450134,23.423999547958374,72.31999933719635
18,256,24.12799932062626,90.62399715185165,25.50400048494339,69.7920024394989
18,2,24.960000067949295,84.6719965338707,24.607999250292778,64.44799900054932
