global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
13,0,13,causal_no_hysteresis,32,19,0:4;0:7;1:4;1:5;1:6;1:7;2:4;2:7;3:4;3:5;3:6;3:7;4:0;5:0;5:1;5:2;5:3;6:0;7:0,50152,30611,0.6103644919444887,18042016.0,25878432.0,4051116.0,3359704.0,162.04464,967,33.42015981674194,32317.29454278946,33.42015981674194,167.80831981674194,7734.0,7851.0
14,0,14,causal_no_hysteresis,32,22,0:4;0:7;1:4;1:7;2:4;2:5;2:6;2:7;3:4;3:7;4:0;4:1;4:2;4:3;5:0;5:3;6:0;6:3;7:0;7:1;7:2;7:3,50159,37082,0.7392890607866983,16389052.0,25882044.0,4192500.0,2687564.0,167.7,1169,33.42015981674194,39068.16682577133,33.42015981674194,140.92271981674196,7123.0,8125.0
15,0,15,causal_no_hysteresis,32,25,0:4;0:7;1:4;1:7;2:4;2:5;2:6;2:7;3:4;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,50409,41369,0.8206669443948501,15420580.0,26011044.0,4030476.0,2487008.0,161.21904,1301,33.42015981674194,43479.62792158127,33.42015981674194,132.90047981674195,6840.0,7811.0
16,1,0,causal_no_hysteresis,32,22,0:4;0:7;1:4;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;5:0;5:1;6:0;6:1;6:2;6:3;7:0;7:1,51723,36677,0.7091042669605399,17299756.0,26689068.0,4388580.0,3092300.0,175.5432,1156,33.42015981674194,38633.70474815369,33.42015981674194,157.11215981674195,8505.0,7909.0
17,1,1,causal_no_hysteresis,32,22,0:5;0:7;1:4;1:5;1:6;1:7;2:5;2:7;3:5;3:7;4:0;4:2;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:2,51222,37381,0.7297840771543478,16861016.0,26430552.0,4008804.0,2844144.0,160.35216,1181,33.42015981674194,39469.208743572235,33.42015981674194,147.18591981674194,7769.0,7393.0
18,1,2,causal_no_hysteresis,32,22,0:5;0:7;1:4;1:5;1:6;1:7;2:5;2:7;3:4;3:5;3:6;3:7;4:0;5:0;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,52274,37888,0.7247962658300493,17274056.0,26973384.0,4748748.0,2784788.0,189.94992,1195,33.42015981674194,39937.09098100662,33.42015981674194,144.81167981674196,9203.0,7310.0
19,1,3,causal_no_hysteresis,32,24,0:4;0:5;0:6;0:7;1:5;1:6;1:7;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:2,52264,41146,0.7872723098117251,16434848.0,26968224.0,4088784.0,2654716.0,163.55136,1299,33.42015981674194,43412.787601947784,33.42015981674194,139.60879981674196,7924.0,7607.0
20,1,4,causal_no_hysteresis,32,22,0:4;0:5;0:6;0:7;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;5:0;6:0;7:0;7:1;7:2;7:3,51823,36047,0.6955791829882485,17512636.0,26740668.0,4016028.0,3462300.0,160.64112,1136,33.42015981674194,37965.30155181885,33.42015981674194,171.91215981674193,7783.0,7428.0
21,1,5,causal_no_hysteresis,32,24,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:5;2:6;2:7;3:5;3:6;3:7;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:2,52105,40945,0.7858171000863641,16404260.0,26886180.0,3790020.0,2665420.0,151.6008,1290,33.42015981674194,43112.00616359711,33.42015981674194,140.03695981674196,7080.0,7345.0
22,1,6,causal_no_hysteresis,32,25,0:4;0:5;0:6;0:7;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:2,52109,41624,0.798787157688691,16232500.0,26888244.0,3879288.0,2778240.0,155.17152,1313,33.42015981674194,43880.66983938217,33.42015981674194,144.54975981674193,6958.0,7518.0
