global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
30,1,14,bf16_reference,32,0,,51176,0,0.0,26406816.0,26406816.0,3988680.0,3988680.0,159.5472,0,0.0,0.0,0.0,159.5472,7144.0,7730.0
31,1,15,bf16_reference,32,0,,51512,0,0.0,26580192.0,26580192.0,3930372.0,3930372.0,157.21488,0,0.0,0.0,0.0,157.21488,7159.0,7617.0
32,2,0,bf16_reference,32,0,,47352,0,0.0,24433632.0,24433632.0,3919020.0,3919020.0,156.7608,0,0.0,0.0,0.0,156.7608,7595.0,7298.0
33,2,1,bf16_reference,32,0,,47572,0,0.0,24547152.0,24547152.0,4107876.0,4107876.0,164.31504,0,0.0,0.0,0.0,164.31504,7588.0,7961.0
34,2,2,bf16_reference,32,0,,47767,0,0.0,24647772.0,24647772.0,4517580.0,4517580.0,180.7032,0,0.0,0.0,0.0,180.7032,8755.0,7875.0
35,2,3,bf16_reference,32,0,,48052,0,0.0,24794832.0,24794832.0,4276608.0,4276608.0,171.06432,0,0.0,0.0,0.0,171.06432,7359.0,8288.0
36,2,4,bf16_reference,32,0,,47572,0,0.0,24547152.0,24547152.0,3961332.0,3961332.0,158.45328,0,0.0,0.0,0.0,158.45328,7212.0,7677.0
37,2,5,bf16_reference,32,0,,47659,0,0.0,24592044.0,24592044.0,4148124.0,4148124.0,165.92496,0,0.0,0.0,0.0,165.92496,6784.0,8039.0
38,2,6,bf16_reference,32,0,,48020,0,0.0,24778320.0,24778320.0,4057824.0,4057824.0,162.31296,0,0.0,0.0,0.0,162.31296,6622.0,7864.0
39,2,7,bf16_reference,32,0,,48307,0,0.0,24926412.0,24926412.0,4118196.0,4118196.0,164.72784,0,0.0,0.0,0.0,164.72784,7199.0,7981.0
40,2,8,bf16_reference,32,0,,47848,0,0.0,24689568.0,24689568.0,4118196.0,4118196.0,164.72784,0,0.0,0.0,0.0,164.72784,7034.0,7981.0
41,2,9,bf16_reference,32,0,,47705,0,0.0,24615780.0,24615780.0,4113552.0,4113552.0,164.54208,0,0.0,0.0,0.0,164.54208,7221.0,7972.0
42,2,10,bf16_reference,32,0,,48104,0,0.0,24821664.0,24821664.0,3898896.0,3898896.0,155.95584,0,0.0,0.0,0.0,155.95584,7059.0,7556.0
43,2,11,bf16_reference,32,0,,47926,0,0.0,24729816.0,24729816.0,4204368.0,4204368.0,168.17472,0,0.0,0.0,0.0,168.17472,7102.0,8148.0
44,2,12,bf16_reference,32,0,,48235,0,0.0,24889260.0,24889260.0,4196112.0,4196112.0,167.84448,0,0.0,0.0,0.0,167.84448,7564.0,8132.0
45,2,13,bf16_reference,32,0,,47919,0,0.0,24726204.0,24726204.0,3941724.0,3941724.0,157.66896,0,0.0,0.0,0.0,157.66896,6847.0,7639.0
46,2,14,bf16_reference,32,0,,47553,0,0.0,24537348.0,24537348.0,3750804.0,3750804.0,150.03216,0,0.0,0.0,0.0,150.03216,6433.0,7269.0
47,2,15,bf16_reference,32,0,,48075,0,0.0,24806700.0,24806700.0,4206948.0,4206948.0,168.27792,0,0.0,0.0,0.0,168.27792,6717.0,8153.0
48,3,0,bf16_reference,32,0,,47325,0,0.0,24419700.0,24419700.0,3936564.0,3936564.0,157.46256,0,0.0,0.0,0.0,157.46256,7629.0,6509.0
49,3,1,bf16_reference,32,0,,47614,0,0.0,24568824.0,24568824.0,3858132.0,3858132.0,154.32528,0,0.0,0.0,0.0,154.32528,7477.0,6975.0
50,3,2,bf16_reference,32,0,,46815,0,0.0,24156540.0,24156540.0,4391160.0,4391160.0,175.6464,0,0.0,0.0,0.0,175.6464,8510.0,6721.0
51,3,3,bf16_reference,32,0,,46719,0,0.0,24107004.0,24107004.0,3715716.0,3715716.0,148.62864,0,0.0,0.0,0.0,148.62864,7201.0,7094.0
52,3,4,bf16_reference,32,0,,47019,0,0.0,24261804.0,24261804.0,3770412.0,3770412.0,150.81648,0,0.0,0.0,0.0,150.81648,7307.0,6537.0
53,3,5,bf16_reference,32,0,,47073,0,0.0,24289668.0,24289668.0,3509316.0,3509316.0,140.37264,0,0.0,0.0,0.0,140.37264,6630.0,6801.0
54,3,6,bf16_reference,32,0,,47114,0,0.0,24310824.0,24310824.0,3399924.0,3399924.0,135.99696,0,0.0,0.0,0.0,135.99696,6268.0,6589.0
55,3,7,bf16_reference,32,0,,47062,0,0.0,24283992.0,24283992.0,3525312.0,3525312.0,141.01248,0,0.0,0.0,0.0,141.01248,6815.0,6832.0
56,3,8,bf16_reference,32,0,,46562,0,0.0,24025992.0,24025992.0,3496416.0,3496416.0,139.85664,0,0.0,0.0,0.0,139.85664,6628.0,6776.0
57,3,9,bf16_reference,32,0,,47366,0,0.0,24440856.0,24440856.0,3572268.0,3572268.0,142.89072,0,0.0,0.0,0.0,142.89072,6923.0,6797.0
58,3,10,bf16_reference,32,0,,47222,0,0.0,24366552.0,24366552.0,3546984.0,3546984.0,141.87936,0,0.0,0.0,0.0,141.87936,6874.0,6591.0
59,3,11,bf16_reference,32,0,,47174,0,0.0,24341784.0,24341784.0,3633156.0,3633156.0,145.32624,0,0.0,0.0,0.0,145.32624,6775.0,7041.0
60,3,12,bf16_reference,32,0,,47311,0,0.0,24412476.0,24412476.0,3671340.0,3671340.0,146.8536,0,0.0,0.0,0.0,146.8536,7115.0,6879.0
61,3,13,bf16_reference,32,0,,47287,0,0.0,24400092.0,24400092.0,3638832.0,3638832.0,145.55328,0,0.0,0.0,0.0,145.55328,7052.0,6667.0
62,3,14,bf16_reference,32,0,,47413,0,0.0,24465108.0,24465108.0,3424176.0,3424176.0,136.96704,0,0.0,0.0,0.0,136.96704,6630.0,6636.0
63,3,15,bf16_reference,32,0,,47580,0,0.0,24551280.0,24551280.0,3570720.0,3570720.0,142.8288,0,0.0,0.0,0.0,142.8288,6646.0,6920.0
