cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,1.8433569654909219,0.9375,1.9662474298569834,16,1.9911263827234507,0.17574814135829608,,
1,0,steady,6,True,COMPLETE,1.657891213118398,0.875,1.894732814992455,16,2.050519347190857,0.18342894725501535,0.4110514322916667,5.975756514817476
2,0,bursty,6,False,COMPLETE,1.6006910835044244,0.875,1.8293612382907707,16,2.0643244944512844,0.1837152605255445,,
3,0,bursty,6,True,COMPLETE,1.4759896370401195,0.8125,1.816602630203224,16,2.1354119051247835,0.18613941011329493,0.4110514322916667,5.975756514817476
