primary_feature_group,quota_token_fraction,baseline_p95_kl,predicted_selected_requests,predicted_p95_kl,predicted_p95_reduction_pct,random_p95_kl_mean,random_p95_reduction_pct,oracle_p95_kl,oracle_p95_reduction_pct
post_prefill_all,0.1,0.012582206256746291,6,0.0117989634904335,6.2250033923329955,0.012482246115728594,0.7944563852949171,0.010366496373349259,17.609867762333174
post_prefill_all,0.25,0.012582206256746291,16,0.01104843480380496,12.190004055282111,0.012077995304591966,4.007333387051892,0.009254151770449024,26.450484266325237
post_prefill_all,0.5,0.012582206256746291,32,0.009551329124630862,24.08859837669838,0.011088852884201507,11.868771994928018,0.008261973510576939,34.33605091200076
