model,detect_frac,origin_mode,detection_accuracy,adaptive_causal_saving,adaptive_post_warmup_saving,always_structural_profile_saving,always_causal_prev_step_saving,always_random_saving,genie_regime_saving,adaptive_regret_vs_genie
llmjp,0.1,balanced,0.20833333333333334,0.05840491806235252,0.05229506077006566,0.03915854316147402,0.08651069532722515,0.12048205776442837,0.12058220982030815,0.06217729175795564
llmjp,0.1,hotspot,0.9583333333333334,0.22761171619061807,0.23213071183228198,0.23338093724841324,0.23237465620461586,0.12459322834838667,0.23338093724841324,0.005769221057795172
llmjp,0.2,balanced,0.9583333333333334,0.11732870686115116,0.11563943569220425,0.03915854316147402,0.08651069532722515,0.12048205776442837,0.12058220982030815,0.003253502959157009
llmjp,0.2,hotspot,0.9166666666666666,0.21590379763000514,0.22999920593751944,0.23338093724841324,0.23237465620461586,0.12459322834838667,0.23338093724841324,0.0174771396184081
llmjp,0.3,balanced,1.0,0.12058789580492495,0.1196643008170077,0.03915854316147402,0.08651069532722515,0.12048205776442837,0.12058220982030815,-5.685984616786895e-06
llmjp,0.3,hotspot,0.9166666666666666,0.20483335183362997,0.23065090978969013,0.23338093724841324,0.23237465620461586,0.12459322834838667,0.23338093724841324,0.028547585414783267
llmjp,0.5,balanced,1.0,0.12042905329901228,0.11977982128923044,0.03915854316147402,0.08651069532722515,0.12048205776442837,0.12058220982030815,0.00015315652129587373
llmjp,0.5,hotspot,1.0,0.17458255080521182,0.23494198699074897,0.23338093724841324,0.23237465620461586,0.12459322834838667,0.23338093724841324,0.0587983864432014
