block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
21,4096,114.68800157308578,155.45600652694702,62.84800171852112,106.72000050544739
21,32,26.59199945628643,86.5280032157898,25.087999179959297,66.65600091218948
21,2048,64.60800021886826,106.27199709415436,43.296001851558685,74.33599978685379
21,512,40.063999593257904,89.28000181913376,23.679999634623528,68.06399673223495
21,256,26.11199952661991,91.67999774217606,24.607999250292778,68.12799721956253
21,16,28.255999088287354,88.639996945858,26.240000501275063,64.60800021886826
21,8,24.57600086927414,88.06400001049042,25.02400055527687,65.85600227117538
21,4,25.280000641942024,87.20000088214874,27.23200060427189,246.46399915218353
22,128,34.36800092458725,113.98400366306305,24.831999093294144,69.69600170850754
22,64,28.9280004799366,93.79199892282486,27.2000003606081,70.27199864387512
22,4,24.89599958062172,86.65599673986435,26.559999212622643,65.98400324583054
22,1,23.840000852942467,84.95999872684479,25.919999927282333,67.58400052785873
22,2,26.496000587940216,84.83199775218964,25.05600079894066,65.50399959087372
22,256,29.472000896930695,87.16800063848495,24.54400062561035,70.0799971818924
22,32,26.75200067460537,89.9519994854927,25.919999927282333,64.38399851322174
22,1024,49.31199923157692,96.99200093746185,32.35200047492981,68.51200014352798
22,512,38.30400109291077,88.16000074148178,24.54400062561035,70.65600156784058
22,4096,115.74400216341019,146.43199741840363,63.231997191905975,107.29599744081497
22,16,29.983999207615852,86.27200126647949,28.00000086426735,65.24799764156342
22,2048,66.880002617836,107.19999670982361,44.096000492572784,73.82400333881378
22,8,26.559999212622643,95.74399888515472,26.11199952661991,64.70400094985962
23,16,24.288000538945198,85.91999858617783,24.639999493956566,64.41599875688553
23,4,23.903999477624893,89.72799777984619,25.536000728607178,63.35999816656113
23,64,26.528000831604004,90.81599861383438,24.639999493956566,70.65600156784058
23,2,23.615999147295952,84.99199897050858,27.96800062060356,66.20799750089645
23,1024,49.72799867391586,95.10400146245956,32.83200040459633,70.592001080513
23,8,21.663999184966087,86.68799698352814,26.72000043094158,66.0799965262413
23,512,39.68000039458275,88.03199976682663,24.320000782608986,68.83200258016586
23,4096,114.656001329422,157.44000673294067,62.81600147485733,106.46399855613708
23,1,23.264000192284584,86.43200248479843,25.887999683618546,68.06399673223495
23,32,27.23200060427189,85.02399921417236,25.631999596953392,64.80000168085098
23,128,24.639999493956566,93.50399672985077,23.840000852942467,70.592001080513
23,2048,65.95200300216675,104.73600029945374,44.35199871659279,72.86400347948074
23,256,29.69600073993206,89.37600255012512,23.744000121951103,75.68000257015228
24,4096,115.39199948310852,157.82399475574493,64.4799992442131,92.86399930715561
24,64,27.424000203609467,89.15200084447861,25.599999353289604,70.56000083684921
24,8,24.54400062561035,86.81599795818329,24.73600022494793,64.60800021886826
24,1,23.32800067961216,86.27200126647949,25.05600079894066,66.6240006685257
24,2,25.887999683618546,89.02399986982346,25.887999683618546,63.968002796173096
24,16,24.032000452280045,91.00800007581711,25.855999439954758,63.519999384880066
24,512,37.88800165057182,87.45600283145905,23.48800003528595,71.74400240182877
24,32,27.327999472618103,87.16800063848495,25.37599951028824,64.38399851322174
24,256,27.904000133275986,87.00799942016602,25.087999179959297,69.69600170850754
24,2048,64.96000289916992,105.15200346708298,43.327998369932175,70.97599655389786
24,1024,48.67200180888176,95.93600034713745,31.295999884605408,69.60000097751617
24,128,25.05600079894066,91.39200299978256,26.91200003027916,67.87200272083282
24,4,24.12799932062626,87.90399879217148,24.383999407291412,65.37599861621857
25,128,29.503999277949333,89.72799777984619,28.192000463604927,70.68800181150436
25,1,23.744000121951103,87.96799927949905,24.639999493956566,65.66400080919266
25,1024,50.04800111055374,94.4959968328476,32.06399828195572,68.70400160551071
25,512,39.99999910593033,90.87999910116196,23.64799939095974,68.00000369548798
25,64,27.51999907195568,88.76799792051315,24.351999163627625,69.85600292682648
25,4,21.824000403285027,85.1840004324913,25.696000084280968,66.52799993753433
25,2048,66.46399945020676,107.29599744081497,43.455999344587326,70.27199864387512
25,32,28.704000636935234,88.25600147247314,27.456000447273254,64.4799992442131
25,16,23.615999147295952,87.93599903583527,27.264000847935677,67.55200028419495
25,256,28.12799997627735,88.19200098514557,23.296000435948372,70.11199742555618
25,8,27.39199995994568,87.67999708652496,25.50400048494339,63.968002796173096
25,2,23.96799996495247,87.87199854850769,26.399999856948853,65.47199934720993
25,4096,115.07199704647064,158.07999670505524,61.344001442193985,100.38399696350098
