model,detect_frac,detection_accuracy,adaptive_causal_saving,adaptive_post_warmup_saving,always_structural_profile_saving,always_causal_prev_step_saving,always_random_saving,genie_regime_saving,adaptive_regret_vs_genie
llmjp,0.1,0.5833333333333334,0.1430083171264853,0.14221288630117382,0.13626974020494362,0.1594426757659205,0.12253764305640752,0.1769815735343607,0.03397325640787541
llmjp,0.2,0.9375,0.16661625224557816,0.17281932081486184,0.13626974020494362,0.1594426757659205,0.12253764305640752,0.1769815735343607,0.010365321288782555
llmjp,0.3,0.9583333333333334,0.16271062381927745,0.1751576053033489,0.13626974020494362,0.1594426757659205,0.12253764305640752,0.1769815735343607,0.01427094971508324
llmjp,0.5,1.0,0.14750580205211206,0.17736090413998973,0.13626974020494362,0.1594426757659205,0.12253764305640752,0.1769815735343607,0.02947577148224864
