layer,rank,count,mean_share,median_share,p75_share,p90_share,rank1_over_rankk_median
2,5,13463,0.06941460072994232,0.06890779733657837,0.07844235002994537,0.08813562989234924,
2,6,13463,0.060760948807001114,0.060566842555999756,0.06891874223947525,0.07736773043870926,
2,7,13463,0.0541715994477272,0.053923070430755615,0.06189283728599548,0.06948794424533844,
2,8,13463,0.04860034957528114,0.04840715602040291,0.055690500885248184,0.062424495816230774,
2,9,13463,0.04410773888230324,0.044058624655008316,0.05076582357287407,0.057149264961481094,
2,10,13463,0.040248218923807144,0.039816368371248245,0.046289678663015366,0.05252374708652496,
2,11,13463,0.0367736779153347,0.03641510754823685,0.0426940843462944,0.048350587487220764,
2,12,13463,0.033730119466781616,0.03342678025364876,0.03918307274580002,0.04478880390524864,
2,13,13463,0.03117111697793007,0.030729711055755615,0.03631296753883362,0.04176870733499527,
2,14,13463,0.028784455731511116,0.028339717537164688,0.03374696522951126,0.03883196786046028,
2,15,13463,0.026724383234977722,0.026211177930235863,0.03133130818605423,0.036289554089307785,
2,16,13463,0.024863936007022858,0.024357253685593605,0.02928963303565979,0.03399278596043587,7.254891395568848
3,1,13463,0.2235950529575348,0.203395813703537,0.2645420432090759,0.34101709723472595,
3,2,13463,0.13387718796730042,0.12837658822536469,0.15335559844970703,0.18100620806217194,
3,3,13463,0.10223517566919327,0.09890662133693695,0.11550158262252808,0.13372625410556793,
3,4,13463,0.08092457801103592,0.08030308037996292,0.0927276611328125,0.10503952205181122,
3,5,13463,0.06774459034204483,0.06728813052177429,0.07768763601779938,0.08795706182718277,
3,6,13463,0.0585908405482769,0.05833311378955841,0.0676480084657669,0.07606864720582962,
3,7,13463,0.051097892224788666,0.050911881029605865,0.05893378704786301,0.06688854843378067,
3,8,13463,0.04509752243757248,0.04495064914226532,0.0524890199303627,0.0595308318734169,
3,9,13463,0.04030441865324974,0.04017272964119911,0.04703698679804802,0.05345729738473892,
3,10,13463,0.036322884261608124,0.03615026921033859,0.04257098212838173,0.04845054820179939,
3,11,13463,0.032833557575941086,0.032615792006254196,0.038349032402038574,0.04400734603404999,
3,12,13463,0.02991311065852642,0.0296345092356205,0.03515734523534775,0.040528036653995514,
