cell,repeat,regime,cap,telemetry,status,goodput_rps,slo_attainment,throughput_rps,n_completed,ttft_p50_s,tpot_p50_s,U_mean,C_mean
0,0,steady,6,False,COMPLETE,0.9462621577210232,0.4375,2.1628849319337675,16,2.139283411204815,0.20607928161819777,,
1,0,steady,6,True,COMPLETE,1.2415270899048296,0.5625,2.2071592709419194,16,1.9493877477943897,0.19880529232323169,0.4782516891891892,5.7702220356142195
2,0,bursty,6,False,COMPLETE,1.2699580673086637,0.5625,2.2577032307709572,16,1.9523851908743382,0.19746605542798837,,
3,0,bursty,6,True,COMPLETE,1.2602620259808472,0.5625,2.2404658239659505,16,1.948414271697402,0.19833550540109476,0.4782516891891892,5.7702220356142195
