layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
0,3,6,5440,0.0638587698340416,0.06068994477391243,0.0781809464097023,0.09568281471729279,22282240.0,22282240.0,0.0
0,3,7,5250,0.05588247999548912,0.05310841649770737,0.06849540770053864,0.08557984977960587,21504000.0,21504000.0,0.0
0,3,8,5405,0.049289800226688385,0.046593885868787766,0.060108210891485214,0.07503759115934372,22138880.0,22138880.0,0.0
1,0,1,6777,0.34995052218437195,0.3029834032058716,0.3901386559009552,0.5165592432022095,27758592.0,27758592.0,0.0
1,0,2,5618,0.19434158504009247,0.1792115718126297,0.22619162499904633,0.28324341773986816,23011328.0,23011328.0,0.0
1,0,3,6085,0.13573125004768372,0.12882214784622192,0.15787911415100098,0.19373907148838043,24924160.0,24924160.0,0.0
1,0,4,6485,0.10056988149881363,0.09622953087091446,0.1182917132973671,0.14354953169822693,26562560.0,26562560.0,0.0
1,0,5,6653,0.07836956530809402,0.07652812451124191,0.09531910717487335,0.11294519156217575,27250688.0,27250688.0,0.0
1,0,6,6483,0.06585925072431564,0.06272464990615845,0.08100545406341553,0.09761364012956619,26554368.0,26554368.0,0.0
1,0,7,6271,0.056841280311346054,0.05445711687207222,0.0704023540019989,0.08554118126630783,25686016.0,25686016.0,0.0
1,0,8,6234,0.05037909746170044,0.04837270453572273,0.062362637370824814,0.07666610926389694,25534464.0,25534464.0,0.0
1,1,1,6909,0.3090471923351288,0.2736016511917114,0.3577641546726227,0.48563167452812195,28299264.0,28299264.0,0.0
1,1,2,5767,0.1894712895154953,0.18246720731258392,0.22578158974647522,0.27010589838027954,23621632.0,23621632.0,0.0
1,1,3,5310,0.13188733160495758,0.1268625557422638,0.15735593438148499,0.19849435985088348,21749760.0,21749760.0,0.0
1,1,4,5326,0.0998951867222786,0.09639567881822586,0.12212657183408737,0.15218737721443176,21815296.0,21815296.0,0.0
1,1,5,5524,0.07798729836940765,0.0736016258597374,0.09720022231340408,0.12116488814353943,22626304.0,22626304.0,0.0
1,1,6,5554,0.06427082419395447,0.06068047508597374,0.07812479883432388,0.1000378355383873,22749184.0,22749184.0,0.0
1,1,7,5891,0.0553622730076313,0.05220232903957367,0.0667760819196701,0.0852942168712616,24129536.0,24129536.0,0.0
1,1,8,6293,0.04705871269106865,0.04544185847043991,0.05829104408621788,0.07330365478992462,25776128.0,25776128.0,0.0
1,2,1,4951,0.3034304678440094,0.2869755029678345,0.3627363443374634,0.44576841592788696,20279296.0,20279296.0,0.0
1,2,2,6612,0.19715020060539246,0.1915646493434906,0.23791708052158356,0.2873160243034363,27082752.0,27082752.0,0.0
1,2,3,7136,0.13868479430675507,0.13700316846370697,0.17228712141513824,0.2093648612499237,29229056.0,29229056.0,0.0
1,2,4,7134,0.10524643212556839,0.1035398542881012,0.1305559277534485,0.16178303956985474,29220864.0,29220864.0,0.0
1,2,5,6684,0.08169673383235931,0.07988060265779495,0.10315044969320297,0.1266818344593048,27377664.0,27377664.0,0.0
1,2,6,6601,0.06552654504776001,0.06481491774320602,0.08349300175905228,0.10126826167106628,27037696.0,27037696.0,0.0
1,2,7,6300,0.05625072121620178,0.05520038679242134,0.07193022966384888,0.0881832018494606,25804800.0,25804800.0,0.0
1,2,8,5912,0.051739078015089035,0.04959594085812569,0.06454630941152573,0.0794045627117157,24215552.0,24215552.0,0.0
1,3,1,5598,0.3023296594619751,0.2893807291984558,0.3671722114086151,0.4351079761981964,22929408.0,22929408.0,0.0
1,3,2,6238,0.1899328976869583,0.184244766831398,0.23398424685001373,0.2903851270675659,25550848.0,25550848.0,0.0
1,3,3,5704,0.13887883722782135,0.13335704803466797,0.16942265629768372,0.2107257843017578,23363584.0,23363584.0,0.0
1,3,4,5290,0.10376698523759842,0.09859814494848251,0.12437455356121063,0.15744198858737946,21667840.0,21667840.0,0.0
1,3,5,5374,0.07941016554832458,0.07417058199644089,0.09552525728940964,0.11761999130249023,22011904.0,22011904.0,0.0
1,3,6,5597,0.06451918929815292,0.06153081730008125,0.07873250544071198,0.09784063696861267,22925312.0,22925312.0,0.0
1,3,7,5773,0.05550244078040123,0.0535840168595314,0.06835228949785233,0.0839385837316513,23646208.0,23646208.0,0.0
1,3,8,5796,0.05046344920992851,0.04865432530641556,0.06202360615134239,0.07621066272258759,23740416.0,23740416.0,0.0
2,0,1,3418,0.27248358726501465,0.2574668526649475,0.3243755102157593,0.38860180974006653,14000128.0,14000128.0,0.0
2,0,2,4707,0.20270466804504395,0.18888135254383087,0.2329951971769333,0.2980699837207794,19279872.0,19279872.0,0.0
2,0,3,5313,0.15034762024879456,0.139988973736763,0.17261970043182373,0.2142672836780548,21762048.0,21762048.0,0.0
2,0,4,5745,0.11482059955596924,0.1075979620218277,0.1328994184732437,0.16193369030952454,23531520.0,23531520.0,0.0
2,0,5,5793,0.08772840350866318,0.08319316804409027,0.10148835927248001,0.12223992496728897,23728128.0,23728128.0,0.0
2,0,6,5727,0.07097931951284409,0.06905435770750046,0.08318473398685455,0.09753861278295517,23457792.0,23457792.0,0.0
2,0,7,5764,0.06050209328532219,0.05908312276005745,0.07045437395572662,0.08369304239749908,23609344.0,23609344.0,0.0
2,0,8,5759,0.054106101393699646,0.05287915840744972,0.06355580687522888,0.07410522550344467,23588864.0,23588864.0,0.0
2,1,1,9147,0.3023240268230438,0.2701151669025421,0.3401647210121155,0.4203849732875824,37466112.0,37466112.0,0.0
2,1,2,8020,0.2060137689113617,0.19320712983608246,0.24347969889640808,0.3002048432826996,32849920.0,32849920.0,0.0
2,1,3,6598,0.16035805642604828,0.14603957533836365,0.18636047840118408,0.23993854224681854,27025408.0,27025408.0,0.0
2,1,4,5859,0.11170864850282669,0.10637829452753067,0.1352875828742981,0.17052549123764038,23998464.0,23998464.0,0.0
2,1,5,5458,0.08055660128593445,0.0777471587061882,0.09883961826562881,0.12008138000965118,22355968.0,22355968.0,0.0
2,1,6,4808,0.06833703070878983,0.06452032923698425,0.08026114851236343,0.09866295009851456,19693568.0,19693568.0,0.0
2,1,7,4869,0.05662019923329353,0.054111551493406296,0.06762375682592392,0.0823339968919754,19943424.0,19943424.0,0.0
2,1,8,5340,0.046552062034606934,0.04641605541110039,0.057388629764318466,0.06973011791706085,21872640.0,21872640.0,0.0
2,2,1,6558,0.29456576704978943,0.2777542173862457,0.35322242975234985,0.43833011388778687,26861568.0,26861568.0,0.0
2,2,2,5838,0.17636926472187042,0.17385610938072205,0.21068376302719116,0.25065937638282776,23912448.0,23912448.0,0.0
2,2,3,5678,0.13422048091888428,0.1280258446931839,0.15565411746501923,0.18694385886192322,23257088.0,23257088.0,0.0
2,2,4,6021,0.10089290887117386,0.09741348028182983,0.11806105822324753,0.13988786935806274,24662016.0,24662016.0,0.0
2,2,5,6304,0.07564447820186615,0.07315005362033844,0.09187708050012589,0.10994129627943039,25821184.0,25821184.0,0.0
2,2,6,6237,0.06248493120074272,0.059913985431194305,0.07494131475687027,0.08961918205022812,25546752.0,25546752.0,0.0
2,2,7,6720,0.051005490124225616,0.050620660185813904,0.062476590275764465,0.07583222538232803,27525120.0,27525120.0,0.0
