block,rows,first_arm,bf16_us,fp8_us
0,16,BF16,95.83999961614609,235.74399948120117
0,2048,BF16,190.528005361557,232.60800540447235
0,1024,BF16,123.23199957609177,214.7199958562851
0,4096,BF16,334.78400111198425,307.68001079559326
0,2,BF16,75.74400305747986,211.35999262332916
0,8,BF16,74.36800003051758,203.77600193023682
0,32,BF16,82.04799890518188,205.1520049571991
0,4,BF16,72.41600006818771,204.96000349521637
0,512,BF16,96.76799923181534,214.4639939069748
0,64,BF16,80.22399991750717,217.47200191020966
0,1,FP8,78.87999713420868,203.80799472332
0,256,BF16,81.95199817419052,216.35200083255768
0,128,BF16,73.95199686288834,213.72799575328827
1,4,FP8,74.30399954319,203.45599949359894
1,1,BF16,67.16799736022949,205.88800311088562
1,16,FP8,71.9359964132309,203.3279985189438
1,256,FP8,82.43200182914734,206.94400370121002
1,64,FP8,79.32800054550171,207.68000185489655
1,2,FP8,71.87200337648392,202.14399695396423
1,128,FP8,72.25599884986877,208.99200439453125
1,2048,FP8,183.52000415325165,219.7439968585968
1,8,FP8,76.89599692821503,206.2080055475235
1,1024,FP8,118.49600076675415,213.76000344753265
1,32,FP8,78.46400141716003,208.8959962129593
1,4096,FP8,331.84000849723816,320.99199295043945
1,512,FP8,95.04000097513199,204.8639953136444
2,4096,BF16,328.19199562072754,311.45599484443665
2,128,BF16,73.91999661922455,213.1199985742569
2,512,BF16,95.0080007314682,206.11199736595154
2,8,BF16,72.25599884986877,206.81600272655487
2,32,BF16,83.03999900817871,214.84799683094025
2,2048,BF16,182.78400599956512,676.7359972000122
2,64,BF16,328.92799377441406,1168.4160232543945
2,1,FP8,903.7439823150635,2096.5120792388916
2,256,BF16,694.271981716156,1731.9999933242798
2,2,BF16,196.60800695419312,301.7919957637787
2,4,BF16,92.0960009098053,351.23199224472046
2,1024,BF16,126.46399438381195,227.23199427127838
2,16,BF16,74.72000271081924,206.14400506019592
3,4,FP8,75.80800354480743,201.60000026226044
3,8,FP8,71.48800045251846,205.28000593185425
3,1024,FP8,119.84000355005264,208.95999670028687
3,512,FP8,96.44799679517746,209.85600352287292
3,1,BF16,68.89600306749344,215.10399878025055
3,16,FP8,74.14399832487106,199.48799908161163
3,128,FP8,73.56800138950348,213.3760005235672
3,64,FP8,78.62400263547897,205.82400262355804
3,256,FP8,82.07999914884567,202.62399315834045
3,32,FP8,77.504001557827,206.43199980258942
3,2,FP8,71.29599899053574,203.07199656963348
3,4096,FP8,336.9919955730438,321.3759958744049
3,2048,FP8,183.67999792099,251.71199440956116
4,1024,BF16,118.8800036907196,209.56799387931824
4,2048,BF16,182.75199830532074,216.25599265098572
4,4096,BF16,335.90400218963623,309.56798791885376
4,32,BF16,83.3280012011528,212.51200139522552
4,8,BF16,72.95999675989151,202.91200280189514
4,128,BF16,73.21599870920181,209.6640020608902
4,1,FP8,73.08799773454666,199.20000433921814
4,4,BF16,67.03999638557434,203.13599705696106
4,256,BF16,82.91199803352356,203.39199900627136
4,2,BF16,78.14399898052216,200.70399343967438
4,512,BF16,95.16800194978714,203.8400024175644
4,64,BF16,78.27199995517731,208.3519995212555
4,16,BF16,72.73600250482559,204.03200387954712
5,8,FP8,80.32000064849854,199.0399956703186
5,16,FP8,71.9359964132309,203.36000621318817
5,128,FP8,72.57600128650665,207.07200467586517
5,2,FP8,71.77600264549255,203.2960057258606
5,64,FP8,79.32800054550171,208.03199708461761
5,4096,FP8,338.8479948043823,318.2399868965149
5,2048,FP8,183.67999792099,233.34400355815887
5,4,FP8,72.7040022611618,207.35999941825867
5,32,FP8,77.66400277614594,203.3279985189438
5,512,FP8,95.45599669218063,206.40000700950623
5,1024,FP8,119.77600306272507,205.79199492931366
5,1,BF16,68.7360018491745,212.351992726326
5,256,FP8,85.7279971241951,199.68000054359436
6,16,BF16,68.4799998998642,206.7839950323105
6,4096,BF16,338.17601203918457,305.184006690979
6,1024,BF16,124.41600114107132,204.6400010585785
6,8,BF16,72.38399982452393,203.07199656963348
6,512,BF16,95.67999839782715,203.80799472332
6,2,BF16,73.56800138950348,206.81600272655487
6,64,BF16,77.63200253248215,207.87200331687927
6,4,BF16,71.48800045251846,202.65600085258484
6,2048,BF16,184.54399704933167,221.98399901390076
6,128,BF16,72.12799787521362,216.60800278186798
6,1,FP8,70.8480030298233,199.20000433921814
6,32,BF16,74.49600100517273,205.24799823760986
6,256,BF16,81.08799904584885,206.08000457286835
7,2,FP8,73.47200065851212,201.60000026226044
7,8,FP8,69.56800073385239,201.56799256801605
7,256,FP8,81.40800148248672,202.7519941329956
7,4096,FP8,335.999995470047,316.9279992580414
7,2048,FP8,183.96799266338348,217.8560048341751
7,128,FP8,72.35199958086014,211.96800470352173
7,32,FP8,80.92799782752991,204.57600057125092
7,512,FP8,97.120001912117,215.10399878025055
7,16,FP8,71.42399996519089,204.16000485420227
7,64,FP8,78.59200239181519,208.51199328899384
7,4,FP8,70.23999840021133,203.48800718784332
7,1,BF16,66.72000139951706,203.0400037765503
7,1024,FP8,124.28800016641617,202.17600464820862
8,128,BF16,69.85600292682648,214.78399634361267
8,256,BF16,80.32000064849854,209.60000157356262
8,1,FP8,71.07199728488922,199.39200580120087
8,16,BF16,67.4239993095398,205.21600544452667
8,2048,BF16,183.26400220394135,219.7760045528412
8,512,BF16,96.63999825716019,206.65599405765533
8,4,BF16,71.77600264549255,210.9760046005249
8,8,BF16,72.38399982452393,204.25599813461304
8,1024,BF16,120.60800194740295,206.2080055475235
8,4096,BF16,334.3679904937744,307.0400059223175
8,32,BF16,80.1599994301796,209.3760073184967
8,64,BF16,78.8159966468811,208.12800526618958
8,2,BF16,71.52000069618225,201.6959935426712
9,1,BF16,72.89600372314453,204.8960030078888
9,8,FP8,71.84000313282013,196.60800695419312
9,1024,FP8,122.75200337171555,205.59999346733093
9,64,FP8,78.78399640321732,207.32800662517548
9,2,FP8,76.67200267314911,202.84800231456757
9,2048,FP8,184.92799997329712,219.00799870491028
9,512,FP8,95.36000341176987,205.85599541664124
9,16,FP8,71.35999947786331,207.39200711250305
9,4,FP8,70.97599655389786,203.71200144290924
9,4096,FP8,336.1920118331909,319.07200813293457
9,32,FP8,77.79199630022049,204.54399287700653
9,128,FP8,72.51200079917908,210.207998752594
9,256,FP8,80.09599894285202,203.99999618530273
10,32,BF16,76.80000364780426,212.44800090789795
10,2,BF16,71.1359977722168,203.19999754428864
10,512,BF16,96.25600278377533,212.8320038318634
10,128,BF16,72.67200201749802,207.61600136756897
10,256,BF16,79.48800176382065,203.0079960823059
10,8,BF16,72.48000055551529,202.33599841594696
10,4096,BF16,334.6560001373291,308.351993560791
10,4,BF16,71.29599899053574,204.352006316185
10,16,BF16,70.0799971818924,200.3840059041977
10,1,FP8,71.29599899053574,196.60800695419312
10,2048,BF16,181.2479943037033,221.6320037841797
10,1024,BF16,120.80000340938568,207.13600516319275
10,64,BF16,79.77599650621414,205.88800311088562
11,4,FP8,79.74400371313095,199.5840072631836
11,2,FP8,70.27199864387512,205.1839977502823
11,16,FP8,70.36799937486649,201.4079988002777
