global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
16,1,0,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,49634,33306,0.6710319539025668,17084808.0,25611144.0,12380904.0,6238440.0,495.23616,1048,33.42015981674194,35024.32748794556,33.42015981674194,282.95775981674194,11897.0,23994.0
17,1,1,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,48223,31859,0.6606598511083923,16727164.0,24883068.0,11640960.0,5865600.0,465.6384,1001,33.42015981674194,33453.579976558685,33.42015981674194,268.04415981674197,10013.0,22560.0
18,1,2,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,48675,32788,0.6736106831022085,16722572.0,25116300.0,11833428.0,5962580.0,473.33712,1031,33.42015981674194,34456.18477106094,33.42015981674194,271.92335981674194,13088.0,22933.0
19,1,3,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,47196,30663,0.6496948893974066,16503408.0,24353136.0,11008860.0,5547100.0,440.3544,964,33.42015981674194,32217.034063339233,33.42015981674194,255.30415981674193,10090.0,21335.0
20,1,4,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,49174,32586,0.6626672631878635,17031768.0,25373784.0,12054276.0,6073860.0,482.17104,1025,33.42015981674194,34255.66381216049,33.42015981674194,276.3745598167419,11194.0,23361.0
21,1,5,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,48000,31058,0.6470416666666666,16817152.0,24768000.0,11468100.0,5778500.0,458.724,976,33.42015981674194,32618.075981140137,33.42015981674194,264.56015981674193,9218.0,22225.0
22,1,6,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,49109,32180,0.6552770367956994,17102164.0,25340244.0,12083688.0,6088680.0,483.34752,1013,33.42015981674194,33854.62189435959,33.42015981674194,276.9673598167419,9682.0,23418.0
23,1,7,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,48153,31554,0.6552862749984425,16769124.0,24846948.0,11536728.0,5813080.0,461.46912,993,33.42015981674194,33186.21869802475,33.42015981674194,265.9433598167419,10043.0,22358.0
24,1,8,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,48650,31416,0.6457553956834532,17060904.0,25103400.0,11746740.0,5918900.0,469.8696,988,33.42015981674194,33019.11789894104,33.42015981674194,270.1761598167419,9670.0,22765.0
25,1,9,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,49050,31960,0.6515800203873598,17128040.0,25309800.0,11946432.0,6019520.0,477.85728,1006,33.42015981674194,33620.680775642395,33.42015981674194,274.20095981674194,9250.0,23152.0
26,1,10,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,48491,32048,0.6609061475325319,16817068.0,25021356.0,11912892.0,6002620.0,476.51568,1008,33.42015981674194,33687.52109527588,33.42015981674194,273.52495981674195,10658.0,23087.0
27,1,11,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,47842,30061,0.6283391162576816,16990856.0,24686472.0,11187912.0,5637320.0,447.51648,946,33.42015981674194,31615.47118663788,33.42015981674194,258.91295981674193,9262.0,21682.0
28,1,12,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,48189,31682,0.6574529456930005,16754932.0,24865524.0,11608452.0,5849220.0,464.33808,996,33.42015981674194,33286.479177474976,33.42015981674194,267.38895981674193,10071.0,22497.0
29,1,13,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,49264,32483,0.6593658655407599,17104576.0,25420224.0,12198240.0,6146400.0,487.9296,1021,33.42015981674194,34121.983172893524,33.42015981674194,279.27615981674194,10940.0,23640.0
30,1,14,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,49793,33509,0.6729660795694173,17114884.0,25693188.0,12488232.0,6292520.0,499.52928,1054,33.42015981674194,35224.84844684601,33.42015981674194,285.1209598167419,10252.0,24202.0
31,1,15,calib_static,32,13,3:4;3:6;4:0;4:2;5:0;5:2;6:0;6:1;6:2;6:3;7:0;7:1;7:2,47555,30944,0.6506991904111029,16616716.0,24538380.0,11283372.0,5685420.0,451.33488,972,33.42015981674194,32484.39534187317,33.42015981674194,260.8369598167419,8971.0,21867.0
