block,rows,first_arm,bf16_us,fp8_us
4,16,BF16,73.47200065851212,266.7199969291687
4,32,BF16,81.69600367546082,270.9760069847107
4,2,BF16,75.45600086450577,268.67198944091797
5,4,FP8,74.40000027418137,265.53601026535034
5,64,FP8,82.04799890518188,274.6880054473877
5,32,FP8,80.9599980711937,271.4880108833313
5,2,FP8,71.23199850320816,267.87200570106506
5,1,BF16,68.67200136184692,269.82399821281433
5,128,FP8,75.52000135183334,271.0399925708771
5,256,FP8,88.8959988951683,275.55200457572937
5,16,FP8,74.23999905586243,273.3759880065918
5,8,FP8,72.95999675989151,270.24000883102417
6,8,BF16,67.9360032081604,267.90401339530945
6,2,BF16,73.40800017118454,267.93599128723145
6,4,BF16,73.79200309515,267.96799898147583
6,128,BF16,73.88799637556076,281.0559868812561
6,1,FP8,75.16799867153168,262.5280022621155
6,256,BF16,79.6160027384758,282.0799946784973
6,16,BF16,77.05599814653397,272.96000719070435
6,32,BF16,82.14399963617325,273.21600914001465
6,64,BF16,89.66399729251862,281.3760042190552
7,8,FP8,75.1039981842041,262.688010931015
7,16,FP8,72.51200079917908,264.8639976978302
7,256,FP8,85.15200018882751,271.232008934021
7,64,FP8,80.1599994301796,276.63999795913696
7,128,FP8,72.92799651622772,280.12800216674805
7,1,BF16,67.96800345182419,271.84000611305237
7,32,FP8,81.50400221347809,266.4960026741028
7,2,FP8,73.72800260782242,269.3119943141937
7,4,FP8,74.0479975938797,269.8560059070587
8,8,BF16,68.9919963479042,276.67200565338135
8,256,BF16,84.22400057315826,278.3359885215759
8,16,BF16,73.40800017118454,269.0880000591278
8,64,BF16,82.40000158548355,281.5360128879547
8,32,BF16,82.62400329113007,275.0079929828644
8,2,BF16,75.19999891519547,272.6399898529053
8,4,BF16,73.2479989528656,270.4319953918457
8,128,BF16,79.74400371313095,282.0799946784973
8,1,FP8,74.27199929952621,263.7760043144226
9,64,FP8,83.42400193214417,277.50399708747864
9,256,FP8,87.26400136947632,286.0479950904846
9,16,FP8,74.14399832487106,272.6080119609833
9,32,FP8,81.63200318813324,270.9760069847107
9,4,FP8,73.31199944019318,272.15999364852905
9,8,FP8,73.66400212049484,270.24000883102417
9,2,FP8,71.61600142717361,269.76001262664795
9,1,BF16,68.54400038719177,269.6000039577484
9,128,FP8,75.80800354480743,273.27999472618103
10,256,BF16,80.6720033288002,280.89600801467896
10,64,BF16,80.57600259780884,281.40801191329956
10,32,BF16,81.28000050783157,272.44800329208374
10,4,BF16,75.48800110816956,271.64798974990845
10,8,BF16,72.86400347948074,266.55998826026917
10,1,FP8,71.84000313282013,260.8639895915985
10,128,BF16,69.82400268316269,280.5120050907135
10,2,BF16,72.41600006818771,277.6640057563782
10,16,BF16,74.52800124883652,267.3279941082001
11,256,FP8,87.26400136947632,274.2080092430115
11,64,FP8,80.32000064849854,276.4799892902374
11,1,BF16,67.61600077152252,269.0880000591278
11,16,FP8,73.40800017118454,259.552001953125
11,4,FP8,73.40800017118454,271.13598585128784
11,128,FP8,74.20799881219864,276.70401334762573
11,2,FP8,73.44000041484833,269.4079875946045
11,32,FP8,79.93599772453308,270.3680098056793
11,8,FP8,72.76800274848938,266.4639949798584
12,8,BF16,71.52000069618225,269.4079875946045
12,1,FP8,71.48800045251846,264.47999477386475
12,32,BF16,75.87199658155441,271.7120051383972
12,64,BF16,80.6720033288002,276.0320007801056
12,2,BF16,72.64000177383423,265.9200131893158
12,16,BF16,73.40800017118454,272.12798595428467
12,4,BF16,74.27199929952621,267.67998933792114
12,128,BF16,73.44000041484833,277.5680124759674
12,256,BF16,83.71199667453766,275.35998821258545
13,256,FP8,84.63999629020691,268.0320143699646
13,2,FP8,72.89600372314453,269.1200077533722
13,16,FP8,76.4160007238388,268.7999904155731
13,128,FP8,72.09599763154984,273.8879919052124
13,1,BF16,67.71200150251389,270.6559896469116
13,8,FP8,73.66400212049484,262.4639868736267
13,4,FP8,72.51200079917908,269.6320116519928
13,64,FP8,82.97599852085114,286.8799865245819
13,32,FP8,81.11999928951263,274.01599287986755
14,2,BF16,70.36799937486649,267.3279941082001
14,64,BF16,79.64800298213959,276.2880027294159
14,4,BF16,73.37599992752075,267.16798543930054
14,8,BF16,73.02399724721909,266.07999205589294
14,32,BF16,79.26400005817413,269.6000039577484
14,128,BF16,72.1919983625412,280.5440127849579
14,1,FP8,72.86400347948074,261.85598969459534
14,16,BF16,67.6800012588501,268.38400959968567
14,256,BF16,83.61600339412689,279.55201268196106
15,2,FP8,73.34399968385696,263.61599564552307
15,16,FP8,70.97599655389786,264.8000121116638
15,4,FP8,72.09599763154984,271.5199887752533
15,256,FP8,83.52000266313553,269.8560059070587
15,128,FP8,74.43200051784515,277.3120105266571
15,64,FP8,78.65600287914276,275.4879891872406
15,8,FP8,72.54400104284286,266.7199969291687
15,1,BF16,67.03999638557434,268.2560086250305
15,32,FP8,81.24800026416779,262.87999749183655
16,2,BF16,68.76800209283829,269.1519856452942
16,256,BF16,84.89599823951721,281.5999984741211
16,4,BF16,73.98399710655212,267.0400142669678
16,128,BF16,73.7600028514862,275.39199590682983
16,32,BF16,79.71200346946716,269.76001262664795
16,16,BF16,72.83200323581696,266.88000559806824
16,8,BF16,72.57600128650665,269.9519991874695
16,64,BF16,80.06399869918823,277.44001150131226
16,1,FP8,72.92799651622772,262.4000012874603
17,256,FP8,83.96799862384796,272.3200023174286
17,2,FP8,79.64800298213959,269.0240144729614
17,1,BF16,68.00000369548798,275.64799785614014
17,128,FP8,76.9599974155426,273.50398898124695
17,8,FP8,72.73600250482559,269.4079875946045
17,16,FP8,72.64000177383423,265.21599292755127
17,32,FP8,81.24800026416779,269.72800493240356
