sample_id,char_count,token_count_input,unique_token_ratio,token_id_entropy,adjacent_repeat_rate,early_route_top1_weight_mean,early_route_top1_weight_std,early_route_top1_top2_margin_mean,early_route_tail_mass_mean,early_route_routing_entropy_mean,early_route_rank1_hhi_mean,early_route_active_expert_fraction_mean,early_route_same_id_adjacent_layer_rate,full_route_top1_weight_mean,full_route_top1_weight_std,full_route_top1_top2_margin_mean,full_route_tail_mass_mean,full_route_routing_entropy_mean,full_route_rank1_hhi_mean,full_route_active_expert_fraction_mean,full_route_same_id_adjacent_layer_rate,full_mean_nll,full_sample_ppl,label_token_count,label_kl_sum,label_mean_token_kl
35,11648.0,128.0,0.5859375,4.158459613491598,0.0,0.16538715362548828,0.06947989761829376,0.049582719802856445,0.2972835898399353,0.9395262598991394,0.15087890625,0.9921875,0.04375,0.18760108947753906,0.07963890582323074,0.06313920021057129,0.26981937885284424,0.9200525283813477,0.0947418212890625,1.0,0.027604166666666666,2.6199384073572833,13.734877591616447,127,1.1353826522827148,0.008940020884115865
36,20990.0,128.0,0.6640625,4.2717441475135915,0.0,0.17825984954833984,0.07477894425392151,0.06013131141662598,0.2887728810310364,0.9318892955780029,0.141357421875,0.994140625,0.022916666666666665,0.1906735897064209,0.07843077182769775,0.06473928689956665,0.2691553235054016,0.918835461139679,0.11360931396484375,1.0,0.0203125,3.139789491187869,23.09900380303012,127,1.3632608652114868,0.01073433752135029
37,7620.0,128.0,0.59375,4.125779164894412,0.0,0.20000743865966797,0.0912461057305336,0.07572770118713379,0.2646794319152832,0.9121799468994141,0.12060546875,1.0,0.016666666666666666,0.1885998249053955,0.07674331218004227,0.06576228141784668,0.27617254853248596,0.9229021668434143,0.09160614013671875,1.0,0.0234375,3.0387131097748523,20.878357784941066,127,1.3158607482910156,0.010361108254259966
38,22892.0,128.0,0.578125,4.0607966167189185,0.0,0.21505451202392578,0.09722166508436203,0.0828254222869873,0.25001704692840576,0.8979607820510864,0.1527099609375,0.998046875,0.022916666666666665,0.2024075984954834,0.08013474941253662,0.07135599851608276,0.2555224597454071,0.9083914160728455,0.12863922119140625,1.0,0.027083333333333334,2.27352424681656,9.71357359286176,127,1.0668270587921143,0.00840021306135523
39,6865.0,128.0,0.6328125,4.228963241459486,0.0,0.20314979553222656,0.0884929671883583,0.07616305351257324,0.26281052827835083,0.9102118015289307,0.13427734375,1.0,0.029166666666666667,0.20032596588134766,0.07706886529922485,0.07154399156570435,0.2606182098388672,0.912141740322113,0.12215423583984375,1.0,0.029166666666666667,2.563597671628937,12.98243995468204,127,1.1531533002853394,0.009079947246341254
40,6425.0,128.0,0.6796875,4.266574685934651,0.0,0.2241382598876953,0.10128311067819595,0.09252095222473145,0.24277585744857788,0.8910092115402222,0.1607666015625,0.990234375,0.029166666666666667,0.19939541816711426,0.0744730681180954,0.06831461191177368,0.2527273893356323,0.9099114537239075,0.11235809326171875,1.0,0.023958333333333335,2.392673282172736,10.942707822916375,127,0.8581790924072266,0.0067573156882458785
41,23011.0,128.0,0.6171875,4.148420029883125,0.0,0.22420024871826172,0.11772037297487259,0.10059237480163574,0.2525402307510376,0.8943189382553101,0.1796875,0.9921875,0.03333333333333333,0.19106769561767578,0.08291593939065933,0.06747573614120483,0.2674545347690582,0.9183509945869446,0.10129547119140625,1.0,0.028125,2.9329158752922,18.782317623393094,127,1.002996802330017,0.007897612616771788
42,13533.0,128.0,0.6875,4.293404996903091,0.0,0.22991943359375,0.1062018945813179,0.09736371040344238,0.24122411012649536,0.8869690299034119,0.1771240234375,0.998046875,0.029166666666666667,0.21516680717468262,0.08830761909484863,0.08251136541366577,0.24946053326129913,0.8996453881263733,0.17572021484375,1.0,0.027083333333333334,1.9789732685239296,7.235310449227289,127,1.1435641050338745,0.009004441771920271
43,40686.0,128.0,0.6328125,4.184019164493819,0.0,0.20577239990234375,0.08536884933710098,0.07692265510559082,0.25394392013549805,0.9064613580703735,0.1617431640625,0.99609375,0.01875,0.19424176216125488,0.07095765322446823,0.06566029787063599,0.25972628593444824,0.9152423143386841,0.13294219970703125,1.0,0.019791666666666666,2.6817228061946357,14.610242242120156,127,0.9692046046257019,0.007631532319887417
44,47345.0,128.0,0.6171875,4.05135807686304,0.0,0.19661808013916016,0.08629321306943893,0.07132172584533691,0.2665385603904724,0.9141532182693481,0.1513671875,0.998046875,0.01875,0.19495725631713867,0.07886318117380142,0.06636422872543335,0.2605476975440979,0.9129852652549744,0.10391998291015625,1.0,0.020833333333333332,2.2179836964044046,9.188784795089372,127,0.9302704334259033,0.007324964042723648
45,22490.0,128.0,0.6796875,4.3196945151466375,0.0,0.21202945709228516,0.09337716549634933,0.08176445960998535,0.2534211277961731,0.9022166728973389,0.1622314453125,0.99609375,0.029166666666666667,0.20474624633789062,0.08058802783489227,0.07393532991409302,0.25373876094818115,0.9072628021240234,0.149658203125,1.0,0.022395833333333334,2.716486172413263,15.12707481580384,127,1.0741361379623413,0.008457764865845208
46,41091.0,128.0,0.6484375,4.1382925302064075,0.0,0.17865753173828125,0.07255960255861282,0.057051897048950195,0.2831651568412781,0.9290798902511597,0.1243896484375,1.0,0.025,0.17838454246520996,0.06552811712026596,0.05769449472427368,0.28202617168426514,0.9303462505340576,0.12175750732421875,1.0,0.025,2.7732728973148375,16.010950546819338,127,0.8685141801834106,0.00683869433215284
47,7931.0,128.0,0.6953125,4.301580749148412,0.0,0.20327186584472656,0.09477191418409348,0.07734417915344238,0.266937792301178,0.910295844078064,0.154296875,1.0,0.027083333333333334,0.20290040969848633,0.08587665855884552,0.07361418008804321,0.25802546739578247,0.9085327982902527,0.10410308837890625,1.0,0.0234375,1.9909776101900836,7.32268899960808,127,1.1059826612472534,0.008708524891710657
48,5318.0,128.0,0.59375,4.141238258440711,0.0,0.19956207275390625,0.08201642334461212,0.07201409339904785,0.265278160572052,0.9137315154075623,0.1617431640625,0.99609375,0.03958333333333333,0.19830036163330078,0.07676109671592712,0.07122147083282471,0.2643440365791321,0.9153311252593994,0.13104248046875,1.0,0.0234375,2.2193704439899116,9.201536159636223,127,0.8352025151252747,0.006576397756891926
49,6422.0,128.0,0.6328125,4.1309486264663535,0.0,0.20274925231933594,0.08845092356204987,0.07587170600891113,0.2631365656852722,0.9105172157287598,0.1505126953125,1.0,0.025,0.198472261428833,0.07837212085723877,0.07053643465042114,0.2614750266075134,0.9132860898971558,0.10999298095703125,1.0,0.020833333333333332,2.6960396353654037,14.82091909817127,127,0.8978383541107178,0.0070695933394544705
50,3587.0,128.0,0.7109375,4.356625283573999,0.0,0.19264507293701172,0.0857594832777977,0.07247757911682129,0.2804809808731079,0.9219522476196289,0.1279296875,0.998046875,0.022916666666666665,0.1868438720703125,0.07387203723192215,0.06372183561325073,0.2787030339241028,0.9244627952575684,0.076141357421875,1.0,0.025520833333333333,2.9271569439745324,18.674462409684644,127,1.3556991815567017,0.010674796705170879
