selected_feature_group,quota_token_fraction,baseline_p95_kl,predicted_selected_requests,predicted_p95_kl,predicted_p95_reduction_pct,random_p95_kl_mean,random_p95_reduction_pct,oracle_p95_kl,oracle_p95_reduction_pct
post_prefill_all,0.1,0.010147005648124874,3,0.010147005648124874,0.0,0.010044122108183508,1.0139300549258934,0.009442694684651894,6.941071956564193
post_prefill_all,0.25,0.010147005648124874,8,0.00949942319411931,6.382005455227413,0.009895009775236835,2.483450602342052,0.009038284632164661,10.926583214872853
post_prefill_all,0.5,0.010147005648124874,16,0.009111411881259107,10.20590509927567,0.009631119298512542,5.084124001721291,0.00829555199840876,18.24630550056169
