model,phase,request_id,sample_id,arrival_us,deadline_us,layer,token_position,rank,expert_id,gate_weight,src_replica,input_event_id,token_id,decode_step,layer_id,topk_slot,source_rank,target_replica
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,0,8,1,7,0.8473690152168274,0,tiny-mixtral-dev:decode:000000:decode:000000,5249,0,0,0,0,-1
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,0,8,2,2,0.1526310294866562,0,tiny-mixtral-dev:decode:000000:decode:000000,5249,0,0,1,0,-1
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,1,8,1,5,0.5625408291816711,0,tiny-mixtral-dev:decode:000000:decode:000000,5249,0,1,0,0,-1
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,1,8,2,2,0.43745914101600647,0,tiny-mixtral-dev:decode:000000:decode:000000,5249,0,1,1,0,-1
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,0,9,1,7,0.7892685532569885,0,tiny-mixtral-dev:decode:000000:decode:000001,30893,1,0,0,0,-1
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,0,9,2,2,0.21073144674301147,0,tiny-mixtral-dev:decode:000000:decode:000001,30893,1,0,1,0,-1
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,1,9,1,2,0.5793102979660034,0,tiny-mixtral-dev:decode:000000:decode:000001,30893,1,1,0,0,-1
tiny-mixtral-dev,decode,tiny-mixtral-dev:decode:000000,0,0.0,500.0,1,9,2,0,0.4206896424293518,0,tiny-mixtral-dev:decode:000000:decode:000001,30893,1,1,1,0,-1
