strategy,sample_id,token_count,nll_sum,mean_nll,sample_ppl,kl_sum,mean_token_kl
uniform_fp8,165,127,366.7271423339844,2.887615293968381,17.950451969352024,0.65748131275177,0.0051770182106438585
uniform_fp8,166,127,368.91339111328125,2.904829851285679,18.262136108864752,0.7070335745811462,0.005567193500638947
uniform_fp8,167,127,285.6585998535156,2.2492803138072097,9.480910100364847,0.7065422534942627,0.005563324830663486
uniform_fp8,168,127,282.43255615234375,2.2238783949003444,9.243109868660419,0.7684254050254822,0.006050593740358127
uniform_fp8,169,127,303.5433044433594,2.3901047593965306,10.914637293968818,0.6333755850791931,0.004987209331332229
uniform_fp8,170,127,360.6859130859375,2.840046559731791,17.116562461150828,0.6201308965682983,0.004882920445419672
uniform_fp8,171,127,440.068359375,3.465105191929134,31.979823615542376,0.9338629245758057,0.007353251374612643
uniform_fp8,172,127,367.5151062011719,2.893819733867495,18.062170687408894,0.6773149967193604,0.005333188950546144
uniform_fp8,173,127,312.4957580566406,2.4605965201310287,11.711795778606717,0.6506181359291077,0.005122977448260691
uniform_fp8,174,127,364.640869140625,2.871187945989173,17.657982474616436,0.7038777470588684,0.00554234446503046
uniform_fp8,175,127,351.47503662109375,2.767519973394439,15.91910520935997,0.7378421425819397,0.005809780650251494
uniform_fp8,176,127,294.76556396484375,2.320988692636565,10.18573989539892,0.7168058156967163,0.0056441402810765064
uniform_fp8,177,127,322.4912109375,2.539300873523622,12.67080937519542,0.6545172929763794,0.005153679472254956
uniform_fp8,178,127,246.0552978515625,1.9374432901697836,6.940982188114285,0.7781218886375427,0.006126944005020021
uniform_fp8,179,127,329.1829528808594,2.5919917549673968,13.356347699751058,0.6886275410652161,0.005422264102875717
uniform_fp8,180,127,308.1311340332031,2.426229401836245,11.316132945640542,0.6927114129066467,0.0054544205740680845
uniform_fp8,181,127,330.71600341796875,2.604063019039124,13.518552740163722,0.6725302338600159,0.00529551365244107
uniform_fp8,182,127,285.37103271484375,2.2470160056286907,9.459466684497611,0.7613268494606018,0.005994699602051983
uniform_fp8,183,127,388.7633056640625,3.06112839105561,21.351636569705715,0.8820673227310181,0.006945411990008016
uniform_int4,160,127,298.8153991699219,2.3528771588182824,10.515781815776467,22.28595542907715,0.17547996400848148
uniform_int4,161,127,383.99945068359375,3.023617721918061,20.565557735209552,21.76171875,0.1713521161417323
uniform_int4,162,127,399.9210205078125,3.1489844134473426,23.31237681808507,30.584869384765625,0.2408257431871309
uniform_int4,163,127,349.3720703125,2.750961183562992,15.657674553062096,27.38751792907715,0.2156497474730484
uniform_int4,164,127,288.7362365722656,2.273513673797367,9.713470891604661,25.04000473022461,0.19716539157657173
uniform_int4,165,127,385.29644775390625,3.0338302972748523,20.776661163389697,23.4362850189209,0.1845376773143378
uniform_int4,166,127,406.844482421875,3.203499861589567,24.618541082542396,27.210004806518555,0.21425200635053981
uniform_int4,167,127,319.0312194824219,2.5120568463182824,12.330265457178745,23.866989135742188,0.1879290483129306
uniform_int4,168,127,296.8515319824219,2.3374136376568653,10.354421614944119,20.89103126525879,0.16449630917526606
uniform_int4,169,127,320.2349853515625,2.5215353177288384,12.447693164226528,20.843137741088867,0.16411919481172335
uniform_int4,170,127,388.27008056640625,3.0572447288693407,21.268874839469486,20.078386306762695,0.1580975299745094
uniform_int4,171,127,458.8127136230469,3.612698532464936,37.06594162442515,24.734987258911133,0.19476367920402468
uniform_int4,172,127,401.3415222167969,3.160169466273991,23.574590688614922,22.925098419189453,0.1805125859778697
uniform_int4,173,127,343.8699645996094,2.7076375165323574,14.993811008590676,27.4644832611084,0.21625577370951496
uniform_int4,174,127,390.2239074707031,3.072629192682702,21.598615009044458,22.692420959472656,0.17868047999584769
uniform_int4,175,127,386.0599365234375,3.0398420198695866,20.901940882900035,27.139549255371094,0.21369723823126846
uniform_int4,176,127,318.498046875,2.5078586368110236,12.278608927846017,24.665111541748047,0.19421347670667755
uniform_int4,177,127,352.4539794921875,2.775228184977854,16.04228718698594,23.05376625061035,0.18152571850874294
